P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,delta,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
95042847.75,1063.15,24772808.47,2.83,823.77,79.87,1.04,963.8,317.94,0.40820527505883875,0.9582148621294735
95042847.75,1063.15,24772808.47,2.83,823.77,79.87,0.96,973.85,307.08,0.4005236071615862,0.9556232664264346
95042847.75,1063.15,24772808.47,2.83,823.77,79.87,0.65,971.43,302.83,0.25901127431957166,0.8520426538949084
95042847.75,1063.15,24772808.47,2.83,823.77,79.87,0.9,981.7,264.5,0.40147863318346605,0.9540835438902385
81144147.15,1262.98,24436261.98,2.93,846.14,38.96,0.7,1208.41,315.62,0.59035862787279,1.0714030933136827
81144147.15,1262.98,24436261.98,2.93,846.14,38.96,0.61,1216.6,299.68,0.589336173109576,1.0691461469430754
81144147.15,1262.98,24436261.98,2.93,846.14,38.96,0.76,1219.63,279.29,0.6052990414532529,1.085593125623426
81144147.15,1262.98,24436261.98,2.93,846.14,38.96,0.96,1212.25,293.89,0.6047715764766695,1.0923851352722729
81144147.15,1262.98,24436261.98,2.93,846.14,38.96,0.54,1223.75,288.13,0.5967669542011861,1.0665419309192872
81144147.15,1262.98,24436261.98,2.93,846.14,38.96,0.88,1211.43,265.09,0.6059442744911874,1.0871895275661967
81144147.15,1262.98,24436261.98,2.93,846.14,38.96,1.03,1205.44,273.31,0.6070666235720931,1.0900495348496302
81144147.15,1262.98,24436261.98,2.93,846.14,38.96,0.82,1215.54,307.36,0.5968806814896909,1.086692827175395
143541184.67,1105.81,24202889.41,2.77,799.89,21.77,0.63,1072.15,298.16,0.5206509703628068,0.9981223342225715
143541184.67,1105.81,24202889.41,2.77,799.89,21.77,0.5,1078.44,276.5,0.5257898891051994,1.005118231761065
143541184.67,1105.81,24202889.41,2.77,799.89,21.77,0.98,1065.94,308.27,0.5123858958648402,1.0129380976654185
143541184.67,1105.81,24202889.41,2.77,799.89,21.77,0.87,1075.38,312.22,0.5151481377100657,1.007919713714265
143541184.67,1105.81,24202889.41,2.77,799.89,21.77,0.82,1069.44,297.34,0.5146744720749039,1.0086684443018974
143541184.67,1105.81,24202889.41,2.77,799.89,21.77,0.72,1082.33,264.19,0.5275991964350979,1.001990515371138
143541184.67,1105.81,24202889.41,2.77,799.89,21.77,0.69,1067.6,281.67,0.525767543958637,1.0050948050147968
143541184.67,1105.81,24202889.41,2.77,799.89,21.77,1.0,1080.95,289.14,0.5233634824893519,1.00807307174603
49900144.66,1268.25,24267544.26,2.84,833.49,51.93,1.01,1209.5,317.82,0.6007968503353884,1.0941341152401485
49900144.66,1268.25,24267544.26,2.84,833.49,51.93,0.8,1199.14,310.69,0.5920378450263876,1.0729630650979614
49900144.66,1268.25,24267544.26,2.84,833.49,51.93,0.54,1212.77,291.09,0.593614314296366,1.0585757874668766
49900144.66,1268.25,24267544.26,2.84,833.49,51.93,0.7,1215.28,280.32,0.6032253027771346,1.0780295736214318
49900144.66,1268.25,24267544.26,2.84,833.49,51.93,0.74,1196.78,284.78,0.598061211487485,1.0663616168719565
49900144.66,1268.25,24267544.26,2.84,833.49,51.93,0.94,1202.34,267.09,0.6058326658911378,1.0841985697835137
49900144.66,1268.25,24267544.26,2.84,833.49,51.93,0.86,1208.55,300.93,0.5970978686929409,1.0846573736487113
49900144.66,1268.25,24267544.26,2.84,833.49,51.93,0.57,1205.6,274.91,0.5938659682346537,1.0562821004525365
71877344.25,1193.22,24827788.61,2.75,811.19,46.25,0.91,1137.41,285.07,0.5606309291868214,1.0116788907796446
71877344.25,1193.22,24827788.61,2.75,811.19,46.25,0.75,1143.17,315.05,0.5499077340663654,1.0096357521201562
71877344.25,1193.22,24827788.61,2.75,811.19,46.25,1.02,1141.31,300.18,0.5551448873783669,1.016209437995043
71877344.25,1193.22,24827788.61,2.75,811.19,46.25,0.85,1129.49,273.29,0.5566397210257168,1.006250013354381
71877344.25,1193.22,24827788.61,2.75,811.19,46.25,0.59,1144.96,265.56,0.5560969159892609,1.0055176296645056
71877344.25,1193.22,24827788.61,2.75,811.19,46.25,0.53,1136.28,293.41,0.5489209771470213,1.0000814166557646
71877344.25,1193.22,24827788.61,2.75,811.19,46.25,0.7,1134.21,281.79,0.5547879081176752,1.0038071457734428
71877344.25,1193.22,24827788.61,2.75,811.19,46.25,0.78,1128.49,304.9,0.5453083765259554,1.0035677121170854
37069559.38,1196.7,24197812.22,2.81,833.04,70.67,0.6,1124.45,309.17,0.5292278267282549,1.0001438358439334
37069559.38,1196.7,24197812.22,2.81,833.04,70.67,0.51,1119.87,303.17,0.5274243826991926,0.9995116286438599
37069559.38,1196.7,24197812.22,2.81,833.04,70.67,0.73,1111.11,271.85,0.5357002430230675,0.999173785311254
37069559.38,1196.7,24197812.22,2.81,833.04,70.67,0.93,1107.64,268.5,0.5370570188140819,0.9996914750462514
37069559.38,1196.7,24197812.22,2.81,833.04,70.67,0.8,1115.55,288.14,0.5373023540039883,0.999932176842842
37069559.38,1196.7,24197812.22,2.81,833.04,70.67,0.89,1109.17,283.5,0.5369028617011987,0.9996659941383877
37069559.38,1196.7,24197812.22,2.81,833.04,70.67,0.64,1122.98,296.08,0.5310273667914568,1.000108039096751
37069559.38,1196.7,24197812.22,2.81,833.04,70.67,1.04,1117.56,313.91,0.5322351634513007,1.0010028512224303
40809310.0,1044.82,24959895.2,2.97,845.71,54.86,0.87,977.01,270.3,0.38696072703390183,0.9461676271463799
40809310.0,1044.82,24959895.2,2.97,845.71,54.86,0.77,982.17,298.65,0.3519985107529573,0.9285708466704368
40809310.0,1044.82,24959895.2,2.97,845.71,54.86,0.57,973.92,264.97,0.22239527545927987,0.8172535702038366
40809310.0,1044.82,24959895.2,2.97,845.71,54.86,0.56,985.09,306.89,0.21936005273481154,0.8226117830044426
40809310.0,1044.82,24959895.2,2.97,845.71,54.86,1.0,987.57,288.39,0.41907826630501416,0.9645316037091374
40809310.0,1044.82,24959895.2,2.97,845.71,54.86,0.94,971.09,294.49,0.39298483350120667,0.9487754314014732
40809310.0,1044.82,24959895.2,2.97,845.71,54.86,0.66,983.04,278.4,0.30720963376467647,0.885480608391692
40809310.0,1044.82,24959895.2,2.97,845.71,54.86,0.78,978.21,315.21,0.35184754104362326,0.9284154172878916
10924870.87,1118.22,24535671.43,2.84,850.44,22.25,0.93,1084.38,272.03,-1000,-1000
10924870.87,1118.22,24535671.43,2.84,850.44,22.25,0.86,1079.69,289.97,-1000,-1000
10924870.87,1118.22,24535671.43,2.84,850.44,22.25,0.76,1095.0,266.47,0.5311487786574601,1.0009429727676151
10924870.87,1118.22,24535671.43,2.84,850.44,22.25,0.61,1089.88,281.53,0.458189631151381,0.966583181676859
10924870.87,1118.22,24535671.43,2.84,850.44,22.25,0.84,1086.83,305.33,0.0,0.43853176606742306
10924870.87,1118.22,24535671.43,2.84,850.44,22.25,0.99,1077.92,303.25,-1000,-1000
10924870.87,1118.22,24535671.43,2.84,850.44,22.25,0.7,1081.89,292.64,0.3210226922963768,0.8547836392671905
10924870.87,1118.22,24535671.43,2.84,850.44,22.25,0.55,1091.53,317.97,0.5131950944195286,1.0108372221149236
55270148.15,1165.96,24310449.37,2.96,813.34,51.77,0.64,1111.01,268.76,0.5224213729961301,0.9996112321863785
55270148.15,1165.96,24310449.37,2.96,813.34,51.77,0.52,1103.95,291.48,0.5188175961823996,0.9984889739418435
55270148.15,1165.96,24310449.37,2.96,813.34,51.77,0.73,1112.77,288.48,0.5227036535075694,0.9999652296075107
55270148.15,1165.96,24310449.37,2.96,813.34,51.77,0.92,1105.92,300.27,0.5132939538892127,0.999501426054569
55270148.15,1165.96,24310449.37,2.96,813.34,51.77,0.81,1107.75,317.54,0.5131486045574915,0.9994316296140628
55270148.15,1165.96,24310449.37,2.96,813.34,51.77,0.86,1094.43,279.53,0.518280060345369,0.9978782195396555
55270148.15,1165.96,24310449.37,2.96,813.34,51.77,1.02,1097.52,307.81,0.5115709203585476,0.9986347771443996
55270148.15,1165.96,24310449.37,2.96,813.34,51.77,0.6,1100.27,276.03,0.5191540190292496,0.9980600883356595
83785228.18,1243.23,24330975.79,2.82,812.21,61.5,0.96,1167.69,287.94,0.5802183019632581,1.043501420319899
83785228.18,1243.23,24330975.79,2.82,812.21,61.5,0.61,1169.74,295.88,0.5621689650541063,1.018570205689746
83785228.18,1243.23,24330975.79,2.82,812.21,61.5,1.03,1179.02,278.01,0.5867046435941757,1.0576488544401819
83785228.18,1243.23,24330975.79,2.82,812.21,61.5,0.68,1163.14,306.07,0.5600096152193631,1.0191767179695284
83785228.18,1243.23,24330975.79,2.82,812.21,61.5,0.52,1174.35,264.56,0.566718065328493,1.013903794038419
83785228.18,1243.23,24330975.79,2.82,812.21,61.5,0.79,1172.15,301.11,0.5681668164522949,1.0364212459111266
83785228.18,1243.23,24330975.79,2.82,812.21,61.5,0.72,1180.9,271.31,0.5783103370134209,1.0385673694716735
83785228.18,1243.23,24330975.79,2.82,812.21,61.5,0.88,1166.43,311.87,0.5687419207981007,1.037631709638591
82037743.18,1067.15,24402463.21,2.79,842.04,89.8,1.03,974.26,271.2,0.4233055988506923,0.9652761735214773
82037743.18,1067.15,24402463.21,2.79,842.04,89.8,0.64,968.34,281.14,0.28552352962290434,0.8710091042974953
82037743.18,1067.15,24402463.21,2.79,842.04,89.8,0.51,957.97,269.73,0.13452232157880256,0.7520726912530218
82037743.18,1067.15,24402463.21,2.79,842.04,89.8,0.61,972.13,292.63,0.2650404402459586,0.8547645546326073
82037743.18,1067.15,24402463.21,2.79,842.04,89.8,0.85,960.32,301.38,0.3676526831397974,0.9406626696239313
82037743.18,1067.15,24402463.21,2.79,842.04,89.8,0.78,962.99,313.72,0.3456188306533609,0.9204280102915684
82037743.18,1067.15,24402463.21,2.79,842.04,89.8,0.77,975.38,288.32,0.3629347254418674,0.9281409088080934
82037743.18,1067.15,24402463.21,2.79,842.04,89.8,0.96,967.06,311.05,0.3986755060542366,0.9581550483669553
11338931.2,1201.56,24404333.11,2.86,822.17,97.03,0.73,1097.84,315.32,0.5179293869804389,0.9990019271298707
11338931.2,1201.56,24404333.11,2.86,822.17,97.03,0.97,1096.9,280.22,0.5261004381507208,0.9988322195076538
11338931.2,1201.56,24404333.11,2.86,822.17,97.03,0.89,1091.91,301.75,0.5161610128296958,0.9996739463564308
11338931.2,1201.56,24404333.11,2.86,822.17,97.03,0.61,1093.85,266.37,0.5258725202571757,0.9987864777285256
11338931.2,1201.56,24404333.11,2.86,822.17,97.03,1.0,1101.43,308.43,0.5183619166908026,0.9992221776571568
11338931.2,1201.56,24404333.11,2.86,822.17,97.03,0.55,1084.59,270.14,0.5240396860608086,1.0016770223816387
11338931.2,1201.56,24404333.11,2.86,822.17,97.03,0.82,1087.76,286.78,0.5242124122213703,1.0009035270781395
11338931.2,1201.56,24404333.11,2.86,822.17,97.03,0.7,1103.77,297.39,0.5196833881142654,0.9998665357637649
114388475.67,1040.46,24204695.37,2.77,844.91,69.39,0.54,958.88,316.43,0.16955363277192437,0.7930992354328502
114388475.67,1040.46,24204695.37,2.77,844.91,69.39,0.73,965.96,304.6,0.3275001650873013,0.9118651850597224
114388475.67,1040.46,24204695.37,2.77,844.91,69.39,0.7,955.01,303.83,0.29977078577272614,0.8984708819806582
114388475.67,1040.46,24204695.37,2.77,844.91,69.39,0.81,952.29,285.36,0.353794692790602,0.9239438878321194
114388475.67,1040.46,24204695.37,2.77,844.91,69.39,1.04,968.16,277.8,0.4174827641114468,0.9641830992991983
114388475.67,1040.46,24204695.37,2.77,844.91,69.39,0.86,957.7,273.88,0.3753865334510961,0.9432120988262161
114388475.67,1040.46,24204695.37,2.77,844.91,69.39,0.92,970.95,294.27,0.39731117214395817,0.9603330716851728
114388475.67,1040.46,24204695.37,2.77,844.91,69.39,0.58,961.24,268.36,0.22719178752209523,0.8304777491241536
92704848.0,1133.37,24854769.98,2.74,814.88,35.31,1.02,1095.73,288.1,0.4519976345298618,0.9717803876967112
92704848.0,1133.37,24854769.98,2.74,814.88,35.31,0.87,1094.91,307.58,-1000,-1000
92704848.0,1133.37,24854769.98,2.74,814.88,35.31,0.68,1091.51,299.67,0.5278069650908621,0.9997643343032661
92704848.0,1133.37,24854769.98,2.74,814.88,35.31,0.72,1084.08,272.15,0.5359133143164897,1.0018294230261326
92704848.0,1133.37,24854769.98,2.74,814.88,35.31,0.84,1089.44,268.75,0.6721212142035323,0.9747967818853485
92704848.0,1133.37,24854769.98,2.74,814.88,35.31,0.97,1080.4,291.58,0.47358889728048753,0.9759172035576091
92704848.0,1133.37,24854769.98,2.74,814.88,35.31,0.53,1082.18,280.85,0.5347785889765907,1.0044457980168076
92704848.0,1133.37,24854769.98,2.74,814.88,35.31,0.59,1086.66,317.36,0.5265624134254713,1.0023583082085026
55502332.05,1051.68,24639122.51,2.78,800.23,56.94,0.89,989.3,314.98,0.3884250291288679,0.9514251859940933
55502332.05,1051.68,24639122.51,2.78,800.23,56.94,0.55,981.74,268.84,0.13954416395749772,0.7445621561923443
55502332.05,1051.68,24639122.51,2.78,800.23,56.94,0.76,978.0,298.19,-1000,-1000
55502332.05,1051.68,24639122.51,2.78,800.23,56.94,0.97,977.07,272.56,0.4133182553066629,0.9517814735644284
55502332.05,1051.68,24639122.51,2.78,800.23,56.94,0.65,986.87,287.93,0.2614787764824232,0.8393464471646721
55502332.05,1051.68,24639122.51,2.78,800.23,56.94,0.6,992.96,306.41,0.20869184932372112,0.8083633837978762
55502332.05,1051.68,24639122.51,2.78,800.23,56.94,0.8,982.86,282.0,-1000,-1000
55502332.05,1051.68,24639122.51,2.78,800.23,56.94,1.01,991.94,297.27,0.42733431255273224,0.9656479781741822
42704168.9,1250.02,24677935.83,2.93,811.88,78.55,0.73,1156.17,267.8,0.559181227149407,1.015292358412841
42704168.9,1250.02,24677935.83,2.93,811.88,78.55,0.69,1165.34,316.45,0.5519456408153445,1.0182752056904403
42704168.9,1250.02,24677935.83,2.93,811.88,78.55,0.85,1163.5,281.94,0.5658759196326312,1.0283380386251164
42704168.9,1250.02,24677935.83,2.93,811.88,78.55,1.03,1156.74,308.1,0.559174710815023,1.033173670143984
42704168.9,1250.02,24677935.83,2.93,811.88,78.55,0.62,1168.9,295.74,0.5536109636576297,1.016637428996147
42704168.9,1250.02,24677935.83,2.93,811.88,78.55,0.52,1160.72,272.38,0.5536475798972752,1.0075266807535068
42704168.9,1250.02,24677935.83,2.93,811.88,78.55,0.78,1153.56,303.64,0.5505647282049225,1.016162002295701
42704168.9,1250.02,24677935.83,2.93,811.88,78.55,0.95,1171.07,289.41,0.5713210815001357,1.0411953341818556
21445672.97,1173.42,24591974.47,2.82,798.17,22.23,0.57,1138.58,306.07,0.5399576439522263,1.0019689620722303
21445672.97,1173.42,24591974.47,2.82,798.17,22.23,0.92,1141.79,316.47,0.5498501785598169,1.0155552691350802
21445672.97,1173.42,24591974.47,2.82,798.17,22.23,0.82,1134.91,296.32,0.5463441508334703,1.009127522583707
21445672.97,1173.42,24591974.47,2.82,798.17,22.23,1.03,1140.82,288.85,0.5604006946954881,1.0180974651220698
21445672.97,1173.42,24591974.47,2.82,798.17,22.23,0.67,1148.18,280.99,0.5552665008517839,1.010517970709069
21445672.97,1173.42,24591974.47,2.82,798.17,22.23,0.73,1133.65,269.6,0.5516013396031723,1.005340623128846
21445672.97,1173.42,24591974.47,2.82,798.17,22.23,0.52,1148.88,301.0,0.5424865424709893,1.005554682620882
21445672.97,1173.42,24591974.47,2.82,798.17,22.23,0.89,1144.07,274.38,0.5591551027874919,1.0157322891031217
102509781.25,1036.62,24221960.53,2.93,798.46,32.96,0.7,992.85,310.89,0.4082228285182898,0.956947861085087
102509781.25,1036.62,24221960.53,2.93,798.46,32.96,0.88,985.58,269.64,0.38502615717639055,0.934316014955271
102509781.25,1036.62,24221960.53,2.93,798.46,32.96,0.53,988.48,280.24,0.09534122376792069,0.7166209430810103
102509781.25,1036.62,24221960.53,2.93,798.46,32.96,0.73,989.76,292.86,0.39047568028019425,0.9374087835023908
102509781.25,1036.62,24221960.53,2.93,798.46,32.96,0.94,999.99,314.91,0.4053827479142005,0.953992652559901
102509781.25,1036.62,24221960.53,2.93,798.46,32.96,0.99,1001.44,272.54,0.42774791524215244,0.9690669921468034
102509781.25,1036.62,24221960.53,2.93,798.46,32.96,0.81,997.61,298.8,0.3653709250721761,0.9307588573509267
102509781.25,1036.62,24221960.53,2.93,798.46,32.96,0.61,995.36,285.09,0.21212733052758198,0.801267244163814
56219794.07,1267.32,24285972.05,2.74,816.0,62.27,0.69,1196.14,308.39,0.5877166211455797,1.0578311941948526
56219794.07,1267.32,24285972.05,2.74,816.0,62.27,0.85,1200.78,315.59,0.594869206353817,1.0742251445087316
56219794.07,1267.32,24285972.05,2.74,816.0,62.27,0.58,1200.03,293.67,0.5902071142848003,1.0494518919658462
56219794.07,1267.32,24285972.05,2.74,816.0,62.27,1.01,1204.78,263.53,0.6089781706960777,1.0863555592847323
56219794.07,1267.32,24285972.05,2.74,816.0,62.27,0.95,1189.32,302.84,0.5933646386804718,1.0708007359045382
56219794.07,1267.32,24285972.05,2.74,816.0,62.27,0.72,1191.87,287.38,0.5961456322548427,1.0568859025017734
56219794.07,1267.32,24285972.05,2.74,816.0,62.27,0.8,1185.73,283.25,0.5969351544549953,1.0581372314833382
56219794.07,1267.32,24285972.05,2.74,816.0,62.27,0.56,1194.68,276.82,0.5902297173280205,1.0421444676173588
112051577.65,1193.7,24040834.52,2.97,852.9,24.6,0.77,1163.64,303.89,0.5464489373001105,1.023043091682953
112051577.65,1193.7,24040834.52,2.97,852.9,24.6,1.0,1156.86,309.6,0.5509447539314922,1.0325364675067998
112051577.65,1193.7,24040834.52,2.97,852.9,24.6,0.97,1156.32,277.77,0.5587337936942322,1.0301945894577396
112051577.65,1193.7,24040834.52,2.97,852.9,24.6,0.9,1166.65,266.85,0.5611540821112118,1.0353708918445563
112051577.65,1193.7,24040834.52,2.97,852.9,24.6,0.63,1151.47,311.43,0.5372018476828532,1.0090707477142287
112051577.65,1193.7,24040834.52,2.97,852.9,24.6,0.7,1165.07,288.0,0.5532057605840867,1.019696980254863
112051577.65,1193.7,24040834.52,2.97,852.9,24.6,0.84,1151.65,295.7,0.5467086801116856,1.0186141948955216
112051577.65,1193.7,24040834.52,2.97,852.9,24.6,0.51,1160.16,274.41,0.5451930701108131,1.0075356853574455
85636649.16,1167.3,24537535.35,2.93,800.92,78.85,0.94,1085.5,267.22,0.5061274109110581,1.0133080817075901
85636649.16,1167.3,24537535.35,2.93,800.92,78.85,0.9,1072.1,314.25,-1000,-1000
85636649.16,1167.3,24537535.35,2.93,800.92,78.85,0.69,1087.49,285.56,0.5250073765845706,0.9997696448440248
85636649.16,1167.3,24537535.35,2.93,800.92,78.85,0.77,1070.27,275.29,-1000,-1000
85636649.16,1167.3,24537535.35,2.93,800.92,78.85,0.62,1074.01,304.19,0.5093025231973713,1.0025666678192302
85636649.16,1167.3,24537535.35,2.93,800.92,78.85,0.51,1081.56,311.19,0.3718736016171624,0.9062632307513464
85636649.16,1167.3,24537535.35,2.93,800.92,78.85,1.02,1078.85,282.89,0.5139431825206082,1.009423990749839
85636649.16,1167.3,24537535.35,2.93,800.92,78.85,0.78,1076.4,291.87,-1000,-1000
129975823.3,1190.03,24999586.57,2.84,832.07,96.59,0.57,1083.27,278.97,0.44681206800749157,0.961282036549647
129975823.3,1190.03,24999586.57,2.84,832.07,96.59,0.95,1080.54,266.21,-1000,-1000
129975823.3,1190.03,24999586.57,2.84,832.07,96.59,0.73,1090.82,275.67,0.5149469380167815,2.0266956573398227
129975823.3,1190.03,24999586.57,2.84,832.07,96.59,0.57,1090.98,302.56,0.4364738441346362,0.9602226456778944
129975823.3,1190.03,24999586.57,2.84,832.07,96.59,0.79,1077.99,311.82,0.5271251569248517,1.0011673906077647
129975823.3,1190.03,24999586.57,2.84,832.07,96.59,0.87,1075.86,288.8,-1000,-1000
129975823.3,1190.03,24999586.57,2.84,832.07,96.59,0.64,1084.44,295.02,0.3048512884021347,0.841927476525299
129975823.3,1190.03,24999586.57,2.84,832.07,96.59,1.04,1088.13,309.35,0.520507240019009,1.0055983867496205
17626790.95,1244.61,24730701.7,2.88,845.58,94.05,0.72,1143.39,297.14,0.5419077023506751,1.0098043801989784
17626790.95,1244.61,24730701.7,2.88,845.58,94.05,0.63,1136.78,304.33,0.5370854839095511,1.0030043208038288
17626790.95,1244.61,24730701.7,2.88,845.58,94.05,0.68,1145.77,264.37,0.5508973905511978,1.0095576908219883
17626790.95,1244.61,24730701.7,2.88,845.58,94.05,1.04,1148.75,270.03,0.5603867438427045,1.0226005182098483
17626790.95,1244.61,24730701.7,2.88,845.58,94.05,0.8,1131.94,306.66,0.5397516102612524,1.0067950706465498
17626790.95,1244.61,24730701.7,2.88,845.58,94.05,0.52,1133.4,286.0,0.5424420880431929,0.9985732722507542
17626790.95,1244.61,24730701.7,2.88,845.58,94.05,0.94,1141.09,277.25,0.5555886090814132,1.0160205046768822
17626790.95,1244.61,24730701.7,2.88,845.58,94.05,0.85,1139.23,313.54,0.5436917828384729,1.0122525213085458
69761138.92,1125.92,24669794.26,2.97,807.1,63.37,0.88,1045.26,265.71,0.45645342772164355,0.9598703993718323
69761138.92,1125.92,24669794.26,2.97,807.1,63.37,0.76,1060.49,300.49,-1000,-1000
69761138.92,1125.92,24669794.26,2.97,807.1,63.37,0.93,1043.04,295.5,0.46660427104290014,0.9683952689760733
69761138.92,1125.92,24669794.26,2.97,807.1,63.37,0.57,1049.5,289.57,0.20984562307220203,0.7712791724911007
69761138.92,1125.92,24669794.26,2.97,807.1,63.37,0.83,1056.38,270.4,-1000,-1000
69761138.92,1125.92,24669794.26,2.97,807.1,63.37,1.04,1053.15,317.98,0.4834749260108497,0.9898973185213299
69761138.92,1125.92,24669794.26,2.97,807.1,63.37,0.71,1057.8,282.39,-1000,-1000
69761138.92,1125.92,24669794.26,2.97,807.1,63.37,0.54,1050.63,309.56,0.273161322365671,0.8270876340293518
19227840.5,1131.82,24921120.35,2.75,808.21,97.28,1.04,1023.44,306.45,0.47670267010400763,0.9605141670711863
19227840.5,1131.82,24921120.35,2.75,808.21,97.28,0.61,1033.93,278.64,0.518732557429013,0.9927077716485846
19227840.5,1131.82,24921120.35,2.75,808.21,97.28,0.57,1029.28,294.2,0.32580345740677,0.8636319184406103
19227840.5,1131.82,24921120.35,2.75,808.21,97.28,0.76,1031.62,313.18,0.2928126814342194,1.238729916461132
19227840.5,1131.82,24921120.35,2.75,808.21,97.28,0.66,1019.68,269.66,0.4062842917117146,0.9205847521265059
