H_drop_design,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv,pred,truemdot
46.051177,870006979.2,854.897564,1190.245326,266.004365,1652.782943,0.804482,1709.2611083984,1652.782943
33.955619,872593882.9,825.365996,1219.991054,291.394554,1554.944811,0.887702,1548.1341552734,1554.944811
32.856974,140627580.7,861.04751,1105.239516,287.272769,116.441739,0.252345,138.8112945557,116.441739
47.408299,892116068.6,880.268708,1215.537548,311.441349,1649.741054,0.788902,1711.6569824219,1649.741054
9.690752,671638676.1,902.121041,1222.743613,265.772628,1620.671425,0.988741,1648.9565429688,1620.671425
13.691759,407196794.6,823.789411,1309.731292,296.025977,620.92939,0.947194,694.7866821289,620.92939
29.195903,848946894.6,843.394378,1326.866052,296.096025,1220.822875,0.893488,1194.1160888672,1220.822875
37.013875,936346469,797.546997,1104.599739,268.903402,2226.284291,0.901491,2140.8212890625,2226.284291
18.982505,305038949.1,786.404933,1264.804443,316.630044,447.380189,0.885939,488.5296020508,447.380189
31.706171,227689602.7,832.064503,1323.103802,295.690442,103.918351,0.287367,100.9911880493,103.918351
27.688867,192611136.6,815.260878,1257.128513,291.268437,176.814694,0.513975,222.7667236328,176.814694
34.526234,199503744,967.23954,1036.081018,294.761237,1474.601105,0.639038,1363.0224609375,1474.601105
43.114673,896725715.4,867.29909,1413.80158,269.648079,910.013075,0.723592,954.7477416992,910.013075
44.886384,398236428.9,877.69593,1281.877084,309.021842,206.472065,0.269036,223.3955078125,206.472065
29.963163,360911127.5,942.325355,1370.555233,268.52797,424.940628,0.661215,422.5036621094,424.940628
39.620355,393788914.5,969.529558,1368.171179,315.908536,250.05999,0.333132,225.5875854492,250.05999
39.597899,942368467.5,817.239808,1289.863463,266.161967,1314.101914,0.839251,1279.3725585938,1314.101914
12.2042,132103890.2,797.163095,1402.428468,315.61839,142.511466,0.841807,78.0618515015,142.511466
39.664186,604229939,917.648612,1318.33231,286.995162,818.983416,0.704862,783.2897949219,818.983416
15.567798,138886752.8,836.806491,1121.866322,292.667062,339.759801,0.869083,318.258026123,339.759801
6.458717,174832564.1,943.85905,1065.221722,295.067501,1129.674034,0.985635,1184.1939697266,1129.674034
17.470694,375259295.5,938.610059,1194.970942,296.950121,1062.415509,0.929017,1058.7115478516,1062.415509
32.497088,103364045.1,812.081688,1352.547948,292.64997,0,0,29.6027412415,0
22.397966,157032592.7,917.709644,1300.794124,314.36214,186.018825,0.587588,202.6785736084,186.018825
38.609102,324478377.1,869.582719,1205.4729,294.706958,404.31467,0.530909,324.2943725586,404.31467
40.30754,536066354.1,948.787529,1063.917501,302.049936,3000.789244,0.810501,3104.1567382813,3000.789244
18.516267,579731075.3,931.825626,1115.133037,289.95167,2401.789965,0.959909,2433.9978027344,2401.789965
40.693835,997335939.9,854.177406,1395.748483,277.002167,1132.587902,0.798992,1203.5511474609,1132.587902
38.434311,960482584.9,883.73482,1331.959407,271.308616,1384.272622,0.835785,1376.7379150391,1384.272622
7.123424,777487329.7,882.41545,1387.553438,314.264335,1173.041427,0.993142,1192.283203125,1173.041427
12.126068,307747306.3,799.580743,1273.3593,265.2574,485.528793,0.946973,554.899597168,485.528793
25.385746,467865322.9,830.733663,1059.241903,266.544991,1515.230977,0.91239,1471.31640625,1515.230977
21.483045,542823362.1,887.897497,1133.565605,305.008986,1645.987685,0.937713,1608.0181884766,1645.987685
6.648826,513751078.1,864.71115,1025.524928,294.668353,2579.249754,0.995676,2501.7512207031,2579.249754
32.85335,840721745.2,937.8508,1141.719348,265.938799,2935.142404,0.903997,2945.2377929688,2935.142404
5.082911,73202363.09,959.364006,1468.231372,294.151303,101.225134,0.936387,41.4464302063,101.225134
34.10697,814312660.8,880.692883,1059.903877,281.60511,3337.817198,0.913276,3271.4572753906,3337.817198
26.034385,287305273.8,914.686022,1306.987093,306.088285,413.213715,0.730857,432.263458252,413.213715
17.226824,860079034.2,779.642365,1039.145114,295.963384,2671.709745,0.981899,2675.5417480469,2671.709745
15.927544,467518300.8,828.244265,1271.883023,315.32646,781.780024,0.943904,842.6500244141,781.780024
44.241453,696607086.3,825.575042,1379.701334,294.977996,600.618911,0.616738,606.1337890625,600.618911
30.813379,117462185.6,940.643094,1262.415304,314.396166,0,0,30.5817775726,0
37.257149,452969819.4,846.465054,1422.407974,283.895864,288.347074,0.477425,241.4471282959,288.347074
34.692023,528043148.9,836.467878,1415.326274,282.19209,470.532542,0.670086,452.6524658203,470.532542
45.872847,192718132.9,859.861757,1220.946289,276.133011,0,0,15.3678236008,0
10.59646,352030226.4,852.538006,1278.361693,316.605691,624.919988,0.966306,655.4727172852,624.919988
36.104132,841028524.5,906.05501,1460.067664,278.577813,898.438137,0.781029,955.0005493164,898.438137
23.432715,367891530.8,819.146891,1197.741606,267.806271,675.282845,0.873511,678.3352661133,675.282845
9.177482,148159563.8,861.486341,1422.348692,304.116575,185.560565,0.916727,150.3648529053,185.560565
45.742065,589841495.4,954.913506,1032.900879,310.154857,4806.569095,0.79621,4811.8330078125,4806.569095
40.776681,631622849.9,860.93876,1352.99826,298.724078,667.837596,0.672754,672.1561889648,667.837596
19.098434,821540543.1,792.946604,1111.052356,294.598945,2030.095311,0.970878,1993.2613525391,2030.095311
21.515211,348293859.6,860.603679,1130.893377,315.50833,926.916398,0.901185,913.845703125,926.916398
18.881334,265980358.8,839.235687,1090.181344,306.199982,775.0808,0.90727,792.3680419922,775.0808
22.567455,808483186.3,959.036764,1458.916323,295.753983,1107.268078,0.909954,1103.0499267578,1107.268078
15.025128,823225787.7,824.636122,1262.549174,279.45846,1442.94886,0.974791,1371.5903320313,1442.94886
39.940896,803931776,938.784312,1197.258675,316.61724,2032.043639,0.83655,1998.4858398438,2032.043639
42.717784,306600803.2,950.76871,1337.860196,267.45899,0,0,29.6159420013,0
47.610165,124936609.1,825.267356,1257.267426,314.722972,-1.830041,0,5.5408034325,-1.830041
6.775539,27808199.04,804.7772,1278.518186,288.147147,35.823533,0.774383,9.3080368042,35.823533
30.751833,515257984.7,916.027011,1345.528547,312.82833,727.520783,0.789733,783.1811523438,727.520783
34.631813,212965228,829.14824,1122.201905,266.316656,294.503561,0.504451,276.1727600098,294.503561
27.44189,104975630.3,803.412216,1343.496097,290.786833,0,0,40.7426147461,0
21.552923,570682934.7,816.448917,1381.996325,299.808005,705.886353,0.902037,720.427734375,705.886353
7.886294,237891701.9,820.24397,1353.236992,278.114938,335.025088,0.964712,381.9864501953,335.025088
41.394211,80903089.49,867.474962,1147.30331,272.443236,-1.521586,0,-18.0094394684,-1.521586
20.647327,85075037,916.178138,1078.231549,264.357578,262.460773,0.626889,296.1741027832,262.460773
28.633237,746841589.2,879.556675,1177.533413,308.552694,1806.949728,0.912226,1796.9736328125,1806.949728
11.273402,128055725.3,957.686646,1406.064012,317.476972,186.411374,0.861689,153.9916229248,186.411374
37.7092,327735691.4,966.373262,1359.239563,313.821447,0,0,121.0017471313,0
8.043147,865939757.5,820.515573,1432.737903,307.278272,1079.538499,0.991426,1132.7729492188,1079.538499
27.014794,381674530.5,944.193057,1280.749104,316.018851,705.163947,0.806053,665.8333740234,705.163947
11.987745,841819181.9,899.732205,1080.715756,295.840036,3680.915214,0.990091,3567.2958984375,3680.915214
36.548015,47660247.75,818.180492,1117.200166,316.344966,-1.33293,0,3.8370580673,-1.33293
7.765519,489520304.4,953.442823,1418.537646,314.054114,784.26966,0.984685,834.6832275391,784.26966
32.599726,295815212.2,908.228419,1380.514598,285.632681,188.920395,0.39415,163.2693481445,188.920395
10.080101,513555974.2,788.986316,1355.213546,280.836041,692.25411,0.976498,728.8581542969,692.25411
30.317621,519018095.8,830.553994,1135.663084,280.13835,1187.620091,0.871035,1215.7955322266,1187.620091
45.737231,491421377.9,840.617986,1456.132273,286.917491,0,0,13.1502008438,0
14.24769,923226675.4,839.298629,1156.600504,277.650761,2286.337796,0.984881,2232.3811035156,2286.337796
43.575096,225088346.6,890.741902,1339.719811,280.120353,0,0,20.1691761017,0
37.912498,70945693.1,871.882439,1325.496424,265.182759,-1.28319,0,8.4626216888,-1.28319
11.41422,454518097.8,866.935661,1421.993908,290.930008,601.621602,0.959538,626.6708374023,601.621602
45.562671,886047654.9,891.415539,1050.425696,280.236446,3854.18051,0.860162,3796.5656738281,3854.18051
17.852305,742342375.3,814.784991,1300.281019,264.589201,1144.54424,0.954225,1129.7331542969,1144.54424
33.980502,55895972.3,889.993423,1091.214433,275.662918,-1.002965,0,-58.7902069092,-1.002965
9.804529,41837771.01,895.074052,1284.342068,310.415192,58.132648,0.696452,52.8128051758,58.132648
44.342246,708007950.4,876.526566,1248.390448,265.745813,1097.324894,0.73636,1065.5500488281,1097.324894
8.129394,24748769.83,779.623736,1381.921676,280.947579,15.903817,0.496269,-94.3250274658,15.903817
41.493188,787575716.6,849.135185,1113.189344,305.916666,2040.420557,0.853165,1974.1876220703,2040.420557
17.441987,767227217.4,905.182039,1460.623596,312.685251,986.97813,0.942908,1002.4136352539,986.97813
32.361237,365809518.5,779.188369,1185.39507,298.302094,547.495595,0.757797,599.0075073242,547.495595
39.937975,748863298.2,907.371528,1393.373866,295.04113,854.276096,0.725608,855.9356079102,854.276096
5.160864,626565642.3,864.180879,1373.365913,274.514439,944.50129,0.995691,992.7095336914,944.50129
43.666295,844954873.7,925.569741,1421.678857,295.141854,886.326622,0.685319,889.3032226563,886.326622
44.451097,375604441.3,953.796629,1211.347636,271.722677,489.307825,0.431421,483.4919433594,489.307825
24.5799,158148255.2,853.442213,1184.326086,282.189301,238.007562,0.628135,269.7724304199,238.007562
25.340089,659837070.3,891.59876,1353.717223,301.883264,976.805386,0.888694,979.5435791016,976.805386
8.382775,301092879.1,863.260616,1386.831192,307.183714,428.560739,0.968308,491.0966186523,428.560739
5.485631,141514527.9,779.890962,1137.65079,275.410202,313.967419,0.982256,347.615814209,313.967419
16.575394,334663204.6,953.712488,1206.718354,309.730429,953.450553,0.926235,948.5684814453,953.450553
40.702213,177943597.3,842.989261,1162.342043,305.617573,0,0,28.285900116,0
30.184842,151573809.8,822.47865,1375.4209,287.822649,0,0,40.0667190552,0
9.892056,732793680.2,909.868036,1087.97527,297.592102,3253.711182,0.992108,3177.021484375,3253.711182
36.847911,320509113.6,913.092662,1157.467992,304.620515,669.718052,0.647588,665.9584960938,669.718052
15.378183,83393756.47,779.30291,1330.873991,313.619234,68.516128,0.576949,8.0553941727,68.516128
29.105479,379483199.5,962.313927,1072.105393,282.465546,2341.56289,0.854825,2293.2329101563,2341.56289
32.937643,286985995.6,892.692491,1468.304769,283.471836,0,0,47.9765052795,0
47.252756,236160581.9,916.612491,1158.957026,317.502111,0,0,44.4700546265,0
42.678773,936069740.4,817.519281,1248.733312,279.702904,1419.06089,0.82762,1420.7213134766,1419.06089
45.12949,852175571.3,938.288169,1316.810887,266.725661,1278.511025,0.739099,1291.4929199219,1278.511025
37.63851,556250225,972.727652,1384.034143,316.766042,673.779007,0.657257,647.7212524414,673.779007
45.995481,252690140.9,813.369837,1285.693646,308.042751,0,0,28.0159015656,0
29.704591,533833474.6,907.130822,1373.296519,306.759481,702.687892,0.800973,761.7361450195,702.687892
44.203641,822031664.2,857.669128,1400.117018,300.12908,795.177874,0.682436,822.7858886719,795.177874
17.159713,709401443.2,869.000531,1088.38301,294.098874,2528.487836,0.97461,2596.4560546875,2528.487836
39.695655,370159157.4,921.63688,1338.28743,266.032464,214.079728,0.313754,217.8379211426,214.079728
27.079089,592413605.2,819.592893,1459.620609,276.821371,587.756303,0.827618,568.1559448242,587.756303
31.435321,664980732.4,779.592491,1376.107847,274.709664,718.845597,0.826151,737.1329956055,718.845597
45.641494,341400949.8,790.758509,1069.611786,314.571979,568.465335,0.569498,504.6451721191,568.465335
44.853899,292448704.4,844.509717,1056.557031,297.466971,578.618661,0.518222,561.6456298828,578.618661
48.877047,600953132.4,788.961097,1270.469167,274.849376,536.415319,0.543361,535.5205688477,536.415319
17.841303,813099791.5,904.198923,1451.45851,273.996996,1064.675453,0.944397,1073.9724121094,1064.675453
42.820387,147296675,872.794743,1283.910383,280.314279,0,0,12.3756332397,0
5.166234,772446886.8,812.774637,1294.997945,271.304843,1254.285783,0.997136,1266.6221923828,1254.285783
12.47895,550700595.8,792.472314,1112.538643,316.202959,1367.342165,0.981689,1393.5649414063,1367.342165
33.658549,336248051.2,780.617941,1409.634849,311.644681,167.920582,0.404351,92.8500595093,167.920582
48.149809,944356412.2,822.125033,1345.053054,302.078937,1011.034933,0.718936,1051.4943847656,1011.034933
27.220599,253150004.2,835.672313,1298.386072,285.14995,275.311,0.643407,333.2388305664,275.311
14.037335,442946379.4,932.938443,1365.849022,265.116596,737.583684,0.943531,790.3547363281,737.583684
42.557901,815432223.6,827.965078,1145.884441,307.697471,1729.203435,0.842077,1755.1395263672,1729.203435
46.874537,414328345.7,780.950973,1402.210577,287.266593,0,0,-80.6367950439,0
15.746186,619194659.7,942.18343,1205.869723,298.936778,1770.20278,0.96692,1764.0297851563,1770.20278
31.495488,193935334.5,910.503881,1156.96371,301.477772,327.736406,0.527956,332.7038879395,327.736406
30.000572,366489043.7,924.224198,1039.835925,293.019984,2167.960182,0.853593,2099.6923828125,2167.960182
33.227154,260449791.5,910.465877,1401.695535,272.129459,0,0,43.0489387512,0
38.868605,871061386.7,859.112071,1391.569978,283.229154,993.239142,0.788902,1057.5203857422,993.239142
30.081397,572883874.4,822.993522,1193.731156,308.443224,1072.686124,0.872595,1046.1607666016,1072.686124
26.073551,835038484.1,872.055328,1187.520725,263.926445,1950.5468,0.93267,1916.2254638672,1950.5468
16.97879,188569153,838.31913,1320.899133,277.088139,250.325654,0.821977,264.3191223145,250.325654
36.83364,177356474.3,900.945122,1049.063349,302.937706,443.083715,0.460793,303.1439819336,443.083715
9.22398,820135348.7,967.094468,1162.040523,299.624218,3263.995,0.992662,3249.8552246094,3263.995
42.614835,437444393.8,850.229985,1266.688011,309.795078,423.990943,0.514968,416.1134033203,423.990943
39.257395,639121190.9,965.259733,1388.096874,278.029105,776.173986,0.677093,731.1479492188,776.173986
8.359783,886407885.3,880.410509,1106.349815,293.815935,3118.543395,0.995326,3154.7038574219,3118.543395
10.234388,333251228.5,777.173873,1126.949419,286.93467,753.454956,0.976558,709.8255004883,753.454956
24.738803,139241226.9,888.246312,1292.572058,266.690065,93.205728,0.348534,111.4531707764,93.205728
14.031248,30452426.28,956.434026,1219.492533,289.694513,0,0,-41.6370811462,0
25.622948,159543263.1,852.131758,1180.599445,280.320865,229.533705,0.595639,269.5279846191,229.533705
7.677551,602560936.3,805.461499,1171.177407,265.870088,1309.991422,0.993224,1335.8857421875,1309.991422
17.095401,533378717,808.260066,1128.580151,318.073006,1287.931987,0.960403,1294.5115966797,1287.931987
48.898076,339370242.7,929.986784,1233.67447,307.462088,0,0,29.0853500366,0
6.463961,765107360.1,852.120787,1409.931314,294.603836,1047.903359,0.994073,1091.4046630859,1047.903359
33.769344,438570422.9,973.023965,1277.2375,314.895384,810.661144,0.731611,750.7794189453,810.661144
48.31688,102125395.7,969.695427,1230.647758,303.707785,-30.089802,0,-84.8982009888,-30.089802
32.392611,753154347.3,871.825475,1394.52698,278.828138,918.919618,0.830532,951.6245727539,918.919618
31.682009,412357088.8,855.523735,1335.307738,265.798695,468.407218,0.702482,520.2711181641,468.407218
22.800595,898098655,925.883407,1393.118715,285.432084,1358.218527,0.927202,1299.5861816406,1358.218527
33.621861,635150387.3,952.170208,1024.407883,270.464956,6322.644885,0.899355,5868.5400390625,6322.644885
9.418503,763750541.1,946.551527,1434.791452,317.432412,1165.578595,0.985728,1161.9008789063,1165.578595
43.399976,331924866.2,947.125913,1311.086975,273.872924,0,0,47.3607254028,0
47.128723,703081840.8,900.323901,1125.24205,266.585674,1921.077072,0.774153,1898.9265136719,1921.077072
23.842695,301104346.8,798.177132,1060.812853,308.073374,825.155037,0.882651,823.3346557617,825.155037
26.730218,692471847.7,887.407053,1099.092348,268.876419,2430.444243,0.930329,2432.4406738281,2430.444243
21.241133,206796132.7,922.310377,1331.046801,308.535859,284.207948,0.730793,298.8442687988,284.207948
12.960549,698106265.8,887.952297,1305.933926,313.940457,1263.534249,0.975963,1203.7554931641,1263.534249
5.979399,62180290.29,886.313795,1208.884798,276.438081,142.112839,0.938062,183.6499023438,142.112839
45.535155,619019203.2,820.08722,1041.937829,293.218998,1838.390842,0.808575,1777.3524169922,1838.390842
43.013881,182495608,795.212763,1205.844854,270.144488,0,0,23.800699234,0
16.101609,532550222.6,839.457305,1253.634462,313.240869,963.268577,0.952404,981.5069580078,963.268577
41.866396,664537565,797.819043,1459.044806,293.851928,427.236852,0.552232,386.9183044434,427.236852
48.723919,882473857.6,795.95419,1407.699358,281.012072,688.914544,0.616017,738.0724487305,688.914544
11.182271,198021340,912.151294,1091.011249,310.68444,844.052576,0.957211,743.7313842773,844.052576
38.394858,611173218.8,824.830079,1262.142321,300.19441,846.656565,0.769333,880.9160766602,846.656565
