h_m,q_W,tamb_C,tin_C,tout_K,mdot_kg_per_s
38.090000,478110971.450000,23.850000,530.910000,1073.149983,1174.922274
32.140000,454641550.620000,11.280000,562.330000,1073.149983,1325.177779
44.510000,800991817.370000,2.350000,508.640000,1073.149983,1907.346227
34.860000,518934102.440000,17.850000,512.570000,1073.149983,1260.677888
32.850000,570380317.190000,11.090000,565.430000,1073.149983,1730.032766
35.420000,787039187.680000,12.610000,564.010000,1073.149983,2426.847592
41.420000,826259805.440000,26.400000,553.640000,1073.149983,2370.592190
32.090000,633856026.650000,4.530000,523.050000,1073.149983,1671.857718
37.010000,583687279.000000,14.940000,509.320000,1073.149983,1403.511899
25.070000,780805919.390000,30.020000,501.370000,1073.149983,2029.603652
36.070000,682122876.290000,22.280000,504.180000,1073.149983,1663.292537
42.350000,563367243.140000,2.880000,525.420000,1073.149983,1341.415426
35.890000,395842903.680000,29.350000,542.220000,1073.149983,993.759824
41.870000,659365805.850000,43.850000,502.690000,1073.149983,1525.876431
27.950000,759736281.300000,36.310000,547.470000,1073.149983,2283.822874
26.200000,801697906.280000,1.790000,524.140000,1073.149983,2238.377395
32.610000,553604367.780000,9.530000,535.380000,1073.149983,1494.414265
40.010000,726289468.700000,34.390000,559.190000,1073.149983,2111.016341
40.140000,609512180.430000,26.130000,538.540000,1073.149983,1587.995355
29.760000,613905984.600000,3.260000,529.780000,1073.149983,1677.043256
39.130000,494708815.560000,15.800000,514.190000,1073.149983,1142.399468
26.340000,820589601.180000,-2.000000,525.510000,1073.149983,2303.796543
38.840000,490030412.350000,8.070000,539.980000,1073.149983,1237.241101
40.090000,770669687.720000,22.660000,558.620000,1073.149983,2251.297487
30.850000,777972799.550000,6.730000,527.140000,1073.149983,2140.190483
36.320000,691539969.530000,39.160000,505.190000,1073.149983,1693.957202
44.450000,404113491.040000,23.290000,556.860000,1073.149983,913.497722
33.290000,686554377.350000,9.200000,502.520000,1073.149983,1695.178210
43.930000,552264642.190000,19.960000,548.930000,1073.149983,1398.463767
25.710000,490754392.150000,-2.330000,559.740000,1073.149983,1507.470629
39.480000,388743525.120000,23.020000,526.160000,1073.149983,859.017733
35.970000,747287553.850000,7.540000,568.890000,1073.149983,2327.390883
25.600000,553822871.460000,-2.950000,525.290000,1073.149983,1514.224226
35.600000,626656202.430000,30.320000,553.820000,1073.149983,1803.318814
36.130000,355726724.010000,43.740000,509.120000,1073.149983,767.489149
38.580000,546611245.880000,27.670000,544.830000,1073.149983,1447.855257
33.920000,529782651.080000,28.200000,554.830000,1073.149983,1513.529162
32.020000,597541115.530000,8.200000,546.400000,1073.149983,1702.897967
30.500000,672171211.560000,27.320000,527.130000,1073.149983,1829.696266
31.410000,489109276.890000,25.650000,506.410000,1073.149983,1190.680967
32.770000,571535282.940000,42.780000,553.330000,1073.149983,1657.981826
32.240000,784536713.360000,7.490000,514.200000,1073.149983,2051.259274
25.210000,724981145.110000,-0.050000,555.560000,1073.149983,2269.049974
29.050000,791679336.860000,43.200000,565.760000,1073.149983,2553.236562
31.840000,501629707.550000,4.670000,515.160000,1073.149983,1253.976873
40.480000,651752935.050000,25.700000,525.980000,1073.149983,1640.400646
35.760000,432659462.280000,3.120000,553.100000,1073.149983,1155.803180
41.770000,570768979.730000,16.770000,564.780000,1073.149983,1591.127178
34.100000,760844645.380000,40.910000,527.430000,1073.149983,2056.873420
31.850000,426180570.260000,37.790000,544.700000,1073.149983,1154.832676
26.220000,454839433.660000,35.580000,568.610000,1073.149983,1434.710361
42.050000,390366200.650000,-2.790000,542.510000,1073.149983,861.966025
34.370000,437628467.120000,-1.580000,501.100000,1073.149983,995.322407
42.620000,833153827.940000,-2.620000,567.030000,1073.149983,2496.548533
30.590000,603621432.880000,-4.630000,508.940000,1073.149983,1525.230827
26.550000,308613034.160000,9.190000,509.890000,1073.149983,742.450689
27.910000,317818758.450000,0.660000,526.670000,1073.149983,798.537164
30.680000,453515179.650000,27.450000,540.340000,1073.149983,1233.941590
38.930000,806236582.750000,18.250000,550.710000,1073.149983,2315.623093
37.250000,795798152.460000,11.900000,510.430000,1073.149983,2000.693419
38.070000,785088826.860000,38.350000,526.680000,1073.149983,2074.203359
25.850000,736151525.840000,31.160000,557.700000,1073.149983,2321.184480
26.720000,640753236.910000,24.490000,567.450000,1073.149983,2070.102426
29.590000,496363798.130000,-3.680000,510.490000,1073.149983,1241.925171
32.360000,775531683.450000,-0.410000,518.180000,1073.149983,2050.469936
25.670000,614373611.480000,17.800000,511.010000,1073.149983,1615.003894
29.780000,754772783.770000,41.430000,567.210000,1073.149983,2429.831747
39.930000,606259736.450000,1.880000,552.380000,1073.149983,1659.347988
31.170000,670502394.090000,44.740000,528.490000,1073.149983,1827.809386
28.590000,440103764.830000,22.470000,527.930000,1073.149983,1161.809482
42.080000,674686671.380000,41.630000,543.320000,1073.149983,1795.339159
29.220000,507301015.800000,9.080000,535.020000,1073.149983,1388.571174
25.730000,431321557.680000,42.740000,549.510000,1073.149983,1259.229959
38.390000,609336359.640000,20.420000,513.980000,1073.149983,1481.492546
25.960000,327346244.730000,31.980000,538.750000,1073.149983,885.092084
38.150000,810316278.730000,29.290000,507.570000,1073.149983,2014.415652
36.980000,521991614.680000,16.690000,528.040000,1073.149983,1309.794143
37.300000,547926047.390000,42.930000,520.320000,1073.149983,1351.285629
25.990000,723002590.310000,24.560000,550.250000,1073.149983,2209.413942
33.550000,676521805.270000,15.140000,506.850000,1073.149983,1688.753771
31.310000,400441259.820000,16.910000,569.750000,1073.149983,1187.700300
32.030000,453066414.630000,35.390000,556.310000,1073.149983,1293.271463
38.910000,698728356.980000,35.120000,511.870000,1073.149983,1719.544650
28.610000,417178433.000000,18.320000,529.350000,1073.149983,1098.450860
32.380000,774217835.360000,38.670000,551.660000,1073.149983,2313.826230
44.530000,684562304.520000,24.960000,561.150000,1073.149983,1908.503291
43.240000,354178696.530000,17.600000,558.750000,1073.149983,763.008166
40.130000,778527117.540000,14.100000,535.060000,1073.149983,2083.639411
27.380000,620669977.320000,43.220000,569.290000,1073.149983,2008.926588
28.840000,696854431.740000,12.980000,557.240000,1073.149983,2148.033452
31.590000,846816358.560000,0.790000,523.040000,1073.149983,2304.150395
38.950000,722426823.540000,21.610000,566.470000,1073.149983,2174.491857
30.090000,676256363.440000,13.860000,551.600000,1073.149983,2018.476714
28.040000,555446044.340000,24.760000,510.880000,1073.149983,1426.533059
44.260000,776231468.980000,41.990000,538.490000,1073.149983,2045.808756
39.780000,843527215.030000,14.300000,547.220000,1073.149983,2391.488609
34.950000,776652051.970000,31.700000,513.160000,1073.149983,1993.994964
25.170000,611609514.020000,27.710000,513.680000,1073.149983,1626.686353
38.090000,725174053.500000,6.360000,530.840000,1073.149983,1918.750189
44.260000,500971481.660000,0.350000,545.270000,1073.149983,1200.053255
42.110000,795770844.660000,20.900000,514.800000,1073.149983,1968.312719
28.920000,587317323.960000,11.440000,533.900000,1073.149983,1630.406630
41.100000,695611866.960000,35.260000,536.690000,1073.149983,1830.654798
25.250000,309975606.130000,43.030000,511.600000,1073.149983,764.112425
35.680000,508846236.370000,26.170000,513.820000,1073.149983,1228.438826
28.530000,697783426.980000,30.100000,506.100000,1073.149983,1796.045823
25.830000,417009127.770000,44.690000,502.110000,1073.149983,1028.808514
41.380000,415843562.340000,8.600000,536.400000,1073.149983,942.045717
36.650000,438374562.720000,-1.210000,529.240000,1073.149983,1063.674051
34.030000,472662550.220000,32.310000,536.260000,1073.149983,1236.439135
34.360000,491910332.510000,42.050000,562.440000,1073.149983,1426.813303
25.160000,357562446.320000,34.090000,549.330000,1073.149983,1025.511924
26.200000,465754460.090000,36.080000,569.850000,1073.149983,1480.772458
28.950000,439313616.470000,34.720000,555.910000,1073.149983,1282.060214
42.880000,392602299.890000,8.550000,516.180000,1073.149983,776.347758
28.930000,466692557.560000,0.620000,515.330000,1073.149983,1184.022402
42.420000,722048999.300000,11.310000,519.710000,1073.149983,1780.625504
26.530000,731896599.070000,3.110000,543.000000,1073.149983,2170.181532
30.050000,659368427.860000,40.230000,514.000000,1073.149983,1719.080240
28.510000,672343472.750000,9.690000,517.550000,1073.149983,1790.135051
32.830000,550828024.620000,5.940000,503.820000,1073.149983,1334.028533
37.020000,634355888.430000,43.740000,529.470000,1073.149983,1657.036017
34.320000,335357399.910000,6.150000,504.650000,1073.149983,717.767238
26.590000,693231366.120000,7.280000,567.990000,1073.149983,2258.924625
37.530000,685696962.290000,43.080000,552.730000,1073.149983,1963.962306
32.730000,409208119.430000,14.190000,565.090000,1073.149983,1176.266770
38.440000,811798148.560000,13.240000,524.250000,1073.149983,2126.973755
40.700000,671734697.040000,17.000000,537.680000,1073.149983,1765.833462
25.520000,304362227.400000,1.650000,509.890000,1073.149983,739.148139
36.250000,811207174.750000,7.740000,551.920000,1073.149983,2380.154769
35.110000,671043216.660000,39.820000,553.810000,1073.149983,1956.990878
28.480000,560772299.340000,38.130000,514.040000,1073.149983,1453.548766
41.610000,426619244.250000,-3.840000,556.840000,1073.149983,1048.942554
40.260000,610163462.270000,5.560000,515.050000,1073.149983,1461.923315
44.550000,432775753.030000,39.970000,522.500000,1073.149983,895.417939
31.320000,337472862.240000,5.990000,508.300000,1073.149983,770.754368
44.170000,543739003.370000,42.240000,507.650000,1073.149983,1186.863195
28.790000,318316230.780000,10.340000,551.110000,1073.149983,864.923656
36.170000,752570981.380000,20.170000,506.850000,1073.149983,1871.418599
39.690000,583502485.060000,38.440000,544.250000,1073.149983,1547.588875
26.080000,584835043.560000,6.040000,507.520000,1073.149983,1509.465697
32.450000,554014554.800000,-2.640000,538.550000,1073.149983,1513.258475
35.320000,339578027.930000,42.580000,519.400000,1073.149983,757.165467
33.980000,354299942.760000,16.600000,510.600000,1073.149983,793.373256
41.340000,446405560.710000,23.100000,560.860000,1073.149983,1146.882063
35.560000,541517152.000000,7.060000,514.670000,1073.149983,1324.217624
33.650000,465627298.190000,15.900000,519.190000,1073.149983,1147.767545
36.460000,508345591.980000,5.080000,501.580000,1073.149983,1167.932088
31.470000,720796376.960000,3.780000,549.300000,1073.149983,2127.037382
40.230000,592296249.950000,44.380000,519.260000,1073.149983,1437.292092
26.460000,378148443.350000,31.540000,532.500000,1073.149983,1014.542043
32.180000,497419061.600000,13.720000,510.600000,1073.149983,1221.025373
25.670000,494306636.570000,39.660000,544.420000,1073.149983,1435.533453
32.300000,568817442.950000,12.460000,521.230000,1073.149983,1470.799805
38.440000,467509048.100000,24.200000,509.830000,1073.149983,1059.093303
26.870000,828885596.870000,11.070000,547.860000,1073.149983,2521.434062
30.290000,407079072.500000,1.160000,546.870000,1073.149983,1117.463162
39.620000,446853847.750000,33.180000,536.300000,1073.149983,1077.066836
36.270000,398049662.640000,41.580000,532.390000,1073.149983,962.195639
29.330000,695607476.920000,33.420000,529.120000,1073.149983,1926.422126
26.400000,491374908.820000,34.170000,541.390000,1073.149983,1402.597969
38.880000,313727872.330000,23.800000,549.490000,1073.149983,687.492028
44.210000,735509291.610000,21.730000,547.290000,1073.149983,1978.339549
29.020000,557347445.290000,35.490000,550.970000,1073.149983,1640.518624
31.680000,441213801.880000,5.180000,561.740000,1073.149983,1281.808552
39.100000,473673827.460000,3.130000,517.400000,1073.149983,1091.046853
31.820000,583567665.010000,25.370000,558.470000,1073.149983,1741.707442
44.060000,573781196.290000,14.670000,523.050000,1073.149983,1336.182622
37.650000,623162338.790000,29.870000,507.030000,1073.149983,1497.499025
40.720000,396911484.980000,28.270000,512.250000,1073.149983,823.246722
33.110000,334109555.780000,7.210000,557.110000,1073.149983,880.519120
31.890000,830341987.940000,40.320000,557.870000,1073.149983,2566.233348
31.050000,554456541.490000,-3.390000,504.980000,1073.149983,1366.016234
37.490000,757339536.760000,44.090000,534.670000,1073.149983,2056.886745
40.280000,568094977.780000,35.040000,524.450000,1073.149983,1388.374339
34.370000,652432293.400000,43.030000,552.150000,1073.149983,1894.018460
32.740000,389976452.750000,20.640000,503.680000,1073.149983,891.960776
42.730000,529350514.640000,36.100000,544.020000,1073.149983,1323.619309
43.140000,486835084.680000,-2.550000,507.090000,1073.149983,1027.602634
43.430000,793638322.750000,33.600000,539.110000,1073.149983,2115.561067
27.690000,587976846.740000,39.370000,547.320000,1073.149983,1731.403060
26.550000,561165590.610000,20.040000,544.490000,1073.149983,1638.192816
33.570000,726038546.760000,38.380000,567.430000,1073.149983,2279.339151
43.430000,535463518.790000,14.500000,507.720000,1073.149983,1169.839231
32.650000,656514831.320000,36.290000,548.000000,1073.149983,1898.343555
35.430000,350773149.290000,11.710000,545.080000,1073.149983,861.215414
39.530000,780773599.220000,42.400000,539.390000,1073.149983,2136.725351
43.150000,435986907.350000,40.950000,557.560000,1073.149983,1063.560860
26.760000,386163712.270000,28.890000,540.180000,1073.149983,1064.681044
43.100000,741162658.110000,35.420000,537.460000,1073.149983,1946.510770
43.680000,467758746.980000,34.210000,560.540000,1073.149983,1176.506787
39.490000,604772520.460000,16.940000,566.940000,1073.149983,1761.920667
31.260000,352241352.730000,4.410000,501.730000,1073.149983,796.460928
41.020000,522857537.470000,27.220000,537.110000,1073.149983,1296.794199
36.660000,469680826.590000,2.360000,560.790000,1073.149983,1303.071903
30.190000,384270378.220000,6.570000,557.580000,1073.149983,1089.904163
41.860000,604207931.430000,22.320000,544.120000,1073.149983,1576.240730
27.920000,734434348.660000,14.540000,501.270000,1073.149983,1873.700201
40.010000,370895660.840000,8.070000,523.490000,1073.149983,782.711791
39.410000,456611376.030000,14.690000,501.790000,1073.149983,986.054544
44.890000,442751510.120000,21.220000,545.210000,1073.149983,995.547063
27.520000,481234133.760000,18.300000,555.880000,1073.149983,1434.949418
44.710000,503216687.790000,22.770000,560.350000,1073.149983,1276.269049
29.270000,379541392.520000,0.080000,522.300000,1073.149983,954.009442
35.640000,408007755.010000,38.610000,512.180000,1073.149983,934.938420
31.650000,543706629.200000,14.020000,566.140000,1073.149983,1659.385394
43.670000,345765884.630000,-3.150000,517.700000,1073.149983,609.148992
35.470000,585538374.400000,12.240000,538.580000,1073.149983,1575.668394
25.510000,715307207.730000,2.430000,504.150000,1073.149983,1859.916185
33.180000,433722008.970000,-2.690000,539.530000,1073.149983,1135.846971
29.110000,334909112.710000,26.890000,541.100000,1073.149983,883.460081
25.300000,785830060.040000,44.390000,545.230000,1073.149983,2377.848318
34.550000,789709290.680000,1.070000,516.930000,1073.149983,2057.548306
28.650000,789852302.010000,30.030000,542.250000,1073.149983,2326.292715
28.440000,587073678.800000,-4.290000,506.890000,1073.149983,1490.088104
35.910000,776618383.640000,18.600000,529.810000,1073.149983,2096.275423
42.850000,633353871.040000,1.290000,521.170000,1073.149983,1521.184825
