P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,281.06,0.9538429017
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,295.09,0.9538429017
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,309.12,0.9538429017
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,323.15,0.9538429017
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,253,0.9789002629
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,267.03,0.9789002629
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,281.06,0.9789002629
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,295.09,0.9789002629
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,309.12,0.9789002629
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,323.15,0.9789002629
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,253,0.9747379618
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,267.03,0.9747379618
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,281.06,0.9747379618
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,295.09,0.9747379618
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,309.12,0.9747379618
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,323.15,0.9747379618
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,253,0.9711427738
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,267.03,0.9711427738
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,281.06,0.9711427738
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,295.09,0.9711427738
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,309.12,0.9711427738
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,323.15,0.9711427738
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,253,0.9687186068
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,267.03,0.9687186068
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,281.06,0.9687186068
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,295.09,0.9687186068
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,309.12,0.9687186068
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,323.15,0.9687186068
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,253,0.9662265639
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,267.03,0.9662265639
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,281.06,0.9662265639
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,295.09,0.9662265639
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,309.12,0.9662265639
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,323.15,0.9662265639
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,253,0.9636642111
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,267.03,0.9636642111
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,281.06,0.9636642111
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,295.09,0.9636642111
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,309.12,0.9636642111
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,323.15,0.9636642111
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,253,0.9894716674
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,267.03,0.9894716674
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,281.06,0.9894716674
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,295.09,0.9894716674
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,309.12,0.9894716674
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,323.15,0.9894716674
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,253,0.9851877464
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,267.03,0.9851877464
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,281.06,0.9851877464
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,295.09,0.9851877464
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,309.12,0.9851877464
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,323.15,0.9851877464
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,253,0.9808291254
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,267.03,0.9808291254
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,281.06,0.9808291254
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,295.09,0.9808291254
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,309.12,0.9808291254
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,323.15,0.9808291254
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,253,0.9764791717
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,267.03,0.9764791717
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,281.06,0.9764791717
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,295.09,0.9764791717
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,309.12,0.9764791717
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,323.15,0.9764791717
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,253,0.9724311529
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,267.03,0.9724311529
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,281.06,0.9724311529
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,295.09,0.9724311529
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,309.12,0.9724311529
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,323.15,0.9724311529
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,253,0.9697715101
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,267.03,0.9697715101
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,281.06,0.9697715101
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,295.09,0.9697715101
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,309.12,0.9697715101
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,323.15,0.9697715101
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,253,0.9967594188
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,267.03,0.9967594188
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,281.06,0.9967594188
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,295.09,0.9967594188
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,309.12,0.9967594188
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,323.15,0.9967594188
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,253,0.9925887596
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,267.03,0.9925887596
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,281.06,0.9925887596
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,295.09,0.9925887596
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,309.12,0.9925887596
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,323.15,0.9925887596
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,253,0.9883403833
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,267.03,0.9883403833
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,281.06,0.9883403833
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,295.09,0.9883403833
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,309.12,0.9883403833
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,323.15,0.9883403833
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,253,0.9840185579
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,267.03,0.9840185579
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,281.06,0.9840185579
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,295.09,0.9840185579
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,309.12,0.9840185579
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,323.15,0.9840185579
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,253,0.9796224506
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,267.03,0.9796224506
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,281.06,0.9796224506
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,295.09,0.9796224506
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,309.12,0.9796224506
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,323.15,0.9796224506
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,253,0.9753633346
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,267.03,0.9753633346
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,281.06,0.9753633346
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,295.09,0.9753633346
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,309.12,0.9753633346
200000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,323.15,0.9753633346
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,253,1.0020055224
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,267.03,1.0020055224
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,281.06,1.0020055224
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,295.09,1.0020055224
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,309.12,1.0020055224
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,323.15,1.0020055224
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,253,0.9979205045
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,267.03,0.9979205045
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,281.06,0.9979205045
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,295.09,0.9979205045
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,309.12,0.9979205045
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,323.15,0.9979205045
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,253,0.993759543
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,267.03,0.993759543
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,281.06,0.993759543
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,295.09,0.993759543
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,309.12,0.993759543
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,323.15,0.993759543
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,253,0.9895223295
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,267.03,0.9895223295
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,281.06,0.9895223295
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,295.09,0.9895223295
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,309.12,0.9895223295
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,323.15,0.9895223295
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,253,0.9852059928
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,267.03,0.9852059928
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,281.06,0.9852059928
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,295.09,0.9852059928
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,309.12,0.9852059928
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,323.15,0.9852059928
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,253,0.9808152959
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,267.03,0.9808152959
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,281.06,0.9808152959
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,295.09,0.9808152959
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,309.12,0.9808152959
200000000,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,323.15,0.9808152959
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,253,0.9329774802
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,267.03,0.9329774802
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,281.06,0.9329774802
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,295.09,0.9329774802
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,309.12,0.9329774802
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,323.15,0.9329774802
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,253,0.9290700991
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,267.03,0.9290700991
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,281.06,0.9290700991
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,295.09,0.9290700991
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,309.12,0.9290700991
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,323.15,0.9290700991
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,253,0.9250289346
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,267.03,0.9250289346
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,281.06,0.9250289346
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,295.09,0.9250289346
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,309.12,0.9250289346
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,323.15,0.9250289346
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,253,0.9212534151
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,267.03,0.9212534151
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,281.06,0.9212534151
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,295.09,0.9212534151
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,309.12,0.9212534151
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,323.15,0.9212534151
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,253,0.9185010866
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,267.03,0.9185010866
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,281.06,0.9185010866
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,295.09,0.9185010866
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,309.12,0.9185010866
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,323.15,0.9185010866
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,253,0.9160501618
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,267.03,0.9160501618
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,281.06,0.9160501618
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,295.09,0.9160501618
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,309.12,0.9160501618
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,323.15,0.9160501618
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,253,0.964435625
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,267.03,0.964435625
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,281.06,0.964435625
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,295.09,0.964435625
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,309.12,0.964435625
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,323.15,0.964435625
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,253,0.9655969674
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,267.03,0.9655969674
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,281.06,0.9655969674
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,295.09,0.9655969674
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,309.12,0.9655969674
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,323.15,0.9655969674
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1093.47,253,0.9666054966
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1093.47,267.03,0.9666054966
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1093.47,281.06,0.9666054966
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1093.47,295.09,0.9666054966
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1093.47,309.12,0.9666054966
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1093.47,323.15,0.9666054966
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1088.47,253,0.967463486
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1088.47,267.03,0.967463486
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1088.47,281.06,0.967463486
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1088.47,295.09,0.967463486
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1088.47,309.12,0.967463486
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1088.47,323.15,0.967463486
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1083.47,253,0.9687900996
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1083.47,267.03,0.9687900996
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1083.47,281.06,0.9687900996
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1083.47,295.09,0.9687900996
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1083.47,309.12,0.9687900996
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1083.47,323.15,0.9687900996
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1078.47,253,0.9708783226
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1078.47,267.03,0.9708783226
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1078.47,281.06,0.9708783226
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1078.47,295.09,0.9708783226
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1078.47,309.12,0.9708783226
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.61,1078.47,323.15,0.9708783226
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1103.47,253,0.983453787
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1103.47,267.03,0.983453787
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1103.47,281.06,0.983453787
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1103.47,295.09,0.983453787
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1103.47,309.12,0.983453787
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1103.47,323.15,0.983453787
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1098.47,253,0.9802861675
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1098.47,267.03,0.9802861675
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1098.47,281.06,0.9802861675
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1098.47,295.09,0.9802861675
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1098.47,309.12,0.9802861675
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1098.47,323.15,0.9802861675
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1093.47,253,0.9770037157
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1093.47,267.03,0.9770037157
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1093.47,281.06,0.9770037157
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1093.47,295.09,0.9770037157
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1093.47,309.12,0.9770037157
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1093.47,323.15,0.9770037157
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1088.47,253,0.9736077078
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1088.47,267.03,0.9736077078
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1088.47,281.06,0.9736077078
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1088.47,295.09,0.9736077078
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1088.47,309.12,0.9736077078
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1088.47,323.15,0.9736077078
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1083.47,253,0.9719839076
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1083.47,267.03,0.9719839076
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1083.47,281.06,0.9719839076
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1083.47,295.09,0.9719839076
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1083.47,309.12,0.9719839076
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1083.47,323.15,0.9719839076
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1078.47,253,0.9708999609
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1078.47,267.03,0.9708999609
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1078.47,281.06,0.9708999609
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1078.47,295.09,0.9708999609
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1078.47,309.12,0.9708999609
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.72,1078.47,323.15,0.9708999609
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1103.47,253,1.0076039071
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1103.47,267.03,1.0076039071
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1103.47,281.06,1.0076039071
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1103.47,295.09,1.0076039071
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1103.47,309.12,1.0076039071
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1103.47,323.15,1.0076039071
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1098.47,253,1.0030060144
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1098.47,267.03,1.0030060144
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1098.47,281.06,1.0030060144
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1098.47,295.09,1.0030060144
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1098.47,309.12,1.0030060144
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1098.47,323.15,1.0030060144
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1093.47,253,0.9982968797
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1093.47,267.03,0.9982968797
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1093.47,281.06,0.9982968797
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1093.47,295.09,0.9982968797
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1093.47,309.12,0.9982968797
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1093.47,323.15,0.9982968797
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1088.47,253,0.9945558677
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1088.47,267.03,0.9945558677
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1088.47,281.06,0.9945558677
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1088.47,295.09,0.9945558677
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1088.47,309.12,0.9945558677
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1088.47,323.15,0.9945558677
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1083.47,253,0.9913683334
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1083.47,267.03,0.9913683334
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1083.47,281.06,0.9913683334
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1083.47,295.09,0.9913683334
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1083.47,309.12,0.9913683334
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1083.47,323.15,0.9913683334
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1078.47,253,0.9885270525
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1078.47,267.03,0.9885270525
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1078.47,281.06,0.9885270525
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1078.47,295.09,0.9885270525
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1078.47,309.12,0.9885270525
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.83,1078.47,323.15,0.9885270525
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.94,1103.47,253,1.0049441304
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.94,1103.47,267.03,1.0049441304
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.94,1103.47,281.06,1.0049441304
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.94,1103.47,295.09,1.0049441304
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.94,1103.47,309.12,1.0049441304
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.94,1103.47,323.15,1.0049441304
200000000,1103.47,22126727.92,3.04,21.64,210.07,0.94,1098.47,253,1.0092128594
