H_rcv,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv
42.619890,346633692.200000,841.976606,1184.992516,294.762809,383.622676,0.478023
28.892126,415701564.200000,799.137220,1159.710198,289.127508,785.143778,0.848375
9.317685,938077948.300000,834.733711,1238.259168,304.649256,1821.053477,0.992948
36.321790,555970452.700000,868.571100,1068.413006,267.093790,1903.535216,0.850116
46.661056,660177354.200000,869.025981,1123.478248,279.823609,1591.789917,0.768815
36.542068,26716198.370000,833.151403,1159.642351,268.323976,-1.000000,-1.000000
47.851282,285931741.900000,822.622647,1031.770113,289.121661,505.382444,0.453114
15.527989,572344672.800000,837.334028,1086.804560,275.107406,1801.972768,0.973650
10.355991,565626608.700000,799.588001,1032.507459,270.107691,1969.437296,0.990231
40.187988,814655141.700000,862.070959,1261.719572,315.009315,1308.219489,0.819687
38.704312,878825837.800000,800.623787,1152.118200,277.980340,1760.149639,0.876186
9.348816,711471465.200000,820.360086,1075.825185,289.915863,2241.740519,0.993266
35.243679,656670117.700000,853.462051,1157.995932,307.799379,1475.075147,0.859531
15.657397,831507690.200000,841.507386,1044.752435,304.803275,3268.604089,0.984508
48.875264,587844338.200000,870.029930,1074.038552,308.716763,1731.723242,0.747536
10.429364,631753105.100000,867.896716,1220.445498,306.560828,1390.727067,0.986334
26.165878,350192168.200000,857.483799,1071.640420,294.914673,1152.574446,0.874590
34.711693,240737065.500000,805.676037,1038.654833,280.718528,579.910754,0.686674
5.658089,621479995.200000,835.209692,1269.742055,298.596665,1118.515084,0.995839
15.133376,164535558.600000,856.758664,1187.877402,270.422870,345.799841,0.878726
12.055150,526264680.800000,824.628058,1065.163798,287.891457,1746.780292,0.984230
37.969357,93115523.310000,828.317188,1217.427148,275.209560,-1.000000,-1.000000
19.451388,704756983.700000,862.307357,1254.089816,316.681397,1338.584833,0.949432
8.784317,554465100.700000,815.158138,1210.792025,304.945240,1101.561166,0.989265
20.826633,478214618.100000,821.626091,1187.014295,289.897079,962.541573,0.923342
14.343097,86183033.190000,825.769484,1082.230806,311.566660,226.895454,0.834772
29.384096,529949864.800000,806.350753,1178.502390,313.394399,995.112651,0.874049
34.781588,208354371.600000,826.002545,1028.098057,294.365004,538.469376,0.640183
18.022189,524535116.200000,816.000523,1227.915855,276.209389,950.550595,0.941977
43.983729,890019453.000000,824.012817,1224.045066,314.759385,1444.757827,0.820036
35.026296,428730058.000000,814.372108,1161.278889,276.170722,768.542235,0.776817
14.842864,586179163.400000,872.016277,1040.303774,292.882348,2757.025404,0.979645
7.365272,123486275.900000,849.811312,1134.751246,295.917264,333.496513,0.962970
25.682091,219998826.300000,799.421653,1237.704824,293.881815,274.151503,0.688367
20.581291,340761181.800000,866.142709,1272.526968,309.517184,575.055659,0.877781
9.106830,346342281.900000,848.189930,1103.987612,263.776628,1070.362011,0.984356
19.284194,692908859.500000,820.700734,1161.267825,276.583311,1559.626841,0.958559
22.776883,253324029.500000,867.834896,1032.943886,317.919919,1092.836023,0.879925
14.848029,829407910.600000,828.481919,1213.409399,292.390317,1671.363965,0.978724
17.198106,758006859.300000,861.214513,1272.968602,308.771616,1385.367103,0.962542
6.974170,178347784.000000,857.828265,1082.947475,280.153700,626.002699,0.982251
13.015621,881821085.800000,833.444711,1259.074743,285.290428,1602.985498,0.983462
48.818272,341659498.700000,830.889728,1171.128959,302.995949,194.729500,0.409288
19.749727,656176850.900000,868.025506,1117.219666,291.420452,2018.646016,0.959591
44.183305,507616640.400000,829.321528,1155.253923,295.292625,867.262881,0.696676
7.537438,98262363.910000,872.525699,1168.743171,310.952377,248.610515,0.946035
41.265946,244874015.100000,826.643208,1079.367526,264.335692,346.903841,0.442510
46.543668,181189639.400000,823.482062,1220.003444,287.340044,194.729500,0.409288
48.709133,489039633.500000,806.189586,1049.892190,286.638795,1154.918461,0.705531
23.232483,814301361.900000,845.158251,1045.266172,291.455428,3178.352419,0.963134
8.944696,949130713.900000,851.270093,1029.938821,267.309127,4295.829916,0.995756
23.075567,862180746.300000,816.776641,1270.145062,266.287226,1406.835103,0.939335
40.088270,409980759.100000,837.030645,1148.437195,281.994939,724.090972,0.688245
14.274124,636080686.900000,798.225395,1241.144365,303.272785,1105.915653,0.970874
19.982716,6785726.577000,867.611875,1068.092181,294.204940,-1.000000,-1.000000
31.352105,660524817.700000,830.006307,1262.744755,312.142608,1037.599166,0.864043
46.895895,817346766.800000,811.639086,1098.065701,303.867557,1914.659901,0.829643
8.160124,728738603.100000,827.127150,1077.763795,287.842103,2341.115801,0.995016
30.684986,919525078.400000,868.150310,1257.821520,308.262007,1671.733112,0.905172
28.027522,652001065.000000,829.513853,1207.050746,306.057160,1231.508540,0.899072
28.374795,271656298.500000,809.778502,1237.643306,296.009527,352.560938,0.701026
46.419439,939011613.400000,844.406696,1092.695681,312.241877,2603.247851,0.855072
14.265754,500078045.700000,848.868264,1033.871281,313.756349,2147.345712,0.978420
17.895323,67043982.590000,800.078062,1088.912433,298.195465,113.551400,0.602831
34.020717,897554755.300000,817.144485,1124.085571,297.821356,2142.126565,0.910316
40.813390,543047413.300000,850.071825,1163.909452,274.841239,1047.541771,0.760930
33.655828,931296465.800000,844.921516,1239.173219,279.427301,1659.521264,0.892054
43.196727,563087197.400000,843.808236,1215.386778,316.360166,844.256097,0.704868
12.452273,225253274.200000,841.633890,1086.643646,306.537458,705.453606,0.951859
31.208028,728559027.300000,814.141723,1103.458281,269.569163,1848.576792,0.908843
6.829846,210802925.600000,866.027944,1072.005760,285.968412,812.529550,0.986571
27.884864,397878862.900000,817.272767,1074.985887,288.377892,1095.861066,0.875312
13.073595,124141464.300000,837.931248,1154.002106,275.187168,278.022101,0.886667
12.593415,222128233.800000,815.147434,1068.842260,276.943818,676.008337,0.950823
38.495301,351524234.800000,814.717459,1069.681305,264.977358,811.305469,0.724726
39.110554,958692195.200000,866.382151,1204.271322,309.721743,1948.432832,0.870518
48.502583,418855256.500000,807.348518,1248.309578,304.775186,164.403821,0.218758
40.838096,677263912.700000,867.832328,1159.149338,305.763142,1508.144154,0.817105
23.339149,818342404.500000,802.606810,1118.107074,309.408794,1999.304453,0.954637
33.987053,392429033.600000,799.493893,1208.597297,279.029319,562.018426,0.735300
42.820937,383870958.000000,843.213001,1136.303678,272.582744,639.974410,0.610947
21.787912,334792908.100000,818.552271,1069.356677,294.320553,983.341672,0.907799
45.968641,147154465.100000,811.500814,1226.509039,286.954774,194.729500,0.409288
14.734959,494094696.400000,828.647245,1165.351282,277.069710,1130.431761,0.965124
21.314270,47045691.800000,800.652840,1175.797115,293.924979,194.729500,0.409288
20.674184,946798451.600000,861.421195,1084.270941,272.515641,3322.109843,0.972781
31.143012,553021455.300000,843.040395,1032.911459,286.116006,2127.368618,0.898562
14.941311,49437050.180000,826.101808,1140.262077,300.292173,69.840485,0.553705
42.723640,385103070.900000,870.608476,1134.072239,289.827679,726.827308,0.624265
12.719844,957813606.500000,868.350900,1215.664255,293.204833,2143.240302,0.987085
13.976269,195027129.300000,867.481372,1192.860960,296.125790,431.101558,0.910391
49.008352,994664373.700000,870.397876,1176.513576,298.804729,2099.126032,0.816136
39.772148,665120346.700000,807.250637,1240.900747,263.814453,953.888077,0.785199
14.445751,370426222.900000,835.561238,1052.705336,283.898438,1337.193194,0.966187
24.395169,140884423.300000,799.208016,1127.054190,276.705487,221.365980,0.638512
24.975752,916252678.600000,847.180109,1076.004400,311.968048,3099.692033,0.959562
47.353383,471044722.700000,869.921041,1163.801145,296.107874,751.504266,0.591166
13.426566,558884505.800000,862.248233,1046.040510,282.538724,2415.077402,0.982280
22.979116,703073655.300000,821.994929,1202.869433,292.191618,1372.492976,0.935723
8.246226,893015392.000000,832.927533,1030.451213,309.817755,3669.225982,0.996332
40.941265,523185892.400000,821.439682,1185.537914,317.116020,844.721201,0.737868
20.423412,663294299.800000,804.402691,1136.144320,315.949992,1536.024390,0.954402
49.863653,562726279.200000,861.282382,1272.848073,278.200373,499.558631,0.467321
47.232463,544130645.800000,827.959582,1127.091822,317.173000,1028.024215,0.703873
18.263001,560867765.700000,818.279084,1220.847683,304.987451,1045.217428,0.946081
24.430650,534395151.300000,806.969192,1058.148163,287.027366,1612.497508,0.930480
16.158599,221716481.900000,820.975690,1143.743242,309.926899,500.011321,0.907839
5.941305,453037974.000000,844.983475,1137.659276,278.252601,1231.221735,0.995009
39.253829,170087918.700000,815.934848,1036.484071,314.295846,193.472781,0.307385
38.396726,530805123.800000,842.763659,1226.677639,263.526901,815.111682,0.746985
13.165707,525943432.400000,853.192945,1094.361984,273.751780,1716.270840,0.979285
35.013284,522118507.200000,836.311028,1129.475273,312.189804,1194.353315,0.836680
24.651394,811833320.600000,832.833391,1112.003795,305.040361,2220.913775,0.949741
36.660168,957500616.000000,865.388130,1097.401406,268.835360,3000.067133,0.906804
40.357676,446380987.200000,864.243926,1106.395613,287.297095,1105.537183,0.749001
47.127957,836920153.300000,863.081142,1093.125151,298.053961,2422.904038,0.829894
46.944559,302059390.100000,832.272102,1269.464311,270.758353,194.729500,0.409288
45.948695,127217765.000000,867.738663,1139.158677,297.856111,194.729500,0.409288
34.046673,305427622.200000,810.959263,1072.975463,267.234989,711.039823,0.751157
47.055114,739122281.700000,810.120421,1102.697874,300.171422,1647.968177,0.806995
15.332035,441476719.400000,805.570769,1064.019534,276.550755,1344.400179,0.966917
34.423551,858171924.600000,867.574275,1227.613810,275.273681,1647.920895,0.879521
30.864851,725606210.600000,850.624973,1034.021457,315.301758,2976.786384,0.926956
48.621875,314268244.900000,804.135592,1062.737208,273.640784,422.062971,0.426486
41.009139,709621133.900000,866.763667,1133.992066,275.896652,1758.623603,0.830904
11.912964,620930811.600000,831.252634,1158.894258,272.300232,1488.814245,0.983692
39.458085,912790114.300000,830.777662,1178.132202,300.676827,1820.478733,0.869896
22.715851,51484951.030000,829.365818,1189.860646,307.446490,194.729500,0.409288
10.378241,94773180.920000,869.557295,1080.195695,307.313783,331.778705,0.918015
27.677122,650657467.800000,849.154478,1236.710987,281.954863,1181.572080,0.893921
34.752931,106091846.200000,828.111530,1076.187533,297.920467,194.729500,0.409288
32.219122,800721034.100000,861.561875,1199.834461,302.179297,1670.492528,0.893348
36.915554,293055720.100000,807.755730,1176.311256,269.125853,352.922922,0.555096
13.477206,727728155.400000,811.176552,1160.110817,285.723276,1641.183179,0.982311
12.417264,52558124.180000,820.559268,1105.193838,317.884213,113.979136,0.765244
35.122690,858003544.100000,872.266897,1235.825706,291.728294,1617.531818,0.873562
49.786560,537342186.100000,833.488305,1192.679742,271.215981,671.504391,0.565104
23.460922,840273239.200000,830.319431,1116.364843,306.199941,2257.778038,0.956046
35.259095,348870682.500000,841.777445,1035.931436,296.142516,1160.411075,0.794695
10.578926,406851846.400000,804.727090,1177.565875,298.733700,853.583876,0.977986
47.046548,918697968.700000,813.775208,1216.345744,267.772307,1448.658594,0.799424
45.100788,916634546.700000,808.380251,1217.582226,271.764591,1452.973488,0.816286
10.771641,563797438.400000,868.753724,1193.790273,264.840137,1348.002438,0.984006
48.657298,278775741.100000,868.000734,1026.265734,301.823974,629.683807,0.441160
13.997494,977909388.400000,808.603655,1130.467145,291.654466,2415.264829,0.987418
16.688570,488631597.200000,812.560959,1091.228883,296.268702,1365.954597,0.962353
8.290512,262046959.100000,803.926860,1046.920900,284.336893,867.152043,0.984876
12.315503,806406006.600000,860.410676,1173.892521,263.586762,2012.703265,0.986510
45.377207,988864926.200000,864.707019,1084.501063,282.182193,3135.087542,0.867409
46.294551,915151370.300000,864.991400,1243.962452,306.890365,1503.926007,0.793798
31.617808,922771426.100000,865.128124,1214.778476,288.172948,1886.572674,0.907369
5.576210,932202763.400000,800.087431,1161.825199,292.723524,2063.469060,0.997968
5.798328,239334719.100000,841.294403,1099.341358,279.033004,739.621465,0.991125
15.967622,660047466.000000,800.024559,1052.116822,294.770999,2091.427039,0.978522
47.111461,31857662.570000,818.167953,1200.428040,277.142979,-1.000000,-1.000000
11.899441,131762952.700000,871.498818,1244.441144,308.299151,247.324053,0.893199
22.426863,155391864.000000,809.500333,1028.632565,264.218942,467.635533,0.806077
34.398521,864370695.600000,814.870891,1121.433222,302.107090,2056.488386,0.905640
27.990304,502621395.200000,818.025676,1068.032336,282.332017,1470.412215,0.901043
38.937466,538591157.700000,811.647834,1052.596256,270.203561,1516.208355,0.832665
13.044802,155815291.900000,808.500759,1219.663605,299.433908,270.415301,0.898296
9.508007,455295577.500000,859.816970,1119.628042,288.871570,1383.314510,0.987139
36.961021,407893481.300000,872.087724,1128.983173,294.430207,957.889317,0.756988
18.354723,369014780.900000,860.481823,1141.954210,315.112133,971.277060,0.929693
11.121201,977135370.100000,838.051093,1192.377680,313.675300,2169.659185,0.991157
29.216908,552649429.300000,812.392208,1160.337412,316.664266,1125.132713,0.884472
33.075171,166107756.000000,834.906144,1044.938202,274.814260,344.683169,0.536473
34.426145,121210407.300000,832.730833,1072.466402,286.270235,194.729500,0.409288
17.340921,202433891.500000,822.209527,1113.825999,281.401377,498.255715,0.891272
27.568613,735615271.200000,851.735729,1112.897676,295.521210,2097.035259,0.928842
43.581535,361032013.300000,849.332246,1088.151751,267.202297,757.969439,0.622906
11.803855,724686115.600000,863.615982,1165.016970,292.473810,1882.851950,0.986564
42.456489,323537706.600000,840.829365,1034.449583,268.430736,894.834528,0.658722
21.864229,250862557.900000,871.432059,1057.703356,274.892680,952.893491,0.878036
47.185791,199757149.300000,833.157285,1262.620178,272.962556,194.729500,0.409288
20.231691,663991787.900000,844.819554,1218.639602,292.933663,1326.260609,0.945282
9.514768,299901642.100000,831.987267,1098.214531,292.524557,889.833147,0.980084
7.957251,671658564.800000,836.437003,1027.267858,281.522628,2853.401159,0.995331
9.776910,310777757.600000,835.549376,1059.484187,280.497615,1104.260632,0.981823
23.356477,751720926.200000,802.904914,1217.278959,278.766470,1350.304596,0.935852
22.382471,299304254.600000,862.679395,1094.816482,284.255346,915.003975,0.884502
14.171091,760512680.700000,868.229176,1173.728188,303.601475,1934.284915,0.980873
46.862832,365401166.900000,848.741790,1163.543429,315.820698,387.554891,0.419556
19.665052,653637104.600000,827.229671,1107.558356,270.486276,1802.634126,0.959859
38.964953,968068935.300000,802.151226,1183.415018,267.859305,1782.771078,0.878243
48.155488,42565186.290000,827.004084,1162.064924,269.660495,-1.000000,-1.000000
28.918937,966595259.700000,859.666911,1266.068468,307.375651,1709.553103,0.918250
22.835032,390461051.600000,840.928178,1227.862017,266.892126,700.636658,0.879624
35.812943,287846094.200000,872.338469,1142.034818,264.715132,534.606284,0.629768
11.213539,127302893.700000,852.299800,1214.695649,270.592201,250.987483,0.905091
28.721038,760948617.500000,826.094979,1162.489710,287.330442,1655.685032,0.916232
12.311305,54690947.090000,845.578214,1173.573640,274.124116,96.418597,0.727329
47.035572,899327278.600000,871.309966,1036.924827,264.134521,3764.563096,0.857469
28.059978,315868178.100000,850.706346,1100.479916,280.902979,843.397011,0.830323
13.056797,245057429.700000,838.315474,1112.704880,310.606255,680.124144,0.947977
35.717972,65983116.000000,865.810899,1111.367234,308.145817,-1.000000,-1.000000
15.668738,379499226.700000,846.951757,1169.445699,300.081782,885.657243,0.946288
27.250677,220061955.400000,798.889248,1038.421420,267.301169,598.871415,0.796599
31.128621,732727042.400000,856.983923,1223.831809,265.600734,1391.401246,0.884262
24.377121,136660402.000000,807.674413,1255.832241,289.879498,106.519704,0.442005
9.321062,960683252.200000,851.825070,1221.447063,277.284363,2036.082117,0.993251
24.074762,546388917.300000,802.915243,1091.000981,291.361083,1427.966461,0.928550
22.258280,391221384.500000,802.438642,1058.576858,298.235589,1145.388890,0.919991
19.210723,917874126.500000,859.046327,1071.375120,309.439518,3403.577429,0.977160
46.171707,962823719.400000,848.415908,1050.526032,313.915756,3365.499681,0.872365
15.986566,737869203.300000,854.713871,1135.934520,302.424717,2045.711545,0.976609
42.121661,622040016.800000,849.514100,1193.954600,275.695496,1093.609676,0.764455
21.536064,323154520.000000,842.458859,1049.338666,295.174076,1153.756711,0.910990
48.305236,270002734.000000,852.140094,1239.342617,280.480744,194.729500,0.409288
33.627322,565873869.600000,838.942227,1096.334684,269.761813,1534.291739,0.866640
42.806703,851314395.300000,839.484472,1213.177764,298.572458,1484.447148,0.823593
12.161302,968413582.900000,817.361363,1254.574995,284.580477,1726.062963,0.987388
48.221927,350900532.300000,840.023004,1193.391735,279.799555,194.729500,0.409288
27.332674,41894089.750000,833.695963,1050.166610,279.467933,194.729500,0.409288
42.139719,304975733.200000,811.806502,1188.167504,282.615902,236.447067,0.365820
25.798601,544064115.000000,835.274234,1106.484372,290.497180,1476.776708,0.915052
12.614206,748113578.500000,825.029026,1229.576468,285.547237,1437.300048,0.982450
11.060677,78393437.490000,799.789084,1028.170802,301.301899,253.672733,0.901735
29.733103,294901284.800000,798.875375,1244.476557,294.474558,363.371219,0.692636
17.229463,332381171.400000,823.816683,1040.359258,290.569113,1182.569112,0.945856
13.827296,558356217.800000,830.123200,1032.118457,310.462878,2211.987955,0.982182
36.786192,771044146.300000,843.953765,1053.299902,287.062760,2670.658548,0.895115
6.521600,954349882.100000,853.866667,1220.637587,308.731803,2045.324367,0.996836
31.166887,52955047.960000,848.164198,1214.610210,297.144965,-1.000000,-1.000000
46.406833,882083381.500000,844.652681,1107.980881,275.519312,2253.421838,0.837676
17.659542,850489035.700000,852.730084,1041.473902,304.148452,3581.081885,0.980645
46.546870,414543786.500000,812.294290,1255.980780,308.357612,239.156600,0.324135
47.742111,286397256.100000,816.620365,1149.410389,314.844915,194.729500,0.409288
8.624704,885969029.900000,802.900255,1271.509467,303.069288,1481.775890,0.993186
31.323731,901023327.800000,846.454672,1169.481939,290.980830,2031.071311,0.915468
14.029365,907697005.900000,823.011033,1072.665823,274.201047,2910.847191,0.987873
27.123216,268243945.700000,832.632563,1118.209119,313.292514,608.692671,0.806609
42.476851,884865509.700000,839.579236,1082.189864,318.009661,2571.521983,0.873703
33.005587,850633657.700000,855.403599,1217.366980,312.245788,1653.224650,0.891924
45.068624,505661736.000000,868.659794,1254.681400,306.255137,580.585262,0.566095
27.317112,767330294.800000,798.292802,1117.305775,300.855258,1812.161052,0.932282
46.666360,645130875.400000,837.245982,1061.062390,265.623017,1856.663298,0.795243
10.938105,898253424.500000,849.748155,1196.862600,296.851968,2029.300508,0.990410
27.760211,358561397.800000,853.125998,1159.943070,297.281833,776.564737,0.835133
22.497651,681337645.700000,812.582843,1259.267003,302.571887,1118.157808,0.928760
26.626488,184573122.800000,867.107137,1160.798549,278.818536,330.131452,0.661749
42.919622,275630106.200000,832.517240,1127.134321,311.799046,293.300436,0.390754
27.293226,201655547.500000,799.072782,1206.633696,282.441578,246.372771,0.624685
37.344547,206062408.600000,846.039940,1133.898277,286.510869,192.532635,0.336318
44.506427,51974551.810000,859.099680,1059.727226,281.579007,-1.000000,-1.000000
14.545228,815705076.700000,809.519364,1256.944770,306.681873,1406.933513,0.976938
39.609640,546221925.800000,804.965287,1228.001648,311.143654,759.877306,0.741344
28.726384,698491663.400000,820.660643,1159.114461,300.577618,1502.312532,0.909968
8.528901,125638102.200000,861.101891,1139.487194,301.420246,341.995322,0.950675
26.577028,561305618.700000,813.709899,1080.280511,298.699778,1567.677780,0.918321
25.180628,784907945.000000,864.675763,1027.117699,280.158835,3746.268851,0.956403
48.524361,37450476.700000,856.698535,1029.412387,290.315382,-1.000000,-1.000000
38.114859,166487002.300000,830.507530,1111.807810,315.616384,194.729500,0.409288
32.407053,336798074.800000,812.231183,1219.384382,306.468938,463.849681,0.706307
14.033806,852380309.500000,808.528494,1142.989945,263.800723,2016.030683,0.984474
11.849115,943156188.400000,815.096085,1085.473222,300.109798,2801.794948,0.991760
41.671958,168084039.500000,835.007923,1250.323143,317.221715,194.729500,0.409288
30.630448,725300573.300000,831.945679,1105.109413,274.786633,1948.436853,0.911454
9.096129,757216428.100000,836.210835,1244.545958,274.073255,1448.436357,0.991198
44.674792,402852206.900000,872.596039,1113.690288,299.618684,843.760193,0.632201
45.977266,87825479.410000,837.284965,1048.333955,302.517470,-1.000000,-1.000000
34.160263,952485944.400000,857.530985,1157.138414,303.305845,2297.135887,0.908378
39.452801,888622543.100000,860.295567,1229.195441,296.518699,1612.014549,0.850555
6.534709,622500156.200000,816.607817,1045.453425,268.207796,2208.825563,0.996503
35.788072,961901933.300000,827.095000,1075.001794,302.774620,2883.326754,0.917897
33.464209,757936531.800000,831.165157,1122.844206,276.032671,1869.371352,0.895869
27.416484,6377340.892000,860.916958,1059.385903,296.761520,-1.000000,-1.000000
19.919297,804894765.300000,830.798019,1174.471601,310.919047,1795.663241,0.962224
49.304219,283246670.400000,834.546688,1200.467690,306.336603,194.729500,0.409288
8.610926,874001533.200000,855.653118,1149.705506,290.916151,2354.805029,0.994582
26.011318,218683493.100000,802.102718,1143.206627,282.712596,388.419766,0.753211
13.658024,722667090.100000,873.103335,1184.394407,308.032272,1799.512177,0.980805
28.095493,476645590.000000,854.441177,1117.837736,283.689218,1278.683785,0.882620
16.707541,372419096.700000,817.979234,1265.549873,264.357376,605.303366,0.923263
7.218181,692195800.000000,850.451737,1041.014271,309.111215,2933.940207,0.996221
40.193036,647802433.900000,836.936914,1110.031425,285.386330,1588.375414,0.833021
10.816158,306637931.300000,871.992998,1239.262718,307.888121,630.408501,0.962786
31.195934,50426933.060000,819.060740,1070.777416,289.251847,-1.000000,-1.000000
6.888927,155712971.700000,827.808806,1148.156297,311.563408,379.161667,0.974622
37.158848,282286188.500000,862.961975,1189.313967,264.843574,345.659756,0.505203
38.985663,267806703.300000,856.232245,1168.923364,277.671697,292.707653,0.430313
25.861477,912498501.900000,828.336056,1144.774309,272.537764,2184.513801,0.946109
8.033119,988756456.000000,838.041037,1026.862738,287.044534,4250.735645,0.996831
27.451664,47686090.610000,825.828561,1129.646433,303.395837,194.729500,0.409288
44.605693,989472433.800000,857.708275,1121.981818,276.995540,2578.716636,0.861299
30.283435,485233630.900000,847.513488,1271.059696,304.248707,735.208944,0.818882
11.647494,209666871.000000,828.624224,1154.906756,268.641431,484.926228,0.943965
47.535298,586779040.700000,854.137884,1057.858650,312.759320,1797.397568,0.772205
19.133003,119119015.400000,806.698713,1190.980554,311.960476,173.698591,0.702231
49.693051,755118215.000000,872.892827,1036.081600,299.002235,3047.024042,0.814571
25.039108,441412067.900000,867.361554,1036.443462,284.541161,1935.956685,0.916544
15.211976,822455681.500000,844.829891,1217.053160,302.009796,1706.055984,0.977277
28.457274,529680520.700000,855.968812,1139.455188,312.944897,1324.009782,0.888252
31.021776,893306407.000000,828.701412,1105.404202,285.014381,2412.053851,0.927534
19.162166,544789202.200000,872.110984,1136.324412,284.209816,1560.047123,0.950405
37.241810,371630562.300000,867.208413,1057.913924,269.446288,1207.821080,0.768643
40.933070,160834218.600000,805.562316,1263.295844,276.606743,194.729500,0.409288
7.908623,657359162.000000,857.902202,1148.002405,277.642710,1793.613642,0.993787
36.718824,797884696.400000,832.694141,1208.813813,292.102172,1448.809629,0.861738
43.090264,676865401.500000,848.698330,1073.756866,264.528231,2008.866072,0.827881
44.375537,284483501.800000,809.185672,1186.064601,307.794320,194.729500,0.409288
24.824662,846671551.100000,867.813111,1264.262970,297.762807,1553.484158,0.930206
43.888750,856233452.700000,826.786348,1126.156332,268.020136,1940.317672,0.844643
29.029372,801609992.500000,835.111057,1059.289264,297.370781,2716.636365,0.937359
13.733056,427867523.300000,856.669005,1076.314117,275.474129,1526.100377,0.972669
49.354544,230502041.100000,826.808776,1151.058568,291.593758,194.729500,0.409288
26.045409,56590568.440000,806.619488,1132.510762,288.253629,194.729500,0.409288
37.715739,925565598.000000,823.955452,1120.395726,293.376238,2246.559762,0.894631
14.664715,105572669.800000,829.943063,1257.234857,288.681147,151.196078,0.777209
12.732369,353222888.900000,813.130431,1193.061132,314.967289,710.766936,0.959371
38.735830,462500484.900000,843.528925,1244.978376,299.078415,615.095000,0.678343
11.997608,707263067.800000,855.579427,1153.461105,310.208237,1864.238251,0.986226
19.293572,776394014.900000,807.271914,1175.102859,308.538103,1625.389112,0.962821
9.851231,162166530.900000,819.739074,1154.463207,281.296467,367.270524,0.946822
23.682753,587437256.200000,817.874108,1094.232451,295.214379,1608.058102,0.935835
42.341710,394516327.000000,802.973563,1220.507465,275.782387,388.366920,0.517035
47.320101,497243223.300000,865.163791,1191.462258,309.105441,708.196281,0.587904
47.863001,567559313.200000,812.008013,1150.209204,279.759772,919.107608,0.682738
19.090752,881615248.000000,814.015578,1134.213334,296.785700,2151.220757,0.971916
49.174443,605703169.800000,840.938328,1077.370901,300.931497,1552.169154,0.750407
14.537606,519411967.600000,838.918919,1133.696228,276.859339,1369.759070,0.970902
46.780218,919706069.000000,855.275321,1258.778367,278.133681,1395.493163,0.780827
17.250157,350110701.900000,842.290914,1224.773231,287.306506,665.191269,0.920443
17.435704,814439797.800000,820.290798,1115.836873,289.102623,2165.641125,0.975840
39.147417,437563306.500000,807.439696,1088.555635,289.357700,973.333627,0.771506
48.022061,57220544.210000,811.954659,1025.132958,285.949448,-1.000000,-1.000000
38.778054,834169629.400000,815.828724,1237.483504,264.308495,1320.579543,0.843510
31.914591,502905905.400000,828.801693,1251.280742,268.721323,761.656193,0.811811
5.297891,23850804.060000,836.081771,1112.097579,270.347663,62.502449,0.899990
20.433476,356408537.600000,849.374674,1182.444193,310.883774,766.709208,0.902958
8.650018,50209007.160000,861.235283,1101.299784,269.832819,148.398894,0.885019
21.583209,575070285.100000,861.152447,1190.388217,294.091722,1287.549194,0.931784
11.724937,416410470.300000,820.412280,1241.752344,270.466942,756.058698,0.967997
25.323977,367769268.900000,838.748897,1135.327044,268.081266,864.334952,0.870744
7.502693,157546270.000000,848.824354,1212.118089,271.812131,330.246472,0.963793
18.495484,399189904.900000,871.706819,1100.967576,277.712090,1310.378405,0.940237
33.879622,849282694.400000,851.204890,1261.345371,280.611453,1421.507681,0.875273
40.168820,804992433.800000,852.393817,1157.071741,296.321880,1792.707036,0.852282
36.419119,472158384.700000,817.515105,1210.095762,312.796541,723.418953,0.757244
38.591902,181746061.800000,856.906935,1031.132584,302.083684,365.645437,0.432101
35.879458,399896451.200000,869.687861,1107.679556,275.018621,1044.387242,0.777088
48.636789,807460609.300000,808.275495,1120.484754,299.500225,1677.348269,0.804296
32.771609,945163292.200000,860.234626,1141.536348,263.281444,2453.403310,0.916209
26.229919,684265776.100000,822.089034,1099.094216,293.063768,1859.069717,0.932359
29.330925,304300912.600000,820.895003,1101.840903,316.610691,708.457278,0.810508
47.505024,204047069.200000,830.676717,1175.020473,276.160561,194.729500,0.409288
20.809613,461980621.000000,850.535730,1128.596965,295.630816,1236.503062,0.930560
7.166503,838156294.800000,809.321487,1210.156525,296.890207,1655.990205,0.995711
46.978986,894153912.500000,860.892503,1046.409089,274.196384,3332.590388,0.855025
9.154922,249313762.400000,864.490731,1265.248427,294.064905,469.163742,0.964048
46.936839,54027844.770000,807.895778,1085.980367,271.040824,-1.000000,-1.000000
33.426782,311441809.300000,806.575864,1215.186457,308.806020,394.299722,0.650613
13.483648,679541328.500000,808.906989,1100.056729,303.142338,1857.137297,0.983724
6.006281,842554023.600000,811.753327,1137.853742,309.118864,2071.431579,0.997491
25.124495,85471758.730000,866.669661,1140.625678,300.362597,194.729500,0.409288
31.642872,84275944.950000,833.805375,1060.676727,307.844541,194.729500,0.409288
5.663488,287000385.800000,865.600045,1060.259472,314.814698,1181.474938,0.993878
33.616781,110659388.300000,827.370803,1179.499583,317.313449,194.729500,0.409288
44.722407,109065670.300000,801.263290,1177.874168,296.372792,-1.000000,-1.000000
23.276477,289719466.600000,855.296038,1144.936661,270.585914,683.609283,0.857290
40.009761,872360417.300000,868.115982,1200.828795,277.869945,1759.254427,0.850355
