H_drop_design,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv
25.340089,659837070.3,891.59876,1353.717223,301.883264,976.805386,0.888694
8.382775,301092879.1,863.260616,1386.831192,307.183714,428.560739,0.968308
5.485631,141514527.9,779.890962,1137.65079,275.410202,313.967419,0.982256
16.575394,334663204.6,953.712488,1206.718354,309.730429,953.450553,0.926235
40.702213,177943597.3,842.989261,1162.342043,305.617573,0,0
30.184842,151573809.8,822.47865,1375.4209,287.822649,0,0
9.892056,732793680.2,909.868036,1087.97527,297.592102,3253.711182,0.992108
36.847911,320509113.6,913.092662,1157.467992,304.620515,669.718052,0.647588
15.378183,83393756.47,779.30291,1330.873991,313.619234,68.516128,0.576949
29.105479,379483199.5,962.313927,1072.105393,282.465546,2341.56289,0.854825
32.937643,286985995.6,892.692491,1468.304769,283.471836,0,0
47.252756,236160581.9,916.612491,1158.957026,317.502111,0,0
42.678773,936069740.4,817.519281,1248.733312,279.702904,1419.06089,0.82762
45.12949,852175571.3,938.288169,1316.810887,266.725661,1278.511025,0.739099
37.63851,556250225,972.727652,1384.034143,316.766042,673.779007,0.657257
45.995481,252690140.9,813.369837,1285.693646,308.042751,0,0
29.704591,533833474.6,907.130822,1373.296519,306.759481,702.687892,0.800973
44.203641,822031664.2,857.669128,1400.117018,300.12908,795.177874,0.682436
17.159713,709401443.2,869.000531,1088.38301,294.098874,2528.487836,0.97461
39.695655,370159157.4,921.63688,1338.28743,266.032464,214.079728,0.313754
27.079089,592413605.2,819.592893,1459.620609,276.821371,587.756303,0.827618
31.435321,664980732.4,779.592491,1376.107847,274.709664,718.845597,0.826151
45.641494,341400949.8,790.758509,1069.611786,314.571979,568.465335,0.569498
44.853899,292448704.4,844.509717,1056.557031,297.466971,578.618661,0.518222
48.877047,600953132.4,788.961097,1270.469167,274.849376,536.415319,0.543361
17.841303,813099791.5,904.198923,1451.45851,273.996996,1064.675453,0.944397
42.820387,147296675,872.794743,1283.910383,280.314279,0,0
5.166234,772446886.8,812.774637,1294.997945,271.304843,1254.285783,0.997136
12.47895,550700595.8,792.472314,1112.538643,316.202959,1367.342165,0.981689
33.658549,336248051.2,780.617941,1409.634849,311.644681,167.920582,0.404351
48.149809,944356412.2,822.125033,1345.053054,302.078937,1011.034933,0.718936
27.220599,253150004.2,835.672313,1298.386072,285.14995,275.311,0.643407
14.037335,442946379.4,932.938443,1365.849022,265.116596,737.583684,0.943531
42.557901,815432223.6,827.965078,1145.884441,307.697471,1729.203435,0.842077
46.874537,414328345.7,780.950973,1402.210577,287.266593,0,0
15.746186,619194659.7,942.18343,1205.869723,298.936778,1770.20278,0.96692
31.495488,193935334.5,910.503881,1156.96371,301.477772,327.736406,0.527956
30.000572,366489043.7,924.224198,1039.835925,293.019984,2167.960182,0.853593
33.227154,260449791.5,910.465877,1401.695535,272.129459,0,0
38.868605,871061386.7,859.112071,1391.569978,283.229154,993.239142,0.788902
30.081397,572883874.4,822.993522,1193.731156,308.443224,1072.686124,0.872595
26.073551,835038484.1,872.055328,1187.520725,263.926445,1950.5468,0.93267
16.97879,188569153,838.31913,1320.899133,277.088139,250.325654,0.821977
36.83364,177356474.3,900.945122,1049.063349,302.937706,443.083715,0.460793
9.22398,820135348.7,967.094468,1162.040523,299.624218,3263.995,0.992662
42.614835,437444393.8,850.229985,1266.688011,309.795078,423.990943,0.514968
39.257395,639121190.9,965.259733,1388.096874,278.029105,776.173986,0.677093
8.359783,886407885.3,880.410509,1106.349815,293.815935,3118.543395,0.995326
10.234388,333251228.5,777.173873,1126.949419,286.93467,753.454956,0.976558
24.738803,139241226.9,888.246312,1292.572058,266.690065,93.205728,0.348534
14.031248,30452426.28,956.434026,1219.492533,289.694513,0,0
25.622948,159543263.1,852.131758,1180.599445,280.320865,229.533705,0.595639
7.677551,602560936.3,805.461499,1171.177407,265.870088,1309.991422,0.993224
17.095401,533378717,808.260066,1128.580151,318.073006,1287.931987,0.960403
48.898076,339370242.7,929.986784,1233.67447,307.462088,0,0
6.463961,765107360.1,852.120787,1409.931314,294.603836,1047.903359,0.994073
33.769344,438570422.9,973.023965,1277.2375,314.895384,810.661144,0.731611
48.31688,102125395.7,969.695427,1230.647758,303.707785,-30.089802,0
32.392611,753154347.3,871.825475,1394.52698,278.828138,918.919618,0.830532
31.682009,412357088.8,855.523735,1335.307738,265.798695,468.407218,0.702482
22.800595,898098655,925.883407,1393.118715,285.432084,1358.218527,0.927202
33.621861,635150387.3,952.170208,1024.407883,270.464956,6322.644885,0.899355
9.418503,763750541.1,946.551527,1434.791452,317.432412,1165.578595,0.985728
43.399976,331924866.2,947.125913,1311.086975,273.872924,0,0
47.128723,703081840.8,900.323901,1125.24205,266.585674,1921.077072,0.774153
23.842695,301104346.8,798.177132,1060.812853,308.073374,825.155037,0.882651
26.730218,692471847.7,887.407053,1099.092348,268.876419,2430.444243,0.930329
21.241133,206796132.7,922.310377,1331.046801,308.535859,284.207948,0.730793
12.960549,698106265.8,887.952297,1305.933926,313.940457,1263.534249,0.975963
5.979399,62180290.29,886.313795,1208.884798,276.438081,142.112839,0.938062
45.535155,619019203.2,820.08722,1041.937829,293.218998,1838.390842,0.808575
43.013881,182495608,795.212763,1205.844854,270.144488,0,0
16.101609,532550222.6,839.457305,1253.634462,313.240869,963.268577,0.952404
41.866396,664537565,797.819043,1459.044806,293.851928,427.236852,0.552232
48.723919,882473857.6,795.95419,1407.699358,281.012072,688.914544,0.616017
11.182271,198021340,912.151294,1091.011249,310.68444,844.052576,0.957211
38.394858,611173218.8,824.830079,1262.142321,300.19441,846.656565,0.769333
18.932426,226321404.1,832.412404,1107.175473,268.167953,586.892393,0.885335
37.651304,179846675.4,788.633564,1025.184477,294.643737,279.276297,0.44711
35.82774,259215825.7,782.253032,1453.127751,296.256118,0,0
12.286942,244305207.5,949.447128,1035.683846,311.302659,2183.336672,0.965154
47.891776,19218555.33,888.814289,1380.250671,280.455176,-83.381103,0
44.63978,454011528.4,931.834714,1193.602978,315.298747,814.469385,0.600356
7.869124,946047860,939.311198,1331.341647,286.118942,1838.792835,0.993739
37.509868,945509405.9,900.558566,1047.566697,298.596176,4722.853058,0.914134
11.88303,375045804.4,850.560044,1259.162123,278.683448,692.355172,0.961352
16.451584,822581022,926.085019,1402.124378,305.217103,1260.883167,0.958618
9.580009,552164145.3,852.208642,1115.53474,274.22551,1662.207206,0.989457
35.430475,473010937.7,867.99758,1087.840357,311.71873,1430.761695,0.828631
20.065862,993621039.7,836.862334,1202.43132,314.706174,2085.395272,0.967827
49.319546,883960596.4,930.277968,1134.624731,270.883207,2727.502606,0.799073
18.671709,502475869.8,781.394798,1282.784693,269.752708,734.813356,0.927476
36.421265,77768785.19,790.700532,1134.49144,308.4486,0,0
9.900908,538365497,970.755355,1409.251026,265.372155,906.486188,0.976866
35.671986,868366822.5,905.207249,1441.081914,272.675527,988.38851,0.802914
17.786933,526608394.4,775.671212,1187.632078,316.012561,973.038857,0.948573
19.413097,493701332.4,816.306381,1233.988897,303.042388,868.723071,0.928324
33.862355,675271698.5,847.8888,1359.934348,293.543695,822.133861,0.805299
39.080445,615644731.3,967.981652,1144.96315,291.727198,2212.357809,0.811843
5.525113,539066357,919.967763,1432.468179,299.785898,792.890573,0.993282
37.993624,451744441.4,856.59846,1308.755046,280.141327,476.041344,0.612037
49.704517,951880107.7,963.023551,1228.007895,314.478622,2146.717177,0.771237
29.052735,367563876,810.058439,1253.499204,307.296393,509.181669,0.777327
46.357626,261312218.2,805.651667,1219.238557,269.061535,0,0
41.581443,850545183.8,875.318489,1320.815651,289.445031,1161.23116,0.784762
8.547254,201247952.2,822.089286,1326.367502,272.304439,296.844001,0.95273
22.640165,59949299.48,855.097998,1414.490688,268.10474,0,0
7.217295,367412900.1,809.053625,1470.333435,270.361569,417.037941,0.978115
21.184961,95251835.6,959.80005,1366.233597,308.312332,0,0
42.616037,83583675.54,783.571218,1168.374124,295.997028,-1.57625,0
46.187985,523218498.4,851.392854,1443.373946,311.798626,0,0
19.625258,584374890.3,963.443773,1398.000975,298.612654,931.297541,0.91407
24.490095,684221934.9,822.346766,1177.793943,287.42435,1425.400859,0.928497
21.513651,833393194.8,894.856299,1265.604665,279.868206,1656.177821,0.946221
45.668792,180674086.5,895.952714,1103.070537,313.214406,0,0
35.449109,932580621.1,823.115655,1289.033834,311.909337,1368.65595,0.871431
18.304113,242200068.1,910.14493,1155.837556,314.221488,691.590566,0.889111
15.79078,386381205,862.29627,1237.24379,304.288303,758.870048,0.937341
44.762309,777699719.4,927.664996,1371.625815,305.160672,899.943565,0.672429
22.897706,407853454.8,843.081365,1275.26623,317.322187,646.873997,0.874592
18.56409,544764919.3,860.19056,1203.752002,287.020573,1182.602389,0.944448
40.899413,725559367.8,796.634711,1220.921854,296.526069,1095.396006,0.804987
15.550563,348392234.6,820.625825,1038.779227,277.494066,1247.743859,0.958434
36.083823,864162701.8,905.623636,1318.072339,273.687489,1361.034392,0.841583
17.102179,735254856.8,967.183581,1403.045535,296.97393,1211.122512,0.948711
28.417924,820518756.2,792.818252,1243.22481,266.955856,1315.786193,0.910087
6.948055,715963667.1,871.491323,1132.001814,309.999942,2180.396868,0.995841
22.946767,168989495.3,964.130356,1448.913265,316.887786,94.641846,0.360668
10.779773,910587056.5,904.608127,1120.358335,306.964604,3324.041399,0.992053
26.460133,245525377.6,962.821179,1382.907012,294.480922,250.937297,0.565553
35.390597,298199850.3,775.158594,1231.146529,295.072531,280.098311,0.537178
5.253058,815897103.9,821.759749,1470.92915,290.912237,958.808789,0.996057
24.505076,911943043,805.559459,1069.253733,308.57163,2708.890109,0.963125
43.545399,342827603.7,787.051094,1061.429792,267.73757,633.416307,0.620564
47.131526,57648896.08,908.151583,1434.246046,301.167327,-48.326689,0
37.406169,98341176.6,801.868854,1363.976842,268.534425,-1.040587,0
13.475633,181159247.5,788.949198,1026.835664,284.602975,585.689507,0.936437
16.115254,181233467.2,929.843382,1402.839472,274.808826,233.03728,0.799502
40.214069,523077909.1,873.576711,1082.631972,282.452429,1606.913888,0.800358
32.615662,465381737.8,790.914605,1159.62908,305.165203,840.563213,0.828473
6.198502,715527734.4,880.093678,1412.868586,312.489936,1021.533856,0.99411
38.468413,759619008.3,844.415672,1277.281554,303.886925,1119.781291,0.81456
48.624215,62522596.33,942.472191,1126.210347,289.1471,-118.268488,0
49.737427,497531603.7,873.547685,1367.099384,281.997566,0,0
47.303019,481885460.2,784.506705,1033.860289,293.353194,1161.323393,0.731968
7.251655,754128133.9,828.489114,1170.776908,303.760287,1749.092063,0.995408
44.460876,53240888.48,820.352368,1098.132039,273.937397,-52.715058,0
45.968071,684085497.8,935.492574,1161.313476,292.250833,1809.853351,0.760703
10.849291,318638993.8,917.468047,1249.452838,300.499397,719.451937,0.963767
12.922915,619640986.9,816.511715,1418.768942,290.941072,764.91487,0.963385
22.068122,10011270.39,826.321808,1139.283802,295.463651,-15.296784,0
24.917361,238474176.8,858.79059,1356.871618,285.263943,235.696797,0.636685
35.909231,132380444.7,881.542973,1405.462641,313.477129,0,0
12.294471,509176546.4,827.471595,1293.695499,287.372835,828.913243,0.968564
45.046131,58039362.35,791.884426,1244.416918,272.488541,-33.69499,0
44.849843,195873972.4,784.74038,1029.162293,274.255724,0,0
25.409485,432420389.9,906.558508,1279.876418,290.662505,764.074681,0.850305
8.908856,52859264.69,927.497849,1406.714888,282.466812,63.293164,0.754423
49.082492,618520089.1,807.155346,1081.504109,291.635703,1376.580334,0.752448
5.299945,926648572.9,951.211421,1214.973036,290.737305,2725.633212,0.997709
39.520503,383104955.1,857.426765,1218.807486,266.103044,487.925257,0.583851
18.966897,288159040.3,780.242149,1319.532322,272.527893,362.584639,0.862681
47.555735,787783922.8,946.181876,1369.481489,308.864605,886.850174,0.625178
5.624903,630958412.1,907.727164,1277.591693,313.560548,1317.991513,0.995772
31.235027,785251877.8,923.108729,1056.147295,280.277699,4368.047261,0.925835
35.965198,807385566.1,876.987572,1112.215182,313.231139,2441.334942,0.89092
23.588385,475869565.9,798.060723,1248.626575,297.752663,746.59649,0.892166
24.469039,88746701.66,806.667162,1135.60773,271.859906,60.629316,0.279264
16.060683,486702871.1,836.156682,1394.558548,274.843802,625.860269,0.930228
13.991363,459280326.3,965.730718,1173.087245,316.657578,1671.956933,0.967123
19.524156,390904177.2,813.930393,1092.608696,314.466199,1058.709643,0.932819
37.65716,915452811.2,842.69291,1251.256142,272.818494,1515.839834,0.860195
26.585633,483394888,908.237143,1081.665453,285.680025,2010.541939,0.90382
41.781877,205275179.6,850.384271,1315.272383,314.535715,0,0
20.922497,248406146.1,824.204957,1148.28001,311.247837,531.493108,0.865861
15.813022,83092570.69,855.919039,1231.316836,277.332774,114.586793,0.657723
38.340961,992159829.4,888.342619,1211.165492,293.609255,2112.723972,0.875242
36.86382,530297054.8,939.464564,1089.479748,309.478118,2328.793504,0.830502
14.781363,758721684.8,934.231437,1304.579704,264.272798,1531.377873,0.970698
22.97048,97178109.06,943.068833,1250.721913,290.019438,44.333081,0.18117
36.733095,510938189.7,797.987807,1421.064604,295.644843,373.674634,0.589023
16.866282,198346508.6,849.228014,1389.78316,264.098036,227.823118,0.805398
11.401641,878472248,858.367801,1181.559806,298.237954,2131.509492,0.989539
9.738214,500406773.8,846.547937,1284.809908,298.872837,876.739988,0.981553
41.78386,970259858.1,903.287257,1311.61183,283.688619,1496.136629,0.814735
47.214536,368902024,889.970763,1294.677729,272.086711,0,0
11.783257,501074268.1,942.276859,1027.887638,285.404624,4613.444478,0.984808
21.445233,316607324.1,812.604714,1254.557862,286.374498,487.535155,0.861651
18.014477,292706390.8,935.252841,1205.624819,299.83611,760.399952,0.899944
9.854465,376617247.1,922.435372,1468.770011,316.794784,499.753379,0.959936
49.627984,644042110.7,905.367958,1039.988671,317.221165,2998.719685,0.779985
9.253365,285135638.7,950.946476,1284.970366,315.923326,636.821418,0.968552
26.517562,599662823.1,898.987971,1072.69605,294.361959,2559.686817,0.926429
14.041372,682070202.5,889.432683,1129.886825,294.576541,2210.687372,0.980731
47.276466,445258834.7,881.508007,1454.15605,302.222172,0,0
32.42346,383585261,940.529275,1028.386686,274.965921,2936.649303,0.840198
29.779524,749620691.7,840.054144,1060.835641,293.707413,2551.35371,0.928119
25.026476,952512626.7,859.211878,1046.376832,281.546847,3965.562271,0.9633
36.982598,600183436.5,892.280043,1407.861416,270.546705,605.551604,0.680625
25.350817,772860997.2,808.837501,1454.27421,273.821462,817.918932,0.888237
32.185812,713517588.7,905.456023,1109.558636,312.607212,2504.021859,0.900898
10.054996,131998280.4,804.068054,1239.748331,287.150157,221.114258,0.920799
33.036134,278208217.6,804.21731,1211.99066,301.041237,326.840411,0.601974
24.058665,564015135.2,851.849333,1416.285872,267.698164,666.279458,0.868273
18.814316,978181512.3,955.285423,1302.120753,270.166566,2086.996461,0.963539
8.07632,898377112.6,823.851512,1032.150079,317.189105,3505.444973,0.996521
37.118036,128202001,963.722001,1073.803912,315.320169,0,0
31.900192,437860201.3,836.625586,1459.277544,286.520992,327.992267,0.609393
34.166499,321276915.8,809.592565,1123.086437,295.926888,602.29438,0.729286
41.568998,443164246.1,898.854428,1033.608479,279.223317,2044.450536,0.771991
6.188722,379147331.8,904.070359,1413.116918,307.494348,560.791173,0.987455
25.833908,5251564.126,833.93725,1024.132478,263.86258,-50.709466,0
39.211945,508109802.2,919.527065,1288.52645,293.294492,711.236042,0.667865
43.719523,424183886.6,845.785834,1433.105301,315.93239,0,0
6.080283,902553744.8,918.445466,1468.523603,312.883044,1233.78002,0.995095
15.310434,901362254.8,946.238805,1292.0893,264.723252,1956.310425,0.974825
41.314377,967691265.6,822.896088,1345.929575,264.131864,1162.846863,0.807303
26.545609,82182404.89,845.491579,1392.5224,271.507082,0,0
38.901375,815877301.1,774.962874,1048.867148,271.412014,2175.868481,0.890467
11.428072,120863082.1,904.795187,1396.661344,308.244216,159.766192,0.851003
20.484759,689142669.4,970.860209,1150.087384,287.369284,2873.536466,0.955072
27.58947,679724423.9,869.952828,1437.20951,268.65807,779.449787,0.85158
41.675842,64654675.44,969.651128,1442.887123,288.054349,-30.866828,0
24.379597,303637525.7,849.644001,1421.114526,307.802741,289.674078,0.71016
16.511763,102827574.9,957.962203,1142.436599,291.61133,344.481871,0.78741
25.330075,270357745.6,846.702357,1428.152425,289.195392,218.505426,0.612427
38.685048,404007725.1,835.026817,1223.853455,301.281182,520.513024,0.633705
48.224062,47249600.97,844.029608,1173.921978,304.550048,-72.344696,0
36.970014,394373793.6,822.379307,1180.49268,315.16442,619.517554,0.705682
44.836379,613295208.9,816.381438,1271.605296,266.514555,688.075743,0.648604
44.524634,81159599.85,863.610647,1178.033802,301.425664,-1.886056,0
34.964688,14851816.57,919.859709,1172.614684,293.678909,-70.394149,0
40.370051,254246874.4,894.126441,1368.293345,275.156943,0,0
34.784439,473946492.9,913.87079,1177.848506,278.938781,1118.794013,0.792706
31.911444,457062696.4,914.877263,1244.810382,270.941829,851.484207,0.789461
10.825387,172160168.7,935.665546,1212.649602,290.328491,452.601286,0.933979
