P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des,T_HTF_in
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.76,0.9848078567,278.43,1.0148234986,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1175.25
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.71,0.9986257521,283.95,1.0093274407,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1191.74
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.8,0.9837855503,272.41,1.0149566437,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1174.03
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.69,0.9935309792,274.24,0.9964188625,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1185.66
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.61,0.9951901322,287.86,0.9716348485,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1187.64
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.91,0.9974107158,269.59,0.9956411266,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1190.29
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.52,0.9998324088,301.02,0.9497016621,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1193.18
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.57,0.9869362651,315.2,0.9717117839,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1177.79
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.99,0.9958185993,316.13,0.9989118527,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1188.39
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.62,0.9900702207,303.78,0.9716860814,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1181.53
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.93,0.9929863078,291.87,0.9955505848,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1185.01
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.72,0.9943186579,263.2,1.0089698124,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1186.6
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.95,0.998206774,298.43,0.9979918174,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1191.24
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.88,0.985679331,266.32,0.9988759811,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1176.29
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.66,0.9874390387,309.96,0.9807155072,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1178.39
20000000,1193.38,21445511.82,3.65,15.48,254.82,1.02,0.9893579581,288.27,0.9986028642,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451,1180.68
20000000,1219.51,24241196.38,3.29,17.36,264.35,1.04,0.9921115858,292.98,0.9995689958,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1209.89
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.69,0.9932021878,302.35,0.9854559079,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1211.22
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.81,0.9964329936,315.4,1.0033647192,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1215.16
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.8,0.9881673787,289.35,1.0098158337,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1205.08
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.88,0.9914145845,266.82,0.9966198483,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1209.04
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.97,0.9836081705,265.28,0.996502617,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1199.52
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.55,0.9942353896,311.42,0.9571162915,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1212.48
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.73,0.9995735992,268.79,1.008292821,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1218.99
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.51,0.9978105961,305.78,0.9281526858,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1216.84
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.94,0.9873965773,299.58,0.9962881041,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1204.14
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.6,0.9900451821,285.51,0.9580054593,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1207.37
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.96,0.9909799838,277.9,0.9969917686,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1208.51
20000000,1219.51,24241196.38,3.29,17.36,264.35,1.02,0.9975071955,281.23,0.9999680261,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1216.47
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.56,0.9859861748,274.69,0.9547967152,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1202.42
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.91,0.9946617904,297.51,0.9963972828,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1213
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.64,0.9865519758,284.7,0.964124636,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1203.11
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.84,0.9985977975,313.95,0.9978927426,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1217.8
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.66,0.9954489918,295.43,0.9773339269,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1213.96
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.68,0.984977573,272.99,0.9763011155,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1201.19
20000000,1219.51,24241196.38,3.29,17.36,264.35,0.77,0.9892415806,308.77,1.0121654012,3309267.90035104,1066743.27989371,1117132.28497933,20629.0587121047,39447633.2910838,8104322.82785164,7822131.11129946,48825454.0654022,19246164.7015814,0.4817401047,1206.39
20000000,1255.75,22204098.08,2.87,16.01,256.76,1.04,0.9921799721,313.98,0.9984498815,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1245.93
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.89,0.9888512841,295.92,0.9803441244,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1241.75
20000000,1255.75,22204098.08,2.87,16.01,256.76,1.01,0.9981047183,278.37,0.9996102705,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1253.37
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.88,0.9994346008,309.68,0.983036931,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1255.04
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.68,0.9853314752,265.57,0.9910143179,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1237.33
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.82,0.9908739797,302.75,0.9748866225,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1244.29
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.8,0.9846466255,316.87,0.9712850132,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1236.47
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.59,0.9928966753,296.91,0.9539696366,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1246.83
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.63,0.9942663747,312.38,0.9753585619,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1248.55
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.99,0.9959705355,299.73,0.9951873217,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1250.69
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.84,0.9875054748,291.52,0.9755950137,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1240.06
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.55,0.9892414891,266.58,0.933372283,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1242.24
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.58,0.9987417878,270.79,0.9542757569,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1254.17
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.52,0.9898626319,289.59,0.9234799176,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1243.02
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.72,0.9968146526,305.46,0.9751237158,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1251.75
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.66,0.9871471232,272.6,0.9831341061,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1239.61
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.74,0.9864543102,275.36,0.9760284939,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1238.74
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.93,0.9973163448,287.42,0.9871421498,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1252.38
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.96,0.9950706749,281.73,0.9900353837,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1249.56
20000000,1255.75,22204098.08,2.87,16.01,256.76,0.77,0.9914393789,283.05,0.9719021106,3764711.57977054,1050362.9636471,1073089.59729683,23371.5322102348,36321110.1576902,6569434.81558356,6230495.99017392,46038534.0793307,18553735.9663941,0.5109020046,1245
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.94,0.9871610468,282.85,0.9999688675,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1022.61
20000000,1035.91,24199210.56,3.43,15.73,276.17,1.03,0.9906555589,268.83,1.0012323366,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1026.23
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.67,0.9827977334,281.46,0.9372472645,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1018.09
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.91,0.9822861059,276.01,0.9896237233,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1017.56
20000000,1035.91,24199210.56,3.43,15.73,276.17,1,0.9862922455,298.93,1.0069792404,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1021.71
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.7,0.9917850006,293.28,0.9605281842,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1027.4
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.94,0.9854717109,271.69,0.9986700571,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1020.86
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.61,0.9959359404,307.74,0.9232246338,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1031.7
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.75,0.9839271751,287.11,0.9680582353,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1019.26
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.78,0.9967757817,289.43,0.9722740541,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1032.57
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.82,0.994179031,266.17,0.9786909345,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1029.88
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.83,0.9923159348,304.76,0.9795249117,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1027.95
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.64,0.9879043546,303.81,0.9292560714,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1023.38
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.77,0.9810601307,312.33,0.96809471,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1016.29
20000000,1035.91,24199210.56,3.43,15.73,276.17,0.99,0.9947775386,314.49,1.0036491267,2390746.30387449,1587019.51576248,1186784.75321953,29170.6081771343,49327580.1706265,13185434.2309403,12620966.5877534,62921808.2683615,22382975.6503432,0.3738160107,1030.5
