P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,T_high,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
129166649.18,1129.04,24779763.36,2.98,823.34,1029.035539243351,0.53,1117.21,286.78,0.327042881566428,0.8679228571617084
129166649.18,1129.04,24779763.36,2.98,823.34,1029.035539243351,0.93,1128.34,317.82,0.4863064946216631,0.991587086802331
129166649.18,1129.04,24779763.36,2.98,823.34,1029.035539243351,0.75,1114.3,281.82,0.36807746176050166,0.9045185848711853
129166649.18,1129.04,24779763.36,2.98,823.34,1029.035539243351,0.78,1121.32,302.67,0.432044793999283,0.9643664198350504
129166649.18,1129.04,24779763.36,2.98,823.34,1029.035539243351,1.01,1124.69,304.52,0.5010878437814221,0.9950067332453056
129166649.18,1129.04,24779763.36,2.98,823.34,1029.035539243351,0.66,1126.37,295.07,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1029.035539243351,0.85,1118.76,267.42,0.4648002248803681,0.9604152033152884
129166649.18,1129.04,24779763.36,2.98,823.34,1029.035539243351,0.58,1122.06,270.44,0.44936570526934266,0.9588795910759417
129166649.18,1129.04,24779763.36,2.98,823.34,1037.9244281322399,0.78,1124.31,279.28,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1037.9244281322399,0.56,1126.71,285.21,0.4737854190072875,0.9609628547277591
129166649.18,1129.04,24779763.36,2.98,823.34,1037.9244281322399,0.94,1117.1,265.06,0.4963326255056602,0.9865950985582391
129166649.18,1129.04,24779763.36,2.98,823.34,1037.9244281322399,0.57,1119.33,308.31,0.4529499133808763,0.952690845039426
129166649.18,1129.04,24779763.36,2.98,823.34,1037.9244281322399,0.98,1121.97,317.42,0.49892030846471225,0.994368097484441
129166649.18,1129.04,24779763.36,2.98,823.34,1037.9244281322399,0.68,1115.06,290.89,0.44501339998848555,2.739115893463498
129166649.18,1129.04,24779763.36,2.98,823.34,1037.9244281322399,0.77,1127.58,298.11,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1037.9244281322399,0.88,1121.36,271.1,0.479156729282087,0.9654432400662487
129166649.18,1129.04,24779763.36,2.98,823.34,1046.8133170211288,0.77,1123.72,265.54,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1046.8133170211288,0.53,1117.54,275.89,0.48125056035356034,0.9707816447728157
129166649.18,1129.04,24779763.36,2.98,823.34,1046.8133170211288,1.03,1114.58,285.39,0.5153088880077551,0.9844350585044273
129166649.18,1129.04,24779763.36,2.98,823.34,1046.8133170211288,0.61,1123.0,315.74,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1046.8133170211288,0.92,1127.9,297.81,0.47561684170068536,0.9740303265269641
129166649.18,1129.04,24779763.36,2.98,823.34,1046.8133170211288,0.81,1118.81,305.49,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1046.8133170211288,0.87,1121.04,280.31,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1046.8133170211288,0.65,1126.2,290.99,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1055.7022059100177,1.01,1116.14,287.99,0.5002839351571828,0.9987388665842171
129166649.18,1129.04,24779763.36,2.98,823.34,1055.7022059100177,0.62,1123.94,303.74,0.3639763200657682,0.9001446623659751
129166649.18,1129.04,24779763.36,2.98,823.34,1055.7022059100177,0.73,1128.17,277.71,0.24269664797085436,0.7990573579601266
129166649.18,1129.04,24779763.36,2.98,823.34,1055.7022059100177,0.56,1115.6,275.13,0.444367594846322,0.9602051155007135
129166649.18,1129.04,24779763.36,2.98,823.34,1055.7022059100177,0.81,1120.43,311.05,0.09254263587373956,0.6916064562280042
129166649.18,1129.04,24779763.36,2.98,823.34,1055.7022059100177,0.85,1117.91,291.83,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1055.7022059100177,0.65,1121.55,317.92,0.3301642339849104,0.8759708739401753
129166649.18,1129.04,24779763.36,2.98,823.34,1055.7022059100177,0.94,1126.89,265.69,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1064.5910947989066,0.62,1116.75,304.25,0.5713707566269757,1.0860618637116441
129166649.18,1129.04,24779763.36,2.98,823.34,1064.5910947989066,0.93,1118.79,291.37,0.5159540959078952,0.9907563507708284
129166649.18,1129.04,24779763.36,2.98,823.34,1064.5910947989066,0.85,1120.86,312.61,0.5170894868588397,0.99326673026721
129166649.18,1129.04,24779763.36,2.98,823.34,1064.5910947989066,0.76,1126.77,274.74,0.5415171326288578,1.00881338456947
129166649.18,1129.04,24779763.36,2.98,823.34,1064.5910947989066,0.83,1121.57,283.2,0.5282017260040915,0.9938338820678926
129166649.18,1129.04,24779763.36,2.98,823.34,1064.5910947989066,1.03,1124.2,308.61,0.5040636294070963,0.998331015442006
129166649.18,1129.04,24779763.36,2.98,823.34,1064.5910947989066,0.64,1115.54,267.62,0.5720460748470748,1.0688297304519498
129166649.18,1129.04,24779763.36,2.98,823.34,1064.5910947989066,0.56,1128.16,286.36,0.463190733622299,0.9616412729444932
129166649.18,1129.04,24779763.36,2.98,823.34,1073.4799836877953,0.55,1114.48,298.85,0.4954540174474062,1.008735128615051
129166649.18,1129.04,24779763.36,2.98,823.34,1073.4799836877953,0.88,1126.4,276.27,0.5201638601372062,0.9937420965969366
129166649.18,1129.04,24779763.36,2.98,823.34,1073.4799836877953,0.64,1121.88,313.24,0.5324949864184476,1.0101877769084184
129166649.18,1129.04,24779763.36,2.98,823.34,1073.4799836877953,0.78,1118.05,282.61,0.3928551141611599,0.9146416711287066
129166649.18,1129.04,24779763.36,2.98,823.34,1073.4799836877953,1.05,1117.77,305.32,0.5064990872001219,0.9976295796952142
129166649.18,1129.04,24779763.36,2.98,823.34,1073.4799836877953,0.72,1128.75,290.24,0.5288075711160044,0.9968006670227056
129166649.18,1129.04,24779763.36,2.98,823.34,1073.4799836877953,0.58,1123.85,267.01,0.4940300751486004,0.9942562033771445
129166649.18,1129.04,24779763.36,2.98,823.34,1073.4799836877953,0.92,1120.77,294.25,0.513814374810182,0.9935194044940601
129166649.18,1129.04,24779763.36,2.98,823.34,1082.3688725766842,0.85,1119.74,277.31,0.4320300773239635,0.9571275830782167
129166649.18,1129.04,24779763.36,2.98,823.34,1082.3688725766842,0.98,1125.52,263.83,0.5202143059492774,0.99657579359075
129166649.18,1129.04,24779763.36,2.98,823.34,1082.3688725766842,0.59,1116.56,271.79,0.5178480322721472,0.996603033000971
129166649.18,1129.04,24779763.36,2.98,823.34,1082.3688725766842,0.66,1122.76,309.89,0.5061540318128623,1.0019574658629455
129166649.18,1129.04,24779763.36,2.98,823.34,1082.3688725766842,0.73,1114.44,294.47,0.5148661311401387,0.9964173288197473
129166649.18,1129.04,24779763.36,2.98,823.34,1082.3688725766842,0.8,1118.73,315.09,0.5099415504580888,0.9964091259567303
129166649.18,1129.04,24779763.36,2.98,823.34,1082.3688725766842,1.03,1127.94,289.16,0.5205057188497557,0.9967816052900161
129166649.18,1129.04,24779763.36,2.98,823.34,1082.3688725766842,0.5,1123.5,300.4,0.618569008741451,1.2117894413288421
129166649.18,1129.04,24779763.36,2.98,823.34,1091.2577614655731,0.78,1114.7,301.47,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1091.2577614655731,0.85,1116.45,274.79,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1091.2577614655731,0.57,1123.76,265.57,0.28516623438675537,0.8288396932547306
129166649.18,1129.04,24779763.36,2.98,823.34,1091.2577614655731,0.71,1122.75,304.91,0.5094424353107515,2.8649129278832772
129166649.18,1129.04,24779763.36,2.98,823.34,1091.2577614655731,0.57,1118.26,316.2,0.2754404592391576,0.8295411561206143
129166649.18,1129.04,24779763.36,2.98,823.34,1091.2577614655731,0.95,1120.06,285.52,0.520591269928874,0.9995800892746258
129166649.18,1129.04,24779763.36,2.98,823.34,1091.2577614655731,0.75,1128.05,293.1,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1091.2577614655731,1.04,1126.1,280.93,0.5243573378586642,1.000951642018383
129166649.18,1129.04,24779763.36,2.98,823.34,1100.146650354462,0.88,1122.92,280.02,0.5289968525371114,1.0028277785482855
129166649.18,1129.04,24779763.36,2.98,823.34,1100.146650354462,0.57,1126.36,302.94,0.5194185856642017,1.00260507812188
129166649.18,1129.04,24779763.36,2.98,823.34,1100.146650354462,0.51,1116.41,286.53,0.5252599458489763,1.0016746366674119
129166649.18,1129.04,24779763.36,2.98,823.34,1100.146650354462,0.95,1128.15,313.55,-1000,-1000
129166649.18,1129.04,24779763.36,2.98,823.34,1100.146650354462,0.8,1114.97,296.74,0.5171816612102863,1.0018635731620045
129166649.18,1129.04,24779763.36,2.98,823.34,1100.146650354462,0.7,1120.08,275.39,0.5268771240593919,1.002165346318784
129166649.18,1129.04,24779763.36,2.98,823.34,1100.146650354462,1.05,1119.21,266.23,0.5091606187059186,1.0171965077571887
129166649.18,1129.04,24779763.36,2.98,823.34,1100.146650354462,0.75,1124.02,308.22,0.5193558117657114,1.0025861735534367
129166649.18,1129.04,24779763.36,2.98,823.34,1109.035539243351,0.77,1120.14,271.12,0.5269466917835488,1.0012465533277195
129166649.18,1129.04,24779763.36,2.98,823.34,1109.035539243351,0.59,1126.49,283.75,0.5285834807015767,1.0018306744361882
129166649.18,1129.04,24779763.36,2.98,823.34,1109.035539243351,0.89,1116.08,268.11,0.5260097928024104,1.0008929175794548
129166649.18,1129.04,24779763.36,2.98,823.34,1109.035539243351,0.92,1119.5,294.49,0.5230440974799936,1.001285228586273
129166649.18,1129.04,24779763.36,2.98,823.34,1109.035539243351,0.69,1114.42,310.93,0.5164238796301934,1.000626501192064
129166649.18,1129.04,24779763.36,2.98,823.34,1109.035539243351,0.99,1124.74,298.9,0.5198970743171692,1.0018658398798808
129166649.18,1129.04,24779763.36,2.98,823.34,1109.035539243351,0.52,1128.56,313.7,0.5203621606090676,1.0020063084549817
129166649.18,1129.04,24779763.36,2.98,823.34,1109.035539243351,0.82,1122.3,284.85,0.5274669562311722,1.00147799592306
123114778.65,1170.11,24061897.51,2.78,799.53,1070.1092730359653,0.7,1167.18,267.57,0.1621838356737791,0.7255041973041975
123114778.65,1170.11,24061897.51,2.78,799.53,1070.1092730359653,0.77,1169.58,309.02,-1000,-1000
123114778.65,1170.11,24061897.51,2.78,799.53,1070.1092730359653,0.55,1160.33,275.86,0.39560801493274833,0.9121197809830531
123114778.65,1170.11,24061897.51,2.78,799.53,1070.1092730359653,0.9,1155.13,296.06,-1000,-1000
123114778.65,1170.11,24061897.51,2.78,799.53,1070.1092730359653,0.8,1164.45,287.09,-1000,-1000
123114778.65,1170.11,24061897.51,2.78,799.53,1070.1092730359653,0.91,1166.11,299.69,-0.0,-0.2445335813787332
123114778.65,1170.11,24061897.51,2.78,799.53,1070.1092730359653,0.59,1162.23,315.62,0.5740364092396643,1.0766443018525822
123114778.65,1170.11,24061897.51,2.78,799.53,1070.1092730359653,1.02,1157.3,277.21,0.5462024889025244,1.0039966931398878
123114778.65,1170.11,24061897.51,2.78,799.53,1078.9981619248542,0.6,1165.51,304.46,0.5517444194468661,1.0276045922764458
123114778.65,1170.11,24061897.51,2.78,799.53,1078.9981619248542,0.5,1158.74,301.81,0.5255389213977961,2.33604637528154
123114778.65,1170.11,24061897.51,2.78,799.53,1078.9981619248542,0.96,1160.78,289.14,0.5382844559848136,0.9990889928304078
123114778.65,1170.11,24061897.51,2.78,799.53,1078.9981619248542,0.68,1164.18,290.91,0.059634085642673654,0.6569474135246218
123114778.65,1170.11,24061897.51,2.78,799.53,1078.9981619248542,0.91,1159.78,313.14,-1000,-1000
123114778.65,1170.11,24061897.51,2.78,799.53,1078.9981619248542,0.71,1169.03,279.45,-1000,-1000
123114778.65,1170.11,24061897.51,2.78,799.53,1078.9981619248542,1.03,1166.88,268.53,0.5466718253473323,1.0069094932584202
123114778.65,1170.11,24061897.51,2.78,799.53,1078.9981619248542,0.84,1155.65,270.33,-1000,-1000
123114778.65,1170.11,24061897.51,2.78,799.53,1087.8870508137431,0.56,1167.59,274.77,0.17261896909617122,0.7333813830312418
123114778.65,1170.11,24061897.51,2.78,799.53,1087.8870508137431,1.02,1165.62,268.81,0.5458488549043462,1.0081123043623597
123114778.65,1170.11,24061897.51,2.78,799.53,1087.8870508137431,0.82,1169.2,282.25,-1000,-1000
123114778.65,1170.11,24061897.51,2.78,799.53,1087.8870508137431,0.73,1155.98,285.51,-1000,-1000
123114778.65,1170.11,24061897.51,2.78,799.53,1087.8870508137431,0.6,1158.36,310.13,0.541370813077735,1.0144753724648465
123114778.65,1170.11,24061897.51,2.78,799.53,1087.8870508137431,0.98,1163.05,315.43,0.5341031655232661,1.0039206946196286
123114778.65,1170.11,24061897.51,2.78,799.53,1087.8870508137431,0.65,1159.83,294.78,0.5331068212855751,2.3166974468570403
123114778.65,1170.11,24061897.51,2.78,799.53,1087.8870508137431,0.89,1161.46,303.88,0.5226735466711805,0.9996319812642827
123114778.65,1170.11,24061897.51,2.78,799.53,1096.775939702632,0.87,1155.49,305.27,0.5177683133724811,1.0032439431237694
123114778.65,1170.11,24061897.51,2.78,799.53,1096.775939702632,0.67,1157.93,264.4,0.548785677398974,1.0132275992786435
123114778.65,1170.11,24061897.51,2.78,799.53,1096.775939702632,0.55,1165.28,277.41,0.5496031581014288,1.0144273941070177
123114778.65,1170.11,24061897.51,2.78,799.53,1096.775939702632,0.74,1169.62,276.17,0.558947972822126,1.028067232227737
123114778.65,1170.11,24061897.51,2.78,799.53,1096.775939702632,0.59,1162.22,301.51,0.5399937911674693,1.0133687537659937
123114778.65,1170.11,24061897.51,2.78,799.53,1096.775939702632,0.82,1160.12,287.8,-1000,-1000
123114778.65,1170.11,24061897.51,2.78,799.53,1096.775939702632,0.97,1164.09,293.02,0.4621771758348825,0.9666851086003652
123114778.65,1170.11,24061897.51,2.78,799.53,1096.775939702632,1.03,1168.01,313.83,0.4250512918306257,0.9527511349602696
123114778.65,1170.11,24061897.51,2.78,799.53,1105.664828591521,0.99,1165.94,306.11,0.5407759144800566,1.0128469123318478
123114778.65,1170.11,24061897.51,2.78,799.53,1105.664828591521,0.94,1160.96,272.05,0.5480006018589293,1.0103313402198837
123114778.65,1170.11,24061897.51,2.78,799.53,1105.664828591521,0.54,1164.28,290.54,0.5485824506020448,1.0126467243299053
123114778.65,1170.11,24061897.51,2.78,799.53,1105.664828591521,0.68,1169.8,300.86,0.5422914240798776,1.0150157274020075
123114778.65,1170.11,24061897.51,2.78,799.53,1105.664828591521,0.78,1156.42,311.87,0.5375990337069962,1.0082248606047342
123114778.65,1170.11,24061897.51,2.78,799.53,1105.664828591521,0.72,1159.16,282.7,0.5475512277093438,1.0097580367603962
123114778.65,1170.11,24061897.51,2.78,799.53,1105.664828591521,0.87,1168.09,292.47,0.5484190235215428,1.0138262520986907
123114778.65,1170.11,24061897.51,2.78,799.53,1105.664828591521,0.59,1158.02,265.96,0.5474281124557245,1.009483793854262
123114778.65,1170.11,24061897.51,2.78,799.53,1114.5537174804097,0.51,1168.28,299.8,0.5424928845913792,1.0138162571659501
123114778.65,1170.11,24061897.51,2.78,799.53,1114.5537174804097,0.99,1161.13,309.04,0.5429378296789568,1.014449664321129
123114778.65,1170.11,24061897.51,2.78,799.53,1114.5537174804097,0.78,1163.57,273.69,0.5508518486303362,1.0129227828094052
123114778.65,1170.11,24061897.51,2.78,799.53,1114.5537174804097,0.75,1164.6,318.01,0.5420266877003798,1.013150525831093
123114778.65,1170.11,24061897.51,2.78,799.53,1114.5537174804097,0.97,1167.67,291.34,0.5525626848195624,1.0172636558245978
123114778.65,1170.11,24061897.51,2.78,799.53,1114.5537174804097,0.67,1160.2,267.11,0.5491208586626704,1.0103993831922498
123114778.65,1170.11,24061897.51,2.78,799.53,1114.5537174804097,0.63,1156.85,285.52,0.5476586381586402,1.008498473894788
123114778.65,1170.11,24061897.51,2.78,799.53,1114.5537174804097,0.88,1157.45,281.94,0.5495058986328853,1.0110317993333866
123114778.65,1170.11,24061897.51,2.78,799.53,1123.4426063692986,0.9,1167.89,276.74,0.5564319096066944,1.0194474115549534
123114778.65,1170.11,24061897.51,2.78,799.53,1123.4426063692986,0.53,1157.18,299.25,0.5396402280174936,1.0083973202106233
123114778.65,1170.11,24061897.51,2.78,799.53,1123.4426063692986,0.61,1162.98,290.04,0.5504539664212271,1.0121700005116396
123114778.65,1170.11,24061897.51,2.78,799.53,1123.4426063692986,1.01,1159.98,296.75,0.5464305251862208,1.018028835876715
123114778.65,1170.11,24061897.51,2.78,799.53,1123.4426063692986,0.7,1165.34,308.98,0.5439731686554318,1.0146019182575137
123114778.65,1170.11,24061897.51,2.78,799.53,1123.4426063692986,0.92,1161.97,265.24,0.5547445063593723,1.017084415018352
123114778.65,1170.11,24061897.51,2.78,799.53,1123.4426063692986,0.82,1156.37,312.23,0.5423745304685431,1.0123354495482324
123114778.65,1170.11,24061897.51,2.78,799.53,1123.4426063692986,0.71,1168.68,280.49,0.5541966579682922,1.0163531954696152
123114778.65,1170.11,24061897.51,2.78,799.53,1132.3314952581875,0.89,1158.03,288.98,0.5555995572212359,1.0178841569511108
123114778.65,1170.11,24061897.51,2.78,799.53,1132.3314952581875,0.63,1158.98,268.48,0.5520777082966487,1.0120658131450395
123114778.65,1170.11,24061897.51,2.78,799.53,1132.3314952581875,0.64,1165.36,294.18,0.5507657838918684,1.015421926438685
123114778.65,1170.11,24061897.51,2.78,799.53,1132.3314952581875,1.05,1167.71,279.31,0.5621838626959232,1.0270057711604013
123114778.65,1170.11,24061897.51,2.78,799.53,1132.3314952581875,0.76,1162.83,301.94,0.5464880261323629,1.0169777817889776
123114778.65,1170.11,24061897.51,2.78,799.53,1132.3314952581875,0.56,1169.19,309.61,0.5455348941319509,1.015654184222018
123114778.65,1170.11,24061897.51,2.78,799.53,1132.3314952581875,0.81,1161.07,275.0,0.5557968307025752,1.0173558203899224
123114778.65,1170.11,24061897.51,2.78,799.53,1132.3314952581875,0.96,1155.83,313.75,0.5476420362628291,1.0185654639637327
123114778.65,1170.11,24061897.51,2.78,799.53,1141.2203841470764,0.94,1169.67,316.59,0.5552990906100271,1.0289534534321754
123114778.65,1170.11,24061897.51,2.78,799.53,1141.2203841470764,0.81,1159.42,300.32,0.5492002192930291,1.0194722619391965
123114778.65,1170.11,24061897.51,2.78,799.53,1141.2203841470764,0.57,1165.25,288.09,0.5549042555520274,1.0153927050315357
123114778.65,1170.11,24061897.51,2.78,799.53,1141.2203841470764,0.68,1162.75,273.15,0.556687055709029,1.0172956833612945
123114778.65,1170.11,24061897.51,2.78,799.53,1141.2203841470764,0.9,1156.66,277.32,0.5591469300480117,1.02068663206754
123114778.65,1170.11,24061897.51,2.78,799.53,1141.2203841470764,0.76,1167.77,293.6,0.5570808180257305,1.0220505161616509
123114778.65,1170.11,24061897.51,2.78,799.53,1141.2203841470764,1.03,1161.27,310.83,0.5541949696144106,1.0271925915503999
123114778.65,1170.11,24061897.51,2.78,799.53,1141.2203841470764,0.52,1157.63,269.7,0.551748967668428,1.0102711929246642
123114778.65,1170.11,24061897.51,2.78,799.53,1150.1092730359653,0.6,1167.37,271.21,0.5590011146643457,1.0182387411123048
123114778.65,1170.11,24061897.51,2.78,799.53,1150.1092730359653,0.88,1155.46,307.59,0.5525066503492473,1.0222113866519025
123114778.65,1170.11,24061897.51,2.78,799.53,1150.1092730359653,0.78,1163.49,303.11,0.5529799737179212,1.0229775713430869
123114778.65,1170.11,24061897.51,2.78,799.53,1150.1092730359653,0.98,1164.52,315.42,0.5576823638970881,1.0304558268700843
123114778.65,1170.11,24061897.51,2.78,799.53,1150.1092730359653,0.77,1169.83,282.9,0.5638807976917835,1.0260538555557426
123114778.65,1170.11,24061897.51,2.78,799.53,1150.1092730359653,0.51,1157.68,269.88,0.5534345584366098,1.0104285901868457
123114778.65,1170.11,24061897.51,2.78,799.53,1150.1092730359653,1.01,1159.07,290.91,0.5643289611854192,1.028511839398247
123114778.65,1170.11,24061897.51,2.78,799.53,1150.1092730359653,0.7,1160.81,284.46,0.5591098244442895,1.0185471307887228
129451779.17,1248.41,24419872.93,2.8,811.6,1148.4058308680937,0.7,1237.96,303.29,0.5784930100363764,1.0738160536946397
129451779.17,1248.41,24419872.93,2.8,811.6,1148.4058308680937,0.77,1247.32,312.98,0.5834200010684898,1.085451770179932
129451779.17,1248.41,24419872.93,2.8,811.6,1148.4058308680937,0.79,1236.95,283.09,0.5890250025110721,1.0785027281258166
129451779.17,1248.41,24419872.93,2.8,811.6,1148.4058308680937,0.97,1233.59,297.21,0.5835544303114172,1.0857676259438496
129451779.17,1248.41,24419872.93,2.8,811.6,1148.4058308680937,0.85,1243.38,268.93,0.5926259970400634,1.0869763507874464
129451779.17,1248.41,24419872.93,2.8,811.6,1148.4058308680937,1.03,1246.36,273.99,0.5973855432503352,1.0982998840084688
129451779.17,1248.41,24419872.93,2.8,811.6,1148.4058308680937,0.58,1241.72,287.81,0.5849090876977043,1.0692664012754163
129451779.17,1248.41,24419872.93,2.8,811.6,1148.4058308680937,0.51,1240.63,310.96,0.5743788846716432,1.064036936860166
129451779.17,1248.41,24419872.93,2.8,811.6,1157.2947197569827,0.6,1238.56,271.0,0.5877355216197134,1.0697600749501923
129451779.17,1248.41,24419872.93,2.8,811.6,1157.2947197569827,0.73,1236.95,311.64,0.5823520619510754,1.0776974520505205
129451779.17,1248.41,24419872.93,2.8,811.6,1157.2947197569827,1.04,1246.29,263.58,0.6012781524861323,1.1018977269085675
129451779.17,1248.41,24419872.93,2.8,811.6,1157.2947197569827,0.51,1248.3,302.48,0.5794998055131539,1.0709691425164685
129451779.17,1248.41,24419872.93,2.8,811.6,1157.2947197569827,0.84,1235.05,285.34,0.5931749384427079,1.0831714187034494
129451779.17,1248.41,24419872.93,2.8,811.6,1157.2947197569827,0.96,1240.99,291.56,0.5966482824517298,1.0942696377369436
129451779.17,1248.41,24419872.93,2.8,811.6,1157.2947197569827,0.85,1240.88,277.54,0.5954567640492645,1.0882488762575857
129451779.17,1248.41,24419872.93,2.8,811.6,1157.2947197569827,0.7,1242.9,304.65,0.5834893022536406,1.0803669969618757
129451779.17,1248.41,24419872.93,2.8,811.6,1166.1836086458716,0.69,1241.89,306.48,0.5862281877956061,1.0814872290412332
129451779.17,1248.41,24419872.93,2.8,811.6,1166.1836086458716,1.04,1238.67,267.08,0.6025912295615083,1.0994151070981368
129451779.17,1248.41,24419872.93,2.8,811.6,1166.1836086458716,0.89,1239.28,299.24,0.5909436311984245,1.0923806499539142
129451779.17,1248.41,24419872.93,2.8,811.6,1166.1836086458716,0.81,1233.81,315.3,0.5870818943481939,1.0834681472953116
129451779.17,1248.41,24419872.93,2.8,811.6,1166.1836086458716,0.71,1247.13,290.12,0.5964074530598931,1.086931073181737
129451779.17,1248.41,24419872.93,2.8,811.6,1166.1836086458716,0.95,1245.51,282.22,0.6028123125289205,1.100040715894701
129451779.17,1248.41,24419872.93,2.8,811.6,1166.1836086458716,0.57,1243.23,294.17,0.5878607878799987,1.0730615533212187
129451779.17,1248.41,24419872.93,2.8,811.6,1166.1836086458716,0.59,1236.22,273.25,0.589728127022426,1.069081196601709
129451779.17,1248.41,24419872.93,2.8,811.6,1175.0724975347605,0.75,1243.98,272.17,0.6009161642860253,1.0902447771013104
129451779.17,1248.41,24419872.93,2.8,811.6,1175.0724975347605,0.98,1237.14,283.52,0.6044343467668208,1.0988276444149745
129451779.17,1248.41,24419872.93,2.8,811.6,1175.0724975347605,0.6,1233.59,302.79,0.5835670443120264,1.0702360526621255
129451779.17,1248.41,24419872.93,2.8,811.6,1175.0724975347605,0.91,1246.63,284.01,0.6058084985313906,1.1025236638803242
129451779.17,1248.41,24419872.93,2.8,811.6,1175.0724975347605,0.91,1238.62,263.29,0.6034375670212274,1.0960739647981546
129451779.17,1248.41,24419872.93,2.8,811.6,1175.0724975347605,0.78,1242.54,312.13,0.5926516756989907,1.0912063639497318
129451779.17,1248.41,24419872.93,2.8,811.6,1175.0724975347605,0.64,1246.33,295.0,0.5933936581949054,1.0836967770148624
129451779.17,1248.41,24419872.93,2.8,811.6,1175.0724975347605,0.52,1240.6,304.48,0.5827660507994135,1.0683662767905495
129451779.17,1248.41,24419872.93,2.8,811.6,1183.9613864236494,0.71,1244.99,298.86,0.5947511644703348,1.0911066529852589
129451779.17,1248.41,24419872.93,2.8,811.6,1183.9613864236494,1.03,1243.01,287.44,0.6104742644533163,1.110060177391473
129451779.17,1248.41,24419872.93,2.8,811.6,1183.9613864236494,0.94,1242.41,315.01,0.6001946980177857,1.1048508926784228
129451779.17,1248.41,24419872.93,2.8,811.6,1183.9613864236494,0.62,1233.49,271.95,0.5964811294680384,1.0748103544875482
129451779.17,1248.41,24419872.93,2.8,811.6,1183.9613864236494,0.88,1248.27,281.37,0.609190422758948,1.1059353450424645
129451779.17,1248.41,24419872.93,2.8,811.6,1183.9613864236494,0.71,1235.64,309.98,0.5916857241144442,1.0841458063561176
129451779.17,1248.41,24419872.93,2.8,811.6,1183.9613864236494,0.8,1237.77,291.66,0.6024817801367197,1.0921303520574734
129451779.17,1248.41,24419872.93,2.8,811.6,1183.9613864236494,0.52,1239.24,265.32,0.5941890147212487,1.0693956059257712
129451779.17,1248.41,24419872.93,2.8,811.6,1192.850275312538,0.91,1238.68,280.94,0.6104793034329243,1.104067980411382
129451779.17,1248.41,24419872.93,2.8,811.6,1192.850275312538,0.77,1240.7,283.89,0.6073993593450743,1.096113102216876
129451779.17,1248.41,24419872.93,2.8,811.6,1192.850275312538,0.6,1241.38,268.13,0.6016447119559675,1.0819447580928654
129451779.17,1248.41,24419872.93,2.8,811.6,1192.850275312538,1.01,1246.29,273.36,0.6148189609343127,1.1153301414408563
129451779.17,1248.41,24419872.93,2.8,811.6,1192.850275312538,0.69,1244.54,297.13,0.5973497465763254,1.0924902906745102
129451779.17,1248.41,24419872.93,2.8,811.6,1192.850275312538,0.79,1246.63,306.46,0.6012068004927721,1.102453030615148
129451779.17,1248.41,24419872.93,2.8,811.6,1192.850275312538,0.51,1236.44,312.61,0.5868745767569098,1.068396252361493
129451779.17,1248.41,24419872.93,2.8,811.6,1192.850275312538,0.96,1234.57,301.35,0.6016628621692297,1.103627809481758
129451779.17,1248.41,24419872.93,2.8,811.6,1201.739164201427,0.72,1239.25,307.82,0.6001287177333324,1.094074468229037
129451779.17,1248.41,24419872.93,2.8,811.6,1201.739164201427,0.6,1237.59,274.56,0.6037583847054782,1.081292337881808
129451779.17,1248.41,24419872.93,2.8,811.6,1201.739164201427,0.98,1237.01,312.59,0.6062365349962212,1.1096999889894266
129451779.17,1248.41,24419872.93,2.8,811.6,1201.739164201427,0.52,1243.1,298.72,0.5928063977897218,1.0766668699858981
129451779.17,1248.41,24419872.93,2.8,811.6,1201.739164201427,0.87,1234.16,279.77,0.6116344389947406,1.1012098590428094
129451779.17,1248.41,24419872.93,2.8,811.6,1201.739164201427,0.95,1241.19,289.35,0.6149312932262988,1.111376981399069
129451779.17,1248.41,24419872.93,2.8,811.6,1201.739164201427,0.83,1245.74,263.33,0.6141652711102757,1.1077451743007274
129451779.17,1248.41,24419872.93,2.8,811.6,1201.739164201427,0.69,1247.42,294.56,0.6063922148297018,1.0980430452578216
129451779.17,1248.41,24419872.93,2.8,811.6,1210.628053090316,1.04,1238.98,286.04,0.6197196781261425,1.116884173654145
129451779.17,1248.41,24419872.93,2.8,811.6,1210.628053090316,0.7,1246.91,273.45,0.6140532138005411,1.1018032671425722
129451779.17,1248.41,24419872.93,2.8,811.6,1210.628053090316,0.97,1245.12,281.77,0.6204171443689135,1.1182743155938617
