Name,Rating,NumberOfUser,Address,lat,lon
Nasi Goreng 7 Rasa,0.0,0,"Jl. Raya Lenteng Agung No.9, RT.3/RW.3, Lenteng Agung, Kota Jakarta Selatan",-6.3244191,106.8349495
Nasi goreng Slawi Ayu,0.0,0,"Jl. Lenteng Agung Raya, RT.11/RW.5, Lenteng Agung, Kota Jakarta Selatan",-6.3238316,106.8342366
Nasi Goreng CITRA KHAS MALAM,5.0,1,"Jl. Langga Raya No.85, RT.13/RW.2, Lenteng Agung, Kota Jakarta Selatan",-6.322875,106.837188
"KEDAI ""MS""",4.8,4,"Unnamed Road, Jl. Raya Lenteng Agung, RT.11/RW.5, Lenteng Agung, South Jakarta City",-6.323821700000001,106.8349576
Nasi Goreng Udin,0.0,0,"Jl. Joe Klp. Tiga No.38, RW.3, Lenteng Agung, Kota Jakarta Selatan",-6.323671,106.8302419
Nasi goreng bejjo joe,5.0,8,"Samping indomart joe, Jl. Joe Klp. Tiga Depan pusdiklat, RT.5/RW.3, Lenteng Agung, Jakarta",-6.3248016,106.8300292
Pondok Sedap Malam,0.0,0,"Jl. Agung Raya I No.42, RT.3/RW.3, Lenteng Agung, Kota Jakarta Selatan",-6.324293000000001,106.8354378
Nasi Goreng Hery,5.0,1,"Gg. Cemara Blok Upu No.333, RT.2/RW.5, Lenteng Agung, Kota Jakarta Selatan",-6.329663,106.83382
Nasi goreng amor 99,5.0,2,"Jl. Joe Klp. Tiga No.38, RT.2/RW.3, Lenteng Agung, Kota Jakarta Selatan",-6.324523699999999,106.8303851
Nasi goreng Mas BEJJO,4.8,8,"Jl. Klp. Hijau, RT.no55. Rt6/RW.3, Jagakarsa, Kota Jakarta Selatan",-6.3268789,106.8279916
Nasi Goreng kembar,5.0,1,"Kelapa Muda, RT.3/RW.3, Jagakarsa, Kota Jakarta Selatan",-6.3225735,106.8276379
Nasi Goreng BEJJO,5.0,3,"Jl. Klp. Hijau No.55, RT.5/RW.3, Jagakarsa, Kota Jakarta Selatan",-6.3267983,106.8280009
Nasi Goreng Gila Lehi,4.8,8,"Blok Bontong No.7, Jl. Raya Jagakarsa No.3, RT.9/RW.7, Jagakarsa, Kota Jakarta Selatan",-6.3277633,106.8241624
Nasi Goreng Keraton,5.0,1,"Jl. Raya Jagakarsa No.10F, RT.9/RW.3, Jagakarsa, Kota Jakarta Selatan",-6.3295561,106.8253238
Nasi Goreng Van Veliya,4.5,17,"daerah khusus ibu, Jl. Jagakarsa 1, RT.2/RW.7, Jagakarsa, Kota Jakarta Selatan",-6.3271758,106.8203698
Nasi Goreng Gila Bang Safa,4.0,1,"Jl. Pepaya Raya No.3, RT.2/RW.5, Jagakarsa, Kota Jakarta Selatan",-6.3250987,106.8198172
Ngs,0.0,0,"Jl. Raya Jagakarsa, RT.2/RW.7, Jagakarsa, Kota Jakarta Selatan",-6.3267415,106.822142
Nasi Goreng Amir,0.0,0,"Jl. Jagakarsa 1 No.7, RT.1/RW.2, Jagakarsa, Kota Jakarta Selatan",-6.329516,106.8202473
Nasi Balap Puyung Haz Makmur,3.0,2,"Jl. Raya Jagakarsa No.52b, RT.2/RW.7, Jagakarsa, Kota Jakarta Selatan",-6.3267782,106.8214718
Nasi Goreng Pondok Selera 69,4.6,16,"Jl. Pepaya Raya No.1A, RT.3/RW.5, Jagakarsa, Kota Jakarta Selatan",-6.3234667,106.8196332
Nasi Goreng PakDe,4.5,2,"RT.3/RW.5, Jagakarsa, South Jakarta City",-6.322000999999999,106.81881
nasgor slawi ayu,4.5,8,"Jl. Durian, RT.10/RW.2, Jagakarsa, Kota Jakarta Selatan",-6.3268942,106.8162167
nasi goreng panorama jaelani,4.5,33,"sebrang salon juju, Jl. Moh. Kahfi 1 No.67, RT.7/RW.4, Jagakarsa, Kota Jakarta Selatan",-6.3264333,106.8111517
Nasi Goreng,4.4,5,"Jalan Jagakarsa 1 #12 Rt 03 Rw 07 Jagakarsa, Jakarta Selatan, RT.4/RW.2, Jagakarsa, Kota Jakarta Selatan",-6.329756,106.820674
Nasi Goreng Gila,4.7,3,"Jl. Moh. Kahfi 1 No.4, RT.1/RW.4, Jagakarsa, Kota Jakarta Selatan",-6.32503,106.8113996
Warung Nasi Goreng Pak De,0.0,0,"Jl. Gandaria Raya No.47, RT.10/RW.2, Jagakarsa, Kota Jakarta Selatan",-6.3305418,106.8159801
Nasi Goreng Rinto,0.0,0,"Jl. Moh. Kahfi 1 Blok Sawo No.8A, RT.1/RW.4, Jagakarsa, Kota Jakarta Selatan",-6.3238796,106.811413
Nasi Goreng Tegal,0.0,0,"Jl. Sadar Raya No.65, RT.1/RW.2, Ciganjur, Kota Jakarta Selatan",-6.3300003,106.8136456
WARUNG AYAM BAKAR SEDAP MALAM,3.9,10,"Jl. Raya Jagakarsa, RT.1/RW.7, Jagakarsa, Kota Jakarta Selatan",-6.3266616,106.8220907
Nasi goreng pakde djon,5.0,1,"Jl. Moh. Kahfi 1 Blok Cermai No.58, RT.1/RW.4, Jagakarsa, Kota Jakarta Selatan",-6.324451199999999,106.811387
NASI GORENG BAPERR BABANG EZA,5.0,2,"# Jagakarsa, Jl. Moh. Kahfi 1 No.75, RT.1/RW.2, Jagakarsa, Kota Jakarta Selatan",-6.327001,106.811035
NASI GORENG BALIK MANING,4.6,11,"Jl. Manggis No.RT 001, RT.1/RW.4, KAMPUNG KANDANG, Kota Jakarta Selatan",-6.3250441,106.8106176
Nasi Goreng Mas Nur,5.0,3,"RT.5/RW.1, Ciganjur, South Jakarta City",-6.3301209,106.8086371
Nasi Goreng 2001 Citra Rasa 01,5.0,5,"Jl. Moh. Kahfi 1, RT.5/RW.1, Ciganjur, Kota Jakarta Selatan",-6.3300836,106.8086966
Nasi Goreng Padang Uda,0.0,0,"Jl. Ibnu Armah No.4, Pangkalan Jati, Kota Depok",-6.3284055,106.7984793
Nasi Goreng Tombo Kangen Ibnu Armah,4.0,1,"Jl. Ibnu Armah No.18, Pangkalan Jati Baru, Kota Depok",-6.3284477,106.7995136
Nasi Goreng Sedap Malam - Rawa Kopi,4.3,6,"Jl. Pangkalan Jati No.8, Pangkalan Jati, Kota Jakarta Selatan",-6.325306,106.7953649
Nasi Goreng Mas Gambreng,5.0,1,"Unnamed Road, Pangkalan Jati, Kota Depok",-6.3223628,106.7956993
Nasi Goreng Cadel,4.5,23,"Jl. Mesjid Al-Akhyar No.29, Gandul, Kota Depok",-6.329339900000001,106.7933419
Nasi Goreng Karee Abang Gandul,4.6,146,"Jl. Mesjid Al-Akhyar No.4, Gandul, Kota Depok",-6.330314899999999,106.7940975
Nasi Garang Hj. Oa'am,0.0,0,"Jl. Ibnu Armah No.5, Pangkalan Jati, Kota Depok",-6.3279307,106.7971872
NASI GORENG MADRASAH Mang engkus,4.3,13,"Jl. Madrasah 5, Pangkalan Jati, Kota Depok",-6.3228934,106.7917288
Nasi Goreng Suray,0.0,0,"Jl. Persatuan No.25-23, Cinere, Kota Depok",-6.329740399999999,106.7883177
Nasi Goreng 99,5.0,1,"Mal Cinere Depok, Jl. Cinere Raya, Pangkalan Jati, Kota Depok",-6.324094,106.783859
Nasi Cikur EndoooLLL,5.0,1,"Jl. Punak No.12, Pangkalan Jati, Kota Depok",-6.321378999999999,106.784701
Nasi Goreng Waluyo,4.8,6,"Jl. Maribaya Blok G2 No.1, Pangkalan Jati, Kota Depok",-6.3220023,106.7829184
Kedai NASGOR TOMBO KANGEN,4.6,13,"Cinere, Depok City",-6.3235267,106.7843655
Nasi Goreng Areng Cuy,5.0,2,"Jl. Raya Cirendeu No.38, RT.5/RW.5, Pisangan, Kota Tangerang Selatan",-6.3230727,106.7682036
Nasi Goreng Angka 8,4.3,4,"Jl. Pd. Cabe 1 No.55-2, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.3270445,106.7715522
Nasi Goreng Mas Parno,5.0,1,"Jl. Raya Cirendeu No.26-24, Pisangan, Kota Tangerang Selatan",-6.3223319,106.7677344
NASI GORENG MAS PANJUL,5.0,4,"1 005 04 Ni 119 Pamulang, Jl. Pd. Cabe Raya No.5, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.3288313,106.7696971
Nasi Goreng Suramadu Cak Heri,4.7,61,"Jl. Raya Cirendeu No.107, Pisangan, Kota Tangerang Selatan",-6.3249591,106.7671175
Nasi Goreng Nampol Pondok Cabe,4.5,19,"Jl. Pd. Cabe Raya No.22-95, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.3268176,106.7666695
Nasi goreng soneta,0.0,0,"Pondok Cabe Ilir, South Tangerang City",-6.3298773,106.7699506
Nasi Goreng Pak Dhe,0.0,0,"Jl. Talas I No.12, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.3282501,106.760887
Nasi Goreng & Mie Ayam BM,5.0,1,"Jalan Tarumanegara, Pisangan, Kota Tangerang Selatan",-6.3234615,106.7640668
NASGOR Kanjeng AdLy,4.6,11,"Jalan Talas I No. A9 Kelurahan, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.325599599999999,106.7591802
NASGOR RINDU MALAM Mas Edwin,4.0,3,"Jalan Pondok Cabe Raya, Nomor 27 B RT 001/04, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.3279476,106.7667333
MINI RESTO AREMA,5.0,2,"Jalan 1 RT 002 RW 04 No 37 Pondok Cabe Pamulang, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.326443,106.767048
Nasgor MM,0.0,0,"Jl. Talas II No.30, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.3305289,106.7612398
Nasi Goreng Spesial+Seafood,5.0,1,"Cipayung, South Tangerang City",-6.3241057,106.7468796
Nasi Goreng Kambing Kebon Sirih Sejak 1958 - Taman Kuliner,4.1,13,"taman kuliner-the spring, Jl. Otista Raya No.23, Ciputat, Kota Tangerang Selatan",-6.323665699999999,106.7447497
Nasi Goreng Rosikin,5.0,1,"Jl. Otista Raya No.5G, Ciputat, Kota Tangerang Selatan",-6.325029400000001,106.7451354
Nasi Goreng Bedeng 79,4.8,5,"Unnamed Road, Ciputat, Kota Tangerang Selatan",-6.325758,106.7434588
nasi Goreng Sea Food Mas Gio 57,4.7,7,"Ciputat, South Tangerang City",-6.324607599999999,106.7465299
NASI GORENG MANCHESTER,4.0,5,"NO. Ciputat, Jl. Otista Raya B No.19, Ciputat, Kota Tangerang Selatan",-6.324814,106.743859
Nasi Goreng Bang Rudi,0.0,0,"Jl. RE Martadinata No.14, Ciputat, Kota Tangerang Selatan",-6.328682799999999,106.7473258
warung nasi goreng pak atan,0.0,0,"jl.h suhaemi rt01/04 parung kulon duren mekar kec. bojongsari, Ciputat, Kota Depok",-6.3253146,106.7441279
sari asih nasi goreng,0.0,0,"Jl. Gardenia 5 No.21, Ciputat, Kota Tangerang Selatan",-6.325345,106.744573
Cakpoer,4.3,23,"Blok C NO, Jl. RE Martadinata No.28, Ciputat, Kota Tangerang Selatan",-6.3247385,106.7459491
Nasi Goreng Biasa Brimob,0.0,0,"Jl. RE Martadinata No.5-36, Cipayung, Kota Tangerang Selatan",-6.3293762,106.7477559
Nasi Goreng Ala Inyong,0.0,0,"Jl. Kesatrian Polri, Ciputat, Kota Tangerang Selatan",-6.329665899999999,106.7461108
kanggoROJO,4.1,29,"Ruko Prima Blok, Jl. Otista Raya No.B4, Ciputat, Kota Tangerang Selatan",-6.3242501,106.7448186
Nasi Goreng Azzam,4.6,20,"Jl. Oscar Raya No.4, RT.1/RW.2, Bambu Apus, Kota Tangerang Selatan",-6.3262927,106.7322662
Nasi Goreng Ghiza Ajwa,4.6,15,"Jl. H. Taif No.27, RT.14/RW.09, Kedaung, Kota Tangerang Selatan",-6.323311599999999,106.737466
Nasi Goreng Kambing Bang Arifin,4.3,9,"Jl. H. Saidin No.35, Bambu Apus, Kota Tangerang Selatan",-6.3277491,106.7353573
Nasi Goreng Kambing Haji Ismail,4.9,8,"Jl. Komp. Depag, Bambu Apus, Kota Tangerang Selatan",-6.3247521,106.7349506
Nasi Goreng Ridho,5.0,6,"Jl. Oscar Raya, Bambu Apus, Kota Tangerang Selatan",-6.328612,106.7310562
Nasi Goreng 786,4.4,18,"Jl. Oscar Raya No.45, Bambu Apus, Kota Tangerang Selatan",-6.329458799999999,106.7313546
Nasi goreng kambing H. Salam,0.0,0,"Jl. Oscar Raya No.rt. 02/02, Bambu Apus, Tangerang",-6.3297857,106.7313843
Nasi Goreng Indofood Kalisari,4.4,7,"Unnamed Road, RT.13/RW.9, Kalisari, Kota Jakarta Timur",-6.332621800000001,106.8589369
Nasi Goreng Band Sera,0.0,0,"Jl. Belly, RT.1/RW.9, Cijantung, Kota Jakarta Timur",-6.3327477,106.8663424
"Nasi Goreng ""Ceria""",3.7,3,"Jl. Lkr. Sari No.6-13, RT.6/RW.9, Pekayon, Kota Jakarta Timur",-6.333243,106.8623792
Kabu Nasi Gorl,0.0,0,"Jl. Raya Bogor No.22, RT.2/RW.8, Ciracas, Kota Jakarta Timur",-6.332831499999999,106.8677285
Nasi Goreng Uje,4.6,24,"Jalan Kalisari ll, Gg. P. Semar No.46, RT.6/RW.2, Kalisari, Kota Jakarta Timur",-6.337640899999999,106.8539463
Nasi goreng Rifna 28,0.0,0,"RT.3/RW.3, Kalisari, East Jakarta City",-6.3336498,106.852916
Nasi Goreng Arwie Bahari,4.0,1,"Jl. Kalisari Raya No.68, RT.2/RW.3, Kalisari, Kota Jakarta Timur",-6.332016299999999,106.8526042
Nasi Goreng Mas Gondrong,4.8,9,"Gg. Bandrong, RT.12/RW.11, Kalisari, Kota Jakarta Timur",-6.3372957,106.8536476
Nasi Goreng Andri,0.0,0,"RT.11/RW.3, Kalisari, East Jakarta City",-6.3327778,106.850322
Nasi Goreng Sedap Malam,4.4,8,"Raya, Jl. Kalisari III No.17, RT.3/RW.3, Kalisari, East Jakarta City",-6.333069699999999,106.852796
Nasi goreng special (NGSP),0.0,0,"Jl. Kenanga II, RT.1/RW.2, Kalisari, Jakarta",-6.339336599999999,106.8546464
Tenda Nasi Goreng,5.0,1,"Jl. Kalisari II No.1, RT.1/RW.2, Kalisari, Kota Jakarta Timur",-6.3387012,106.8546313
nasi goreng tiga putra,5.0,1,"Jl. RA. Fadillah, Kalisari, Kota Jakarta Timur",-6.3368725,106.8443051
NASI GORENG PADANG DAN SOTO PADANG UNI YANTI,0.0,0,"Jl. RA. Fadillah, RT.2/RW.7, Kalisari, Kota Jakarta Timur",-6.3313365,106.8456891
Nasi Goreng Rija Putra,4.3,4,"Jl. Raya Lenteng Agung, RT.1/RW.1, Ps. Minggu, Kota Jakarta Selatan",-6.334411299999999,106.8383258
Nasi Goreng Spesial Kambing,0.0,0,"Jl. RA. Fadillah, RT.2/RW.7, Kalisari, Kota Jakarta Timur",-6.332098999999999,106.8456824
Nasi Goreng Pak De,5.0,3,"Jalan Moh. Kahfi II RT 007 RW 001 Jagakarsa, RT.7/RW.1, Jagakarsa, Kota Jakarta Selatan",-6.336075,106.830745
Nasi Goreng Bang Emen,4.6,5,"Jl. Lenteng Agung Raya No.24 13 7, RT.13/RW.7, Lenteng Agung, Kota Jakarta Selatan",-6.3316757,106.8354002
Nasi Goreng Jamal,4.0,7,"Jl. Camat Gabun No.1, RT.4/RW.8, Lenteng Agung, Kota Jakarta Selatan",-6.3377015,106.8369021
Nasi Goreng Sedap Malam,4.5,2,"Jl. Moch. Kahfi II, RT.1/RW.1, Srengseng Sawah, Kota Jakarta Selatan",-6.3320497,106.8347548
Pondok Selera Amigos,4.5,314,"Jl. M. Kahfi 1 Jl. Cluster Kebagusan 3 No.51 A, RT.7/RW.1, Jagakarsa, Kota Jakarta Selatan",-6.3354839,106.8314734
Nasi Goreng Monalisa,0.0,0,"Jalan raya universitas pancasila No.17, RT.1/RW.4, Srengseng Sawah, Kota Jakarta Selatan",-6.3326082,106.8352553
Pondok Selera Nasi Goreng Kawat,4.6,14,"Jl. Jeruk Raya No.6, RT.11/RW.1, Jagakarsa, Kota Jakarta Selatan",-6.334016099999999,106.8280106
Nasi Goreng Sendekala,5.0,1,"Jl. Moch. Kahfi II No.4, RT.8/RW.1, Jagakarsa, Kota Jakarta Selatan",-6.3355105,106.8281553
Nasi Goreng,5.0,1,"Jl. Jeruk Raya No.31A, RT.12/RW.1, Jagakarsa, Kota Jakarta Selatan",-6.333071400000001,106.828155
Chinese Food Nasi Goreng Gila,3.8,23,"Musolah Nurul Hikmah, Deket, Jl. Belimbing No.RT.14, RT.14/RW.1, Jagakarsa, Kota Jakarta Selatan",-6.332317,106.826055
Nasi Goreng Pondok Ortega,4.7,3,"Jl. Sirsak No.94, RT.9/RW.1, Jagakarsa, Kota Jakarta Selatan",-6.335813,106.8245309
Azis nasi goreng,4.6,12,"Jl. Jagakarsa 1 No.24, RT.3/RW.2, Jagakarsa, Kota Jakarta Selatan",-6.3313329,106.8206943
Nasi & Lauk Pauk,4.5,2,"Jl. Moch Kahfi II, RT.11/RW.8, Srengseng Sawah, Kota Jakarta Selatan",-6.3359727,106.8266883
Nasi Goreng Idola Setu Babakan,0.0,0,"Jl. Situ Babakan No.32, RT.9/RW.8, Srengseng Sawah, Kota Jakarta Selatan",-6.3393304,106.821897
Pondok Gilar Gilar,4.5,2,"Jl. Sirsak No.8, RT.8/RW.7, Jagakarsa, South Jakarta City",-6.3352543,106.8235703
Nasi Goreng Keyla,5.0,3,"Jl. Sadar Raya No.1, RT.1/RW.2, Ciganjur, Kota Jakarta Selatan",-6.3319987,106.8137115
Nasi Goreng OSA,4.5,24,"RT.6/RW.7, Jagakarsa, South Jakarta City",-6.3358881,106.8189785
Nasi goreng Bang Ajat,0.0,0,"Jl. Nusa Indah I No.3, RT.4/RW.2, Jagakarsa, Kota Jakarta Selatan",-6.3308304,106.8187618
Nasi Goreng Botor Botorr,4.7,6,"Jl. Sirsak, RT.2/RW.4, Ciganjur, Kota Jakarta Selatan",-6.337595599999999,106.8182039
Nasi Goreng Kali Kembang,4.7,15,"Jl. Sadar Raya No.Raya, RT.2/RW.3, Ciganjur, Kota Jakarta Selatan",-6.3377895,106.8134772
Kuliner Nusantara,0.0,0,"Jalan Mohammad Kafi 1 No.32B, RT.8/RW.1, Ciganjur, Kota Jakarta Selatan",-6.3360807,106.8063082
Nasi Goreng Bang Ridu,5.0,2,"Jl. Raya Gandul, Gandul, Kota Depok",-6.3370266,106.7948611
Jangling Nasgor,0.0,0,"Jl. Raya Gandul No.37c, Gandul, Kota Depok",-6.3362535,106.7950726
Nasi Goreng Gandul,0.0,0,"Jl. Raya Gandul No.10, Gandul, Kota Depok",-6.338198999999999,106.794198
Nasi Goreng Ajo Anam Khas Padang,4.7,23,"komplek heritage vilage, Jl. Raya Gandul No.2, Gandul, Kota Depok",-6.339422,106.7937421
WARUNG MAKAN BANG JOEL Soto Betawi,4.6,15,"Jl. H. Terin No.14F, Pangkalan Jati Baru, Kota Depok",-6.3303828,106.7979336
Nasi Goreng Bunga Mawar,5.0,1,"Jl. Raya Gandul, Gandul, Kota Depok",-6.3389791,106.793899
nasi goreng tek tek bang sukur,5.0,4,"Jl. Persatuan, Cinere, Kota Depok",-6.332897399999999,106.7870306
"Nasi Goreng ""Om Narjo",0.0,0,"Jl. Sengon, RT.1/RW.3, Cinere, Kota Depok",-6.332483,106.7860505
"NASGOR ""Gondrong""",0.0,0,"Gandul, Depok City",-6.3381384,106.7926334
Nasi Goreng 87 Kang EDDY,4.5,10,"Jl. Cinere Raya No.66-74, Cinere, Kota Depok",-6.333917,106.782708
Nasi Goreng Ibrahim,0.0,0,"Jl. Cinere Raya No.25-21, Cinere, Kota Depok",-6.3332916,106.7825989
Nasgor Jarry,0.0,0,"Blok B No., Jl. Markisa Ujung No.20, Cinere, Kota Depok",-6.326875900000001,106.7853012
NASI GORENG Mas ARIS,3.0,6,"Jl. Jakarta, komplek Mega, Kota Depok",-6.3327943,106.7803301
NASI GORENG GILA,4.6,26,"002 05 Pamulang, Jl. Pd. Cabe Raya No.5, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.33521,106.771048
Nasi Goreng Mas Nur,4.7,6,"Jl. Cabe IV No.20, Pd. Cabe Udik, Kota Tangerang Selatan",-6.3323038,106.7688461
Nasi Goreng 46 Bang Radoel,0.0,0,"Jalan Cabe V RT 003 RW 005, Pamulang, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.335113000000001,106.771667
Nasi Goreng KPJ,4.7,7,"Jl. Kubis IV, RT.005/RW.005, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.337121,106.769905
NASI GORENG YAPORAHA,5.0,1,"Jl. Talas III, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.3351297,106.760756
Nasi Goreng Mas Trubus 99,4.8,18,"Jl. Talas III No.RT.06, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.3328034,106.7607262
"Nasi goreng WARSO ""madep ngarep""",4.7,11,"Jl. Talas Ⅴ, Cipayung, Kota Tangerang Selatan",-6.333587199999999,106.7574797
NASI GORENG BANG JOY,5.0,2,"Jl. Talas Ⅴ No.47, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.338579200000001,106.757679
Nasi Goreng Kadek,0.0,0,"Jl. Cimandiri Raya, Cipayung, Kota Tangerang Selatan",-6.333689499999999,106.7541641
Nasgor Kadek,5.0,1,"Jl. Cimandiri V, Cipayung, Kota Tangerang Selatan",-6.3337821,106.7547274
Nasi goreng Dadakan Trans jakarta,4.4,34,"Jl. RE Martadinata, Cipayung, Kota Tangerang Selatan",-6.3311229,106.7486693
Nasi Goreng Anugerah,0.0,0,"Jl. RE Martadinata, Cipayung, Kota Tangerang Selatan",-6.3365854,106.7493427
Nasi Kebuli Daging Sapi UG (Ujang Gabruk),5.0,1,"Jl. Cimandiri VI, Cipayung, Kota Tangerang Selatan",-6.331924,106.7547857
Kadei Nasi Bahrul,0.0,0,"Jl. RE Martadinata, Cipayung, Kota Tangerang Selatan",-6.3329837,106.7487948
Nasi Goreng Kebon Duren,3.8,5,"Jl. RE Martadinata No.7, RW.9, Cipayung, Kota Tangerang Selatan",-6.339408799999999,106.7498222
Arema king,0.0,0,"NO., Jl. Pajajaran No.102, Pamulang Bar., Kota Tangerang Selatan",-6.337425,106.739659
Nasi Goreng 016,5.0,1,"Jl. Pajajaran, Pamulang Bar., Kota Tangerang Selatan",-6.3368214,106.7387565
NASI GORENG KAMBING KEBON SIRIH H.SALIM,4.3,27,"Jl. Oscar III No.84, Bambu Apus, tanggerang selatan",-6.330826999999999,106.7345009
Nasi Goreng Kambing Bang Pepen,4.0,3,"depan GOR ALVINOSYA, Jl. Oscar III Gg. Minan No.75, Bambu Apus, Kota Tangerang Selatan",-6.3307808,106.7350088
Nasi Goreng Bang Jek,0.0,0,"Jl. Oscar Raya, Bambu Apus, Kota Tangerang Selatan",-6.3283803,106.7311998
Kedai Back Madun,4.5,140,"Jl. Pamulang Permai 1 No.A. 20, West Pamulang, South Tangerang City",-6.3330895,106.7326266
Three G resto,2.0,1,"NO, Jl. Pajajaran No.20, Bambu Apus, Kota Tangerang Selatan",-6.331522199999999,106.7401994
Nasi Goreng Mas Ary,0.0,0,"RT.9/RW.1, Pekayon, East Jakarta City",-6.3413927,106.8627071
Sahila Nasi Goreng & Tempe Mendoan,4.8,6,"Jl. Raya Lapan, RT.6/RW.1, Pekayon, Kota Jakarta Timur",-6.3409454,106.8636996
Nasi Goreng Fatkhu Rizqia,4.3,3,"Jl. Kalisari II, RT.15/RW.9, Pekayon, Kota Jakarta Timur",-6.3423794,106.8579247
Ortega Nasi Goreng,0.0,0,"Jl. Gandaria I, RT.10/RW.9, Pekayon, Kota Jakarta Timur",-6.3455808,106.862545
Bang Mamad Nasi Goreng,5.0,1,"Gg. Al-Barkah No.24-31, RT.11/RW.9, Pekayon, Kota Jakarta Timur",-6.345198099999999,106.8610726
Nasi Goreng Kabul,5.0,1,"Jl. Raya Lapan No.1, RT.13, RT.13/RW.1, Pekayon, Kota Jakarta Timur",-6.34162,106.8595327
Nasi goreng & mie ayam mantap,4.8,4,"Jl. Kalisari, RT.9/RW.1, Pekayon, DKI Jakarta",-6.339993,106.863911
Nasi Goreng Barokah Jaya,5.0,1,"RT.1/RW.2, Pekayon, East Jakarta City",-6.3452831,106.8674764
Nasi goreng Kurasaku,4.8,18,"Jl. Telaga No.rt 13/09, RT.13/RW.9, Pekayon, Kota Jakarta Timur",-6.3471118,106.8584725
Pojok Nasi Goreng,5.0,2,"Jl. Telaga, RT.13/RW.9, Pekayon, Kota Jakarta Timur",-6.3474406,106.8587692
Nasi Goreng Si Geleng,4.4,8,"Jl. Kalisari No.9, RT.2/RW.2, Kalisari, Kota Jakarta Timur",-6.3401304,106.8565333
Nasi Goreng Kare,4.5,162,"Jl. Garuda No.15, Pasir Gn. Sel., Kota Depok",-6.3425859,106.8494589
Nasi Goreng Rakyat,0.0,0,"Jl. Garuda No.51A, Pasir Gn. Sel., Kota Depok",-6.343788900000001,106.849123
Nasi Goreng & Uduk Sultan,4.0,6,"Jl. Rumbut No.59, Pasir Gn. Sel., Kota Depok",-6.345620299999999,106.852159
Nasi Goreng Ojo Lali,4.0,1,"Jl. Garuda No.2b, Pasir Gn. Sel., Kota Depok",-6.3440868,106.849299
nasi goreng gila keju mas bro 67,4.5,94,"Jl. Kol. Pol Pranoto No.55, Tugu, Kota Depok",-6.3486126,106.8516021
Nasi Goreng Mas Kuncen,0.0,0,"Depan kos kirana, Jl. Kp. Rumbut, Pasir Gn. Sel., Kota Depok",-6.3460144,106.8474027
Nasi Goreng (malam) Niki Eco,4.6,48,"Jl. Rumbut No.9A, Tugu, Kota Depok",-6.347207,106.8518994
Nasi Goreng JACK,4.8,10,"South Pasir Gunung, Depok City",-6.346553699999999,106.8409427
Nasi Goreng PAK SALIM,4.2,5,"Jl. Nusantara No.1, Pasir Gn. Sel., Kota Depok",-6.344373699999999,106.8421546
Nasi Goreng Mas Kuncen,0.0,0,"pondok kos kirana, Garuda 1 No.depan, Pasir Gn. Sel., Kota Depok",-6.3486669,106.8453401
Nasi Goreng Agus,5.0,2,"Jl. Camat Gabun I, RT.8/RW.8, Lenteng Agung, Kota Jakarta Selatan",-6.3397377,106.8382198
NASI GORENG SI IBU,5.0,1,"Jl. Apel, RT.1/RW.13, Srengseng Sawah, Kota Jakarta Selatan",-6.3407946,106.8308277
Warung Nasi Goreng Wong Suro,4.3,3,"Jl. Raya Lenteng Agung Barat No.16, RT.7/RW.3, Srengseng Sawah, Kota Jakarta Selatan",-6.345210799999999,106.8323307
Nasi Goreng Dan Martabak Bang Udin,4.7,7,"Jl. Raya Lenteng Agung No.4, RT.9/RW.2, Srengseng Sawah, Kota Jakarta Selatan",-6.346794,106.833561
NASI GORENG GILA,5.0,3,"Jl. Desa Putra No.3, RT.13/RW.5, Srengseng Sawah, Kota Jakarta Selatan",-6.341441,106.827467
Nasi Goreng Parjo,4.7,9,"Jl. Srengseng Sawah No.27, RT.6/RW.6, Srengseng Sawah, Kota Jakarta Selatan",-6.3457899,106.8260249
Nasi Goreng Mas Kayfa,0.0,0,"Jl. Srengseng Sawah No.17, RT.4/RW.12, Srengseng Sawah, Kota Jakarta Selatan",-6.3454163,106.8271966
Nasi Goreng Mas Bejo,4.0,12,"Jl. Srengseng Sawah No.3, RT.7/RW.6, Srengseng Sawah, Kota Jakarta Selatan",-6.3464474,106.8252031
Nasi goreng amor 99,0.0,0,"Jl. Srengseng Sawah, RT.6/RW.6, Srengseng Sawah, Kota Jakarta Selatan",-6.3461173,106.823978
Nasi Goreng Awi,5.0,3,"Jl. Desa Putra No.8A, RT.13/RW.5, Srengseng Sawah, Kota Jakarta Selatan",-6.3418116,106.827263
