country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,cloudopacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Pw Units,Relative humidity Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Indonesia,Solcast https://solcast.com,N/A,7.0,-6.2088,106.8456,10,deg.C,degree,%,deg.C,W/m2,W/m2,W/m2,W/m2,cm,%,cm,mbar,Degrees,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,cloudopacity,Dew Point,DHI,DNI,EBH,GHI,Pw,Relative humidity,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith
2009,1,9,16,0,25.5,112,60.9,21.7,126.0,14.0,5.0,133.0,5.15,79.6,0.0,979.8,314,2.8,67
2009,1,9,17,0,25.4,112,64.5,22.0,48.0,8.0,2.0,51.0,5.18,81.5,0.0,980.3,320,2.5,81
2009,1,9,18,0,25.2,113,66.8,22.2,7.0,1.0,0.0,7.0,5.21,83.7,0.0,980.8,328,2.3,95
2009,1,9,19,0,24.8,116,76.6,22.3,0.0,0.0,0.0,0.0,5.24,85.6,0.0,981.2,328,2.0,108
2009,1,9,20,0,24.3,121,78.3,22.1,0.0,0.0,0.0,0.0,5.26,87.4,0.0,981.6,321,1.8,122
2009,1,9,21,0,23.8,130,79.9,21.9,0.0,0.0,0.0,0.0,5.28,89.2,0.0,982.0,311,1.7,134
2009,1,9,22,0,23.5,145,81.7,21.8,0.0,0.0,0.0,0.0,5.29,90.2,0.0,982.1,300,1.6,144
2009,1,9,23,0,23.3,167,88.6,21.7,0.0,0.0,0.0,0.0,5.3,90.7,0.0,982.0,289,1.7,150
2009,1,10,0,0,23.2,-166,94.6,21.6,0.0,0.0,0.0,0.0,5.31,91.1,0.0,981.9,280,1.8,150
2009,1,10,1,0,23.0,-144,92.7,21.6,0.0,0.0,0.0,0.0,5.28,91.9,0.0,981.6,277,2.0,143
2009,1,10,2,0,22.8,-129,88.3,21.6,0.0,0.0,0.0,0.0,5.24,92.9,0.0,981.1,276,2.3,133
2009,1,10,3,0,22.6,-121,86.3,21.6,0.0,0.0,0.0,0.0,5.19,94.0,0.0,980.7,276,2.6,121
2009,1,10,4,0,22.7,-116,85.3,21.7,0.0,0.0,0.0,0.0,5.18,94.4,0.0,980.7,279,2.8,108
2009,1,10,5,0,22.9,-113,87.6,21.9,2.0,1.0,0.0,2.0,5.18,94.3,0.0,980.9,282,3.0,94
2009,1,10,6,0,23.1,-112,58.9,22.1,50.0,12.0,3.0,53.0,5.2,94.0,0.0,981.3,285,3.2,80
2009,1,10,7,0,23.3,-112,62.3,22.2,98.0,8.0,3.0,102.0,5.22,93.6,0.0,981.6,287,3.3,67
2009,1,10,8,0,23.5,-114,72.9,22.3,136.0,3.0,2.0,141.0,5.25,92.9,0.0,982.0,287,3.4,53
2009,1,10,9,0,23.8,-119,65.9,22.4,240.0,9.0,7.0,252.0,5.28,92.2,0.0,982.3,288,3.4,39
2009,1,10,10,0,24.0,-131,45.5,22.7,415.0,59.0,54.0,475.0,5.29,92.2,0.0,982.2,289,3.6,27
2009,1,10,11,0,24.3,-160,28.3,23.0,492.0,180.0,172.0,671.0,5.27,92.7,0.0,981.8,289,3.9,19
2009,1,10,12,0,24.6,158,27.5,23.4,497.0,184.0,175.0,678.0,5.26,93.3,0.0,981.3,289,4.2,19
2009,1,10,13,0,24.4,130,44.2,23.3,418.0,71.0,65.0,489.0,5.22,93.6,0.0,980.7,286,4.4,28
2009,1,10,14,0,24.1,118,53.5,23.0,324.0,25.0,19.0,348.0,5.17,93.6,0.0,980.1,281,4.7,40
2009,1,10,15,0,23.7,113,64.9,22.6,194.0,11.0,7.0,205.0,5.11,93.5,0.0,979.6,276,5.0,53
2009,1,10,16,0,23.7,112,66.9,22.4,109.0,7.0,3.0,113.0,5.02,92.2,0.0,979.4,271,4.7,67
2009,1,10,17,0,24.1,112,60.9,22.4,46.0,8.0,2.0,49.0,4.89,90.1,0.0,979.6,266,3.9,81
2009,1,10,18,0,24.5,113,64.8,22.4,8.0,2.0,0.0,9.0,4.76,87.9,0.0,979.8,257,3.0,95
2009,1,10,19,0,24.5,116,64.7,22.2,0.0,0.0,0.0,0.0,4.71,86.7,0.0,980.2,252,2.7,108
2009,1,10,20,0,24.2,121,65.6,21.8,0.0,0.0,0.0,0.0,4.71,86.2,0.0,980.7,253,2.7,121
2009,1,10,21,0,23.9,130,66.5,21.3,0.0,0.0,0.0,0.0,4.73,85.7,0.0,981.2,254,2.7,134
2009,1,10,22,0,23.6,144,66.0,21.2,0.0,0.0,0.0,0.0,4.75,86.2,0.0,981.2,259,2.8,144
2009,1,10,23,0,23.4,167,54.0,21.2,0.0,0.0,0.0,0.0,4.78,87.3,0.0,980.9,266,2.9,150
2009,1,11,0,0,23.2,-166,48.9,21.2,0.0,0.0,0.0,0.0,4.81,88.5,0.0,980.5,273,3.1,150
2009,1,11,1,0,23.1,-144,47.5,21.2,0.0,0.0,0.0,0.0,4.83,88.9,0.0,980.1,275,3.2,143
2009,1,11,2,0,23.1,-129,14.1,21.2,0.0,0.0,0.0,0.0,4.85,88.7,0.0,979.5,274,3.1,133
2009,1,11,3,0,23.2,-121,0.0,21.1,0.0,0.0,0.0,0.0,4.86,88.5,0.0,979.0,273,3.0,121
2009,1,11,4,0,23.4,-116,0.0,21.4,0.0,0.0,0.0,0.0,4.88,88.3,0.0,979.0,270,3.1,108
2009,1,11,5,0,23.8,-113,0.1,21.8,3.0,5.0,1.0,4.0,4.91,88.3,0.0,979.4,267,3.3,94
2009,1,11,6,0,24.3,-112,4.6,22.2,67.0,123.0,28.0,96.0,4.93,88.2,0.0,979.8,265,3.5,80
2009,1,11,7,0,24.5,-112,53.5,22.3,96.0,54.0,13.0,111.0,4.95,87.7,0.0,980.2,264,3.8,67
2009,1,11,8,0,24.6,-113,73.4,22.2,140.0,3.0,2.0,145.0,4.98,86.7,0.0,980.6,265,4.0,53
2009,1,11,9,0,24.7,-118,67.8,22.1,233.0,6.0,5.0,243.0,5.0,85.8,0.0,981.0,266,4.2,39
2009,1,11,10,0,24.7,-130,56.9,22.3,363.0,18.0,17.0,385.0,5.02,86.4,0.0,980.9,266,4.3,27
2009,1,11,11,0,24.7,-160,53.4,22.6,421.0,23.0,21.0,449.0,5.05,88.0,0.0,980.5,265,4.3,18
2009,1,11,12,0,24.8,158,56.1,23.0,401.0,18.0,17.0,425.0,5.07,89.9,0.0,980.0,263,4.3,19
2009,1,11,13,0,24.5,130,60.0,23.0,344.0,14.0,12.0,363.0,5.07,91.3,0.0,979.6,261,4.4,27
2009,1,11,14,0,24.1,118,71.5,22.8,217.0,6.0,5.0,226.0,5.07,92.4,0.0,979.2,258,4.4,40
2009,1,11,15,0,23.6,113,75.6,22.5,139.0,3.0,2.0,144.0,5.06,93.5,0.0,978.9,256,4.5,53
2009,1,11,16,0,23.4,112,73.0,22.4,91.0,4.0,2.0,94.0,5.08,94.2,0.0,979.1,255,4.2,67
2009,1,11,17,0,23.4,112,52.9,22.5,48.0,18.0,3.0,52.0,5.12,94.6,0.0,979.6,257,3.8,81
2009,1,11,18,0,23.4,113,54.4,22.6,11.0,7.0,1.0,12.0,5.16,95.0,0.0,980.2,259,3.3,95
2009,1,11,19,0,23.3,116,64.2,22.4,0.0,0.0,0.0,0.0,5.17,94.8,0.0,980.7,260,3.0,108
2009,1,11,20,0,23.1,121,66.3,22.2,0.0,0.0,0.0,0.0,5.14,94.4,0.0,981.3,260,2.8,121
2009,1,11,21,0,22.9,129,68.5,21.9,0.0,0.0,0.0,0.0,5.11,93.9,0.0,981.8,259,2.6,134
2009,1,11,22,0,22.8,144,66.9,21.7,0.0,0.0,0.0,0.0,5.08,93.6,0.0,981.9,262,2.5,144
2009,1,11,23,0,22.8,167,66.3,21.7,0.0,0.0,0.0,0.0,5.04,93.5,0.0,981.7,267,2.5,150
2009,1,12,0,0,22.7,-166,66.4,21.6,0.0,0.0,0.0,0.0,5.01,93.5,0.0,981.4,272,2.6,150
2009,1,12,1,0,22.6,-144,66.5,21.5,0.0,0.0,0.0,0.0,4.98,93.7,0.0,981.1,275,2.7,144
2009,1,12,2,0,22.4,-129,66.9,21.4,0.0,0.0,0.0,0.0,4.96,94.2,0.0,980.7,276,2.7,133
2009,1,12,3,0,22.2,-121,67.1,21.3,0.0,0.0,0.0,0.0,4.94,94.7,0.0,980.4,276,2.8,121
2009,1,12,4,0,22.4,-116,69.7,21.5,0.0,0.0,0.0,0.0,4.96,94.9,0.0,980.5,278,3.0,108
2009,1,12,5,0,22.7,-113,71.2,21.8,2.0,1.0,0.0,2.0,5.01,95.0,0.0,980.9,281,3.2,94
2009,1,12,6,0,23.0,-111,49.4,22.2,55.0,18.0,4.0,60.0,5.07,95.0,0.0,981.4,284,3.5,81
2009,1,12,7,0,23.2,-111,49.6,22.4,136.0,20.0,7.0,146.0,5.11,95.2,0.0,981.8,287,3.7,67
2009,1,12,8,0,23.3,-113,67.2,22.6,160.0,8.0,4.0,167.0,5.15,95.5,0.0,982.1,290,3.9,53
2009,1,12,9,0,23.4,-118,62.6,22.7,265.0,12.0,9.0,278.0,5.18,95.8,0.0,982.5,292,4.1,39
2009,1,12,10,0,23.5,-130,77.2,22.8,184.0,5.0,4.0,192.0,5.2,95.9,0.0,982.3,292,4.3,27
2009,1,12,11,0,23.5,-159,84.3,22.8,147.0,1.0,1.0,151.0,5.2,95.9,0.0,981.8,291,4.4,18
2009,1,12,12,0,23.6,158,80.0,22.9,188.0,2.0,1.0,194.0,5.21,95.8,0.0,981.2,289,4.5,19
2009,1,12,13,0,23.5,130,70.9,22.8,253.0,5.0,4.0,261.0,5.21,95.7,0.0,980.7,287,4.5,27
2009,1,12,14,0,23.4,118,72.2,22.6,211.0,4.0,3.0,218.0,5.21,95.7,0.0,980.3,285,4.5,40
2009,1,12,15,0,23.2,113,80.8,22.4,113.0,2.0,1.0,117.0,5.21,95.6,0.0,979.9,283,4.4,53
2009,1,12,16,0,23.1,111,82.0,22.4,59.0,2.0,1.0,61.0,5.2,95.8,0.0,980.1,282,4.1,67
2009,1,12,17,0,23.1,111,62.5,22.4,35.0,8.0,1.0,38.0,5.18,96.0,0.0,980.6,282,3.7,81
2009,1,12,18,0,23.1,113,68.8,22.5,9.0,3.0,1.0,10.0,5.15,96.2,0.0,981.3,282,3.4,95
2009,1,12,19,0,23.0,116,75.0,22.2,0.0,0.0,0.0,0.0,5.17,95.1,0.0,982.0,286,3.0,108
2009,1,12,20,0,22.9,121,79.0,21.7,0.0,0.0,0.0,0.0,5.22,93.0,0.0,982.6,294,2.8,121
2009,1,12,21,0,22.8,129,80.6,21.2,0.0,0.0,0.0,0.0,5.28,90.9,0.0,983.2,303,2.7,134
2009,1,12,22,0,22.6,144,80.9,21.0,0.0,0.0,0.0,0.0,5.3,90.5,0.0,983.2,307,2.7,144
2009,1,12,23,0,22.5,167,88.3,21.0,0.0,0.0,0.0,0.0,5.31,91.4,0.0,982.9,307,2.8,150
2009,1,13,0,0,22.4,-166,91.5,21.1,0.0,0.0,0.0,0.0,5.32,92.5,0.0,982.5,307,3.0,150
2009,1,13,1,0,22.4,-143,91.5,21.3,0.0,0.0,0.0,0.0,5.34,93.7,0.0,982.1,306,3.2,144
2009,1,13,2,0,22.3,-129,84.2,21.5,0.0,0.0,0.0,0.0,5.37,95.1,0.0,981.7,306,3.4,133
2009,1,13,3,0,22.3,-121,81.7,21.7,0.0,0.0,0.0,0.0,5.41,96.4,0.0,981.3,305,3.7,121
2009,1,13,4,0,22.5,-116,81.5,22.0,0.0,0.0,0.0,0.0,5.44,96.8,0.0,981.3,305,3.8,108
2009,1,13,5,0,22.9,-113,78.6,22.3,1.0,0.0,0.0,1.0,5.46,96.4,0.0,981.5,304,3.9,94
2009,1,13,6,0,23.3,-111,74.7,22.6,26.0,2.0,0.0,27.0,5.48,95.9,0.0,981.7,303,4.0,81
2009,1,13,7,0,23.5,-111,83.4,22.8,43.0,1.0,0.0,44.0,5.48,95.9,0.0,982.1,304,4.0,67
2009,1,13,8,0,23.5,-113,86.8,22.8,71.0,1.0,0.0,72.0,5.48,96.4,0.0,982.5,305,4.1,53
2009,1,13,9,0,23.4,-118,81.3,22.9,138.0,1.0,1.0,142.0,5.47,96.9,0.0,982.9,306,4.1,40
2009,1,13,10,0,23.5,-130,79.4,23.0,178.0,2.0,1.0,183.0,5.45,97.1,0.0,982.8,307,4.1,27
2009,1,13,11,0,23.7,-159,77.1,23.2,215.0,2.0,2.0,221.0,5.41,97.1,0.0,982.3,309,4.1,18
2009,1,13,12,0,23.9,158,69.9,23.4,282.0,5.0,5.0,292.0,5.38,97.0,0.0,981.8,310,4.0,18
2009,1,13,13,0,24.0,130,66.9,23.4,289.0,7.0,6.0,300.0,5.37,96.8,0.0,981.2,310,3.9,27
2009,1,13,14,0,24.0,118,69.6,23.4,229.0,5.0,4.0,238.0,5.38,96.5,0.0,980.6,310,3.8,40
2009,1,13,15,0,23.9,113,74.9,23.3,144.0,3.0,2.0,150.0,5.38,96.2,0.0,980.1,309,3.6,53
2009,1,13,16,0,23.8,111,74.6,23.2,86.0,4.0,1.0,89.0,5.34,96.3,0.0,980.2,302,3.5,67
2009,1,13,17,0,23.8,111,62.7,23.2,42.0,7.0,1.0,45.0,5.27,96.7,0.0,980.7,289,3.6,81
2009,1,13,18,0,23.7,113,63.6,23.2,9.0,3.0,0.0,10.0,5.19,97.1,0.0,981.4,277,4.0,95
2009,1,13,19,0,23.5,116,66.6,23.0,0.0,0.0,0.0,0.0,5.16,97.1,0.0,982.0,273,4.1,108
2009,1,13,20,0,23.2,121,76.8,22.6,0.0,0.0,0.0,0.0,5.15,96.8,0.0,982.6,274,3.9,121
2009,1,13,21,0,22.9,129,81.6,22.3,0.0,0.0,0.0,0.0,5.16,96.5,0.0,983.1,276,3.8,134
2009,1,13,22,0,22.6,143,82.1,22.1,0.0,0.0,0.0,0.0,5.14,96.5,0.0,983.3,278,3.8,144
2009,1,13,23,0,22.5,166,89.1,21.9,0.0,0.0,0.0,0.0,5.12,96.7,0.0,983.1,280,4.0,150
2009,1,14,0,0,22.4,-166,92.0,21.8,0.0,0.0,0.0,0.0,5.09,96.9,0.0,982.8,282,4.2,150
2009,1,14,1,0,22.2,-143,90.9,21.7,0.0,0.0,0.0,0.0,5.07,97.0,0.0,982.5,284,4.2,144
2009,1,14,2,0,22.0,-129,74.9,21.5,0.0,0.0,0.0,0.0,5.04,97.0,0.0,982.1,286,4.0,134
2009,1,14,3,0,21.9,-121,67.8,21.4,0.0,0.0,0.0,0.0,5.02,97.0,0.0,981.7,289,3.9,121
2009,1,14,4,0,22.0,-115,68.5,21.5,0.0,0.0,0.0,0.0,5.0,97.0,0.0,981.6,293,3.9,108
2009,1,14,5,0,22.3,-113,69.3,21.8,1.0,0.0,0.0,1.0,4.98,97.0,0.0,981.9,297,4.0,95
2009,1,14,6,0,22.6,-111,69.5,22.1,29.0,3.0,1.0,31.0,4.97,96.9,0.0,982.2,301,4.2,81
2009,1,14,7,0,22.8,-111,75.2,22.0,71.0,3.0,1.0,73.0,4.99,95.0,0.0,982.6,303,4.4,67
2009,1,14,8,0,22.9,-113,72.4,21.5,148.0,4.0,2.0,153.0,5.03,91.8,0.0,983.2,303,4.4,53
2009,1,14,9,0,22.9,-117,64.7,20.9,253.0,8.0,7.0,263.0,5.08,88.6,0.0,983.7,302,4.5,40
2009,1,14,10,0,23.1,-129,54.1,21.0,382.0,24.0,21.0,410.0,5.1,88.0,0.0,983.6,302,4.5,27
2009,1,14,11,0,23.4,-158,46.4,21.5,468.0,48.0,45.0,520.0,5.1,89.2,0.0,983.0,303,4.5,18
2009,1,14,12,0,23.7,158,33.0,22.1,497.0,162.0,154.0,656.0,5.1,90.7,0.0,982.3,303,4.5,18
2009,1,14,13,0,23.8,130,45.4,22.5,423.0,81.0,75.0,504.0,5.09,92.1,0.0,981.7,303,4.5,27
2009,1,14,14,0,23.7,118,59.7,22.6,299.0,16.0,13.0,317.0,5.08,93.4,0.0,981.1,303,4.6,39
2009,1,14,15,0,23.6,113,64.9,22.7,194.0,10.0,6.0,204.0,5.06,94.7,0.0,980.5,303,4.6,53
2009,1,14,16,0,23.6,111,47.4,22.7,152.0,52.0,18.0,173.0,5.05,95.2,0.0,980.6,303,4.3,67
2009,1,14,17,0,23.6,111,46.4,22.8,67.0,32.0,9.0,77.0,5.04,95.3,0.0,981.1,305,3.7,81
2009,1,14,18,0,23.7,112,49.2,22.9,10.0,4.0,1.0,11.0,5.03,95.2,0.0,981.7,307,3.1,95
2009,1,14,19,0,23.6,115,50.5,22.7,0.0,0.0,0.0,0.0,5.03,94.6,0.0,982.2,308,2.8,108
2009,1,14,20,0,23.3,120,61.8,22.2,0.0,0.0,0.0,0.0,5.05,93.5,0.0,982.7,307,2.7,121
2009,1,14,21,0,23.0,129,66.1,21.7,0.0,0.0,0.0,0.0,5.06,92.5,0.0,983.3,306,2.7,134
2009,1,14,22,0,22.8,143,65.4,21.5,0.0,0.0,0.0,0.0,5.06,92.5,0.0,983.3,304,2.8,144
2009,1,14,23,0,22.6,166,65.8,21.5,0.0,0.0,0.0,0.0,5.04,93.2,0.0,983.1,301,3.1,150
2009,1,15,0,0,22.5,-166,66.0,21.5,0.0,0.0,0.0,0.0,5.02,94.1,0.0,982.9,298,3.4,150
2009,1,15,1,0,22.4,-143,66.0,21.5,0.0,0.0,0.0,0.0,4.99,94.6,0.0,982.5,296,3.5,144
2009,1,15,2,0,22.4,-129,66.5,21.5,0.0,0.0,0.0,0.0,4.97,94.8,0.0,982.0,295,3.6,134
2009,1,15,3,0,22.4,-120,66.9,21.5,0.0,0.0,0.0,0.0,4.94,94.9,0.0,981.5,293,3.6,122
2009,1,15,4,0,22.5,-115,66.1,21.6,0.0,0.0,0.0,0.0,4.91,94.7,0.0,981.5,296,3.7,108
2009,1,15,5,0,22.9,-112,60.4,21.9,2.0,0.0,0.0,2.0,4.88,94.3,0.0,981.9,301,3.9,95
2009,1,15,6,0,23.2,-111,53.2,22.2,44.0,9.0,2.0,47.0,4.86,93.9,0.0,982.4,305,4.2,81
2009,1,15,7,0,23.6,-111,60.8,22.3,106.0,9.0,3.0,111.0,4.85,92.3,0.0,982.8,308,4.4,67
2009,1,15,8,0,24.1,-113,63.1,22.3,188.0,9.0,5.0,198.0,4.85,89.9,0.0,983.0,311,4.7,53
2009,1,15,9,0,24.5,-117,58.9,22.3,286.0,13.0,10.0,301.0,4.86,87.6,0.0,983.3,313,4.9,40
2009,1,15,10,0,24.7,-129,57.2,22.3,355.0,16.0,14.0,374.0,4.88,86.6,0.0,983.1,315,5.1,27
2009,1,15,11,0,24.7,-158,57.7,22.3,384.0,15.0,14.0,405.0,4.92,86.5,0.0,982.5,317,5.1,18
2009,1,15,12,0,24.7,158,56.2,22.4,397.0,18.0,17.0,421.0,4.95,86.6,0.0,981.9,319,5.2,18
2009,1,15,13,0,24.7,130,47.3,22.3,421.0,48.0,41.0,468.0,4.97,86.7,0.0,981.3,319,5.1,27
2009,1,15,14,0,24.6,117,33.8,22.3,390.0,141.0,105.0,500.0,4.97,86.8,0.0,980.7,318,4.8,39
2009,1,15,15,0,24.6,113,30.0,22.2,299.0,157.0,96.0,398.0,4.98,86.8,0.0,980.1,317,4.5,53
2009,1,15,16,0,24.6,111,31.8,22.3,184.0,113.0,47.0,234.0,4.96,86.9,0.0,980.1,314,4.1,67
2009,1,15,17,0,24.9,111,23.4,22.5,73.0,90.0,20.0,94.0,4.93,86.9,0.0,980.6,308,3.6,81
2009,1,15,18,0,25.1,112,37.3,22.8,12.0,26.0,4.0,17.0,4.9,87.0,0.0,981.2,301,3.2,94
2009,1,15,19,0,24.8,115,46.5,22.6,0.0,0.0,0.0,0.0,4.89,87.5,0.0,981.8,295,2.9,108
2009,1,15,20,0,24.2,120,42.2,22.1,0.0,0.0,0.0,0.0,4.88,88.2,0.0,982.4,289,2.7,121
2009,1,15,21,0,23.5,128,46.1,21.6,0.0,0.0,0.0,0.0,4.87,89.0,0.0,983.0,284,2.6,134
2009,1,15,22,0,23.1,143,47.0,21.3,0.0,0.0,0.0,0.0,4.84,89.7,0.0,983.1,283,2.6,144
2009,1,15,23,0,22.8,166,45.0,21.1,0.0,0.0,0.0,0.0,4.8,90.4,0.0,982.8,285,2.8,151
2009,1,16,0,0,22.5,-166,44.6,21.0,0.0,0.0,0.0,0.0,4.76,91.0,0.0,982.5,288,2.9,151
2009,1,16,1,0,22.3,-143,47.7,20.9,0.0,0.0,0.0,0.0,4.72,91.6,0.0,982.1,290,3.0,144
2009,1,16,2,0,22.2,-129,48.8,20.8,0.0,0.0,0.0,0.0,4.67,92.3,0.0,981.7,291,3.0,134
2009,1,16,3,0,22.0,-120,51.5,20.8,0.0,0.0,0.0,0.0,4.63,93.0,0.0,981.4,292,3.1,122
2009,1,16,4,0,22.3,-115,49.4,21.1,0.0,0.0,0.0,0.0,4.62,93.0,0.0,981.4,288,3.1,108
2009,1,16,5,0,23.0,-112,37.1,21.7,2.0,0.0,0.0,2.0,4.64,92.4,0.0,981.8,281,3.2,95
2009,1,16,6,0,23.6,-111,39.2,22.2,44.0,11.0,3.0,48.0,4.66,91.7,0.0,982.2,274,3.3,81
2009,1,16,7,0,24.1,-111,41.0,22.3,144.0,32.0,13.0,159.0,4.69,89.8,0.0,982.6,276,3.5,67
2009,1,16,8,0,24.3,-112,51.3,22.1,213.0,30.0,18.0,236.0,4.71,87.1,0.0,982.9,284,3.8,53
2009,1,16,9,0,24.6,-117,27.9,21.8,324.0,237.0,192.0,517.0,4.73,84.3,0.0,983.2,292,4.1,40
2009,1,16,10,0,24.8,-128,45.4,21.7,354.0,112.0,93.0,451.0,4.73,83.3,0.0,982.9,295,4.2,27
2009,1,16,11,0,24.9,-158,34.7,21.9,455.0,163.0,157.0,617.0,4.72,83.5,0.0,982.3,295,4.2,18
2009,1,16,12,0,24.9,158,8.1,22.0,328.0,570.0,542.0,863.0,4.7,83.9,0.0,981.7,295,4.1,18
2009,1,16,13,0,24.9,129,17.2,22.2,383.0,379.0,346.0,728.0,4.69,85.3,0.0,981.0,294,4.0,27
2009,1,16,14,0,24.7,117,16.2,22.4,337.0,378.0,285.0,622.0,4.67,87.5,0.0,980.4,292,3.8,39
2009,1,16,15,0,24.4,112,5.1,22.7,190.0,576.0,344.0,529.0,4.65,89.8,0.0,979.9,290,3.7,53
2009,1,16,16,0,24.5,111,31.9,22.8,137.0,221.0,116.0,254.0,4.65,90.4,0.0,979.9,290,3.5,67
2009,1,16,17,0,24.8,111,51.4,22.9,61.0,19.0,5.0,67.0,4.67,89.7,0.0,980.4,290,3.3,81
2009,1,16,18,0,25.0,112,50.6,23.0,9.0,3.0,0.0,9.0,4.68,88.7,0.0,981.0,291,3.1,94
2009,1,16,19,0,24.7,115,49.0,22.8,0.0,0.0,0.0,0.0,4.7,88.7,0.0,981.5,293,2.9,108
2009,1,16,20,0,24.0,120,49.0,22.2,0.0,0.0,0.0,0.0,4.72,89.4,0.0,982.1,295,2.8,121
2009,1,16,21,0,23.3,128,51.6,21.6,0.0,0.0,0.0,0.0,4.74,90.1,0.0,982.7,298,2.7,134
2009,1,16,22,0,22.9,143,50.1,21.3,0.0,0.0,0.0,0.0,4.75,91.0,0.0,982.7,299,2.7,144
2009,1,16,23,0,22.6,166,48.8,21.3,0.0,0.0,0.0,0.0,4.74,92.1,0.0,982.4,298,2.7,151
2009,1,17,0,0,22.5,-166,48.5,21.3,0.0,0.0,0.0,0.0,4.74,93.1,0.0,982.0,296,2.8,151
2009,1,17,1,0,22.3,-143,49.0,21.3,0.0,0.0,0.0,0.0,4.73,94.3,0.0,981.7,295,2.8,145
2009,1,17,2,0,22.1,-129,61.6,21.3,0.0,0.0,0.0,0.0,4.72,95.5,0.0,981.3,292,2.9,134
2009,1,17,3,0,21.9,-120,66.8,21.3,0.0,0.0,0.0,0.0,4.71,96.6,0.0,980.9,290,3.0,122
2009,1,17,4,0,22.1,-115,66.8,21.5,0.0,0.0,0.0,0.0,4.68,96.6,0.0,981.0,291,3.0,109
2009,1,17,5,0,22.6,-112,75.5,21.9,1.0,0.0,0.0,1.0,4.65,95.8,0.0,981.3,295,3.0,95
2009,1,17,6,0,23.2,-111,73.6,22.3,22.0,2.0,0.0,22.0,4.63,94.8,0.0,981.7,298,3.0,81
2009,1,17,7,0,23.5,-110,61.2,22.6,96.0,22.0,13.0,111.0,4.64,94.5,0.0,981.9,301,3.3,67
2009,1,17,8,0,23.7,-112,18.8,22.8,193.0,358.0,232.0,423.0,4.68,94.6,0.0,982.0,304,3.8,53
2009,1,17,9,0,23.8,-117,42.9,22.9,272.0,159.0,105.0,379.0,4.73,94.8,0.0,982.2,306,4.2,40
2009,1,17,10,0,23.9,-128,46.9,23.0,415.0,51.0,46.0,467.0,4.76,94.7,0.0,981.9,306,4.5,27
2009,1,17,11,0,23.9,-157,30.1,23.0,498.0,173.0,166.0,670.0,4.78,94.6,0.0,981.4,306,4.5,18
2009,1,17,12,0,24.0,158,27.4,23.0,504.0,199.0,189.0,698.0,4.8,94.4,0.0,980.8,305,4.5,18
2009,1,17,13,0,24.0,129,13.3,23.0,347.0,488.0,427.0,773.0,4.8,93.9,0.0,980.3,305,4.4,26
2009,1,17,14,0,24.1,117,7.1,23.0,248.0,606.0,470.0,712.0,4.78,93.3,0.0,979.8,306,4.2,39
2009,1,17,15,0,24.2,112,9.2,22.9,211.0,513.0,316.0,523.0,4.76,92.7,0.0,979.3,307,4.1,53
2009,1,17,16,0,24.2,110,11.0,22.9,151.0,383.0,160.0,310.0,4.76,92.4,0.0,979.3,307,3.7,66
2009,1,17,17,0,24.2,110,31.8,22.9,64.0,119.0,38.0,102.0,4.77,92.4,0.0,979.7,306,3.1,80
2009,1,17,18,0,24.1,112,46.3,22.8,11.0,7.0,1.0,12.0,4.78,92.5,0.0,980.1,305,2.6,94
2009,1,17,19,0,23.9,115,48.2,22.6,0.0,0.0,0.0,0.0,4.77,92.3,0.0,980.5,303,2.4,108
2009,1,17,20,0,23.5,120,40.6,22.1,0.0,0.0,0.0,0.0,4.75,91.9,0.0,980.9,302,2.4,121
2009,1,17,21,0,23.2,128,44.8,21.7,0.0,0.0,0.0,0.0,4.72,91.6,0.0,981.2,301,2.5,134
2009,1,17,22,0,22.9,142,47.7,21.5,0.0,0.0,0.0,0.0,4.7,91.8,0.0,981.3,300,2.6,144
2009,1,17,23,0,22.7,165,40.1,21.4,0.0,0.0,0.0,0.0,4.69,92.5,0.0,981.2,299,2.7,151
2009,1,18,0,0,22.5,-166,44.7,21.3,0.0,0.0,0.0,0.0,4.68,93.3,0.0,981.1,299,2.8,151
2009,1,18,1,0,22.3,-143,48.6,21.3,0.0,0.0,0.0,0.0,4.65,93.9,0.0,980.8,298,2.8,145
2009,1,18,2,0,22.3,-128,61.5,21.3,0.0,0.0,0.0,0.0,4.62,94.4,0.0,980.4,298,2.8,134
2009,1,18,3,0,22.2,-120,67.0,21.4,0.0,0.0,0.0,0.0,4.59,94.8,0.0,980.1,297,2.8,122
2009,1,18,4,0,22.6,-115,67.5,21.5,0.0,0.0,0.0,0.0,4.57,93.9,0.0,980.1,300,2.9,109
2009,1,18,5,0,23.2,-112,77.7,21.8,3.0,3.0,1.0,3.0,4.55,92.1,0.0,980.5,304,3.1,95
2009,1,18,6,0,23.9,-110,32.5,22.2,63.0,74.0,16.0,80.0,4.54,90.2,0.0,980.9,307,3.3,81
2009,1,18,7,0,24.3,-110,48.3,22.4,116.0,38.0,10.0,128.0,4.53,88.9,0.0,981.1,310,3.5,67
